  Muni Age    Pop
355720  40    372
355720  45    357
355720  50    295
355720  55    231
355720  60    180
355720  65    146
355720  70    117
355720  75     49
355720  80     56
351190   0     51
351190   1    168
351190   5    261
351190  10    295
351190  15    291
351190  20    251
351190  25    233
351190  30    193
351190  35    209
351190  40    211
351190  45    150
351190  50    121
351190  55     94
351190  60     85
351190  65     66
351190  70     57
351190  75     34
351190  80     27
351200   0    119
351200   1    605
351200   5    713
351200  10    889
351200  15    858
351200  20    727
351200  25    634
351200  30    635
351200  35    645
351200  40    559
351200  45    474
351200  50    386
351200  55    297
351200  60    224
351200  65    232
351200  70    174
351200  75     98
351200  80     86
351210   0     41
351210   1    232
351210   5    318
351210  10    346
351210  15    327
351210  20    264
351210  25    263
351210  30    225
351210  35    251
351210  40    178
351210  45    157
351210  50    137
351210  55    107
351210  60    106
351210  65     58
351210  70     36
351210  75     27
351210  80     15
351220   0    223
351220   1    900
351220   5   1155
351220  10   1235
351220  15   1204
351220  20   1052
351220  25    938
351220  30    877
351220  35    815
351220  40    734
351220  45    602
351220  50    487
351220  55    367
351220  60    308
351220  65    192
351220  70    161
351220  75     92
351220  80     75
351230   0    111
351230   1    537
351230   5    633
351230  10    737
351230  15    710
351230  20    652
351230  25    615
351230  30    547
351230  35    598
351230  40    522
351230  45    395
351230  50    345
351230  55    300
351230  60    239
351230  65    252
351230  70    181
351230  75    137
351230  80    105
351240   0    136
351240   1    652
351240   5    757
351240  10    821
351240  15    809
351240  20    887
351240  25    774
351240  30    780
351240  35    692
351240  40    606
351240  45    480
351240  50    387
351240  55    288
351240  60    226
351240  65    212
351240  70    144
351240  75     82
351240  80     62
351250   0     34
351250   1    151
351250   5    203
351250  10    222
351250  15    205
351250  20    210
351250  25    172
351250  30    161
351250  35    168
351250  40    137
351250  45    134
351250  50    123
351250  55     79
351250  60     75
351250  65     55
351250  70     43
351250  75     25
351250  80     20
351260   0     45
351260   1    240
351260   5    287
351260  10    318
351260  15    282
351260  20    212
351260  25    216
351260  30    227
351260  35    208
351260  40    192
351260  45    159
351260  50    113
351260  55    109
351260  60     86
351260  65     66
351260  70     55
351260  75     29
351260  80     30
351270   0     26
351270   1    145
351270   5    194
351270  10    200
351270  15    210
351270  20    172
351270  25    135
351270  30    140
351270  35    169
351270  40    129
351270  45     99
351270  50    101
351270  55     63
351270  60     53
351270  65     47
351270  70     52
351270  75     23
351270  80     27
351280   0    376
351280   1   1505
351280   5   2054
351280  10   2151
351280  15   2229
351280  20   2123
351280  25   1954
351280  30   1878
351280  35   1837
351280  40   1567
351280  45   1223
351280  50    968
351280  55    709
351280  60    559
351280  65    438
351280  70    321
351280  75    180
351280  80    143
351290   0     42
351290   1    196
351290   5    278
351290  10    305
351290  15    363
351290  20    267
351290  25    250
351290  30    276
351290  35    268
351290  40    265
351290  45    245
351290  50    229
351290  55    191
351290  60    213
351290  65    104
351290  70    116
351290  75     72
351290  80     50
351300   0   1443
351300   1   5874
351300   5   7272
351300  10   7465
351300  15   7964
351300  20   7251
351300  25   6355
351300  30   5979
351300  35   5594
351300  40   5245
351300  45   4129
351300  50   3105
351300  55   1960
351300  60   1475
351300  65   1022
351300  70    697
351300  75    434
351300  80    382
351310   0    246
351310   1   1062
351310   5   1401
351310  10   1415
351310  15   1494
351310  20   1338
351310  25   1228
351310  30   1130
351310  35   1122
351310  40    983
351310  45    810
351310  50    629
351310  55    439
351310  60    401
351310  65    301
351310  70    236
351310  75    120
351310  80    109
351320   0     50
351320   1    250
351320   5    314
351320  10    365
351320  15    378
351320  20    329
351320  25    243
351320  30    240
351320  35    245
351320  40    243
351320  45    197
351320  50    143
351320  55    109
351320  60     87
351320  65     76
351320  70     63
351320  75     40
351320  80     27
351330   0     19
351330   1     85
351330   5    101
351330  10    122
351330  15    140
351330  20    131
351330  25     88
351330  30    100
351330  35    120
351330  40     95
351330  45     76
351330  50     55
351330  55     45
351330  60     46
351330  65     33
351330  70     20
351330  75     17
351330  80     17
351340   0    618
351340   1   2586
351340   5   3349
351340  10   3507
351340  15   3844
351340  20   3369
351340  25   2753
351340  30   2678
351340  35   2805
351340  40   2555
351340  45   2151
351340  50   1620
351340  55   1192
351340  60   1030
351340  65    797
351340  70    535
351340  75    346
351340  80    298
351350   0   1098
351350   1   4285
351350   5   5080
351350  10   5366
351350  15   5587
351350  20   5499
351350  25   5048
351350  30   4976
351350  35   4449
351350  40   3705
351350  45   3056
351350  50   2038
351350  55   1411
351350  60   1150
351350  65    739
351350  70    508
351350  75    302
351350  80    227
351360   0    222
351360   1    817
351360   5   1284
351360  10   1251
351360  15   1210
351360  20   1066
351360  25    900
351360  30    930
351360  35    837
351360  40    670
351360  45    578
351360  50    524
351360  55    482
351360  60    387
351360  65    351
351360  70    241
351360  75    134
351360  80     90
351370   0    229
351370   1    917
351370   5   1237
351370  10   1355
351370  15   1521
351370  20   1277
351370  25   1174
351370  30   1116
351370  35   1096
351370  40    955
351370  45    857
351370  50    669
351370  55    557
351370  60    467
351370  65    363
351370  70    316
351370  75    165
351370  80    148
351380   0   3636
351380   1  14194
351380   5  16557
351380  10  17015
351380  15  18227
351380  20  18602
351380  25  17402
351380  30  16216
351380  35  13435
351380  40  11389
351380  45   9192
351380  50   6893
351380  55   4342
351380  60   3167
351380  65   2136
351380  70   1322
351380  75    729
351380  80    655
351385   0      6
351385   1     43
351385   5     67
351385  10     87
351385  15     66
351385  20     70
351385  25     65
351385  30     75
351385  35     52
351385  40     60
351385  45     32
351385  50     45
351385  55     45
351385  60     50
351385  65     28
351385  70     23
351385  75      9
351385  80     15
351390   0     93
351390   1    363
351390   5    558
351390  10    545
351390  15    601
351390  20    488
351390  25    458
351390  30    502
351390  35    449
351390  40    454
351390  45    406
351390  50    296
351390  55    235
351390  60    216
351390  65    188
351390  70    133
351390  75     84
351390  80     67
351400   0     62
351400   1    291
351400   5    370
351400  10    347
351400  15    395
351400  20    418
351400  25    346
351400  30    294
351400  35    266
351400  40    210
351400  45    177
351400  50    149
351400  55    105
351400  60     83
351400  65     68
351400  70     46
351400  75     37
351400  80     26
351410   0    185
351410   1    742
351410   5   1015
351410  10    999
351410  15   1092
351410  20   1025
351410  25    962
351410  30    874
351410  35    805
351410  40    736
351410  45    635
351410  50    536
351410  55    418
351410  60    372
351410  65    339
351410  70    245
351410  75    152
351410  80    169
351420   0     10
351420   1     64
351420   5     87
351420  10    106
351420  15     88
351420  20    102
351420  25     80
351420  30     71
351420  35     84
351420  40     89
351420  45     78
351420  50     54
351420  55     55
351420  60     55
351420  65     45
351420  70     28
351420  75     14
351420  80     11
351430   0     54
351430   1    254
351430   5    388
351430  10    365
351430  15    412
351430  20    390
351430  25    356
351430  30    347
351430  35    355
351430  40    283
351430  45    261
351430  50    242
351430  55    161
351430  60    156
351430  65    134
351430  70    124
351430  75     61
351430  80     60
351440   0    224
351440   1   1109
351440   5   1552
351440  10   1761
351440  15   1950
351440  20   1598
351440  25   1454
351440  30   1472
351440  35   1507
351440  40   1437
351440  45   1150
351440  50   1018
351440  55    858
351440  60    809
351440  65    663
351440  70    496
351440  75    331
351440  80    322
351450   0     73
351450   1    380
351450   5    558
351450  10    537
351450  15    599
351450  20    518
351450  25    448
351450  30    475
351450  35    423
351450  40    397
351450  45    361
351450  50    284
351450  55    247
351450  60    242
351450  65    193
351450  70    171
351450  75     97
351450  80    114
351460   0     51
351460   1    212
351460   5    295
351460  10    299
351460  15    321
351460  20    296
351460  25    269
351460  30    264
351460  35    260
351460  40    225
351460  45    188
351460  50    146
351460  55    100
351460  60     92
351460  65     83
351460  70     54
351460  75     39
351460  80     26
351470   0     66
351470   1    256
351470   5    305
351470  10    345
351470  15    366
351470  20    288
351470  25    290
351470  30    250
351470  35    247
351470  40    200
351470  45    171
351470  50    133
351470  55    119
351470  60    126
351470  65     98
351470  70     59
351470  75     43
351470  80     47
351480   0    162
351480   1    725
351480   5    867
351480  10    808
351480  15    814
351480  20    623
351480  25    502
351480  30    502
351480  35    440
351480  40    346
351480  45    332
351480  50    283
351480  55    247
351480  60    219
351480  65    184
351480  70    123
351480  75     87
351480  80     73
351490   0    132
351490   1    583
351490   5    733
351490  10    690
351490  15    723
351490  20    731
351490  25    625
351490  30    605
351490  35    511
351490  40    443
351490  45    355
351490  50    267
351490  55    210
351490  60    187
351490  65    116
351490  70    122
351490  75     61
351490  80     50
351492   0     26
351492   1     86
351492   5    103
351492  10    108
351492  15    112
351492  20    123
351492  25    121
351492  30    105
351492  35     97
351492  40     82
351492  45     82
351492  50     70
351492  55     58
351492  60     64
351492  65     38
351492  70     29
351492  75     27
351492  80     19
351495   0     14
351495   1     67
351495   5     95
351495  10    112
351495  15    136
351495  20    116
351495  25    100
351495  30    110
351495  35     97
351495  40     97
351495  45     88
351495  50     64
351495  55     37
351495  60     63
351495  65     36
351495  70     29
351495  75     14
351495  80     10
351500   0   2319
351500   1   9149
351500   5  10427
351500  10  10603
351500  15  11256
351500  20  11008
351500  25   9824
351500  30   8687
351500  35   7121
351500  40   6263
351500  45   5236
351500  50   4123
351500  55   2463
351500  60   1613
351500  65    917
351500  70    605
351500  75    294
351500  80    282
351510   0    588
351510   1   2379
351510   5   2863
351510  10   2928
351510  15   3055
351510  20   2816
351510  25   2404
351510  30   2132
351510  35   1982
351510  40   1828
351510  45   1491
351510  50   1213
351510  55    915
351510  60    678
351510  65    482
351510  70    375
351510  75    217
351510  80    208
351512   0     19
351512   1     85
351512   5    122
351512  10    126
351512  15    128
351512  20    117
351512  25    106
351512  30    140
351512  35    124
351512  40     96
351512  45     81
351512  50     72
351512  55     62
351512  60     64
351512  65     45
351512  70     35
351512  75     26
351512  80     23
351515   0     88
351515   1    432
351515   5    495
351515  10    449
351515  15    605
351515  20    578
351515  25    514
351515  30    440
351515  35    398
351515  40    281
351515  45    230
351515  50    191
351515  55    174
351515  60    117
351515  65    100
351515  70     71
351515  75     14
351515  80     26
351518   0    342
351518   1   1289
351518   5   1664
351518  10   1792
351518  15   1854
351518  20   1812
351518  25   1678
351518  30   1573
351518  35   1521
351518  40   1416
351518  45   1148
351518  50   1020
351518  55    765
351518  60    680
351518  65    542
351518  70    481
351518  75    267
351518  80    195
351519   0     29
351519   1    147
351519   5    210
351519  10    214
351519  15    174
351519  20    166
351519  25    145
351519  30    163
351519  35    154
351519  40    128
351519  45     97
351519  50     86
351519  55     57
351519  60     53
351519  65     27
351519  70     23
351519  75     10
351519  80     17
355730   0     77
355730   1    335
355730   5    422
355730  10    478
355730  15    459
355730  20    423
355730  25    391
355730  30    374
355730  35    352
355730  40    335
355730  45    247
355730  50    184
355730  55    134
355730  60    125
355730  65     92
355730  70     70
355730  75     53
355730  80     21
351520   0     49
351520   1    228
351520   5    322
351520  10    376
351520  15    398
351520  20    382
351520  25    341
351520  30    342
351520  35    327
351520  40    301
351520  45    236
351520  50    215
351520  55    166
351520  60    184
351520  65    112
351520  70     98
351520  75     56
351520  80     63
351530   0     23
351530   1    104
351530   5    132
351530  10    142
351530  15    146
351530  20    102
351530  25     94
351530  30    114
351530  35    121
351530  40     82
351530  45     55
351530  50     55
351530  55     35
351530  60     45
351530  65     38
351530  70     34
351530  75     22
351530  80     17
351535   0     99
351535   1    458
351535   5    567
351535  10    572
351535  15    547
351535  20    435
351535  25    462
351535  30    370
351535  35    336
351535  40    267
351535  45    218
351535  50    181
351535  55    180
351535  60    167
351535  65    131
351535  70     81
351535  75     54
351535  80     41
351540   0    135
351540   1    488
351540   5    660
351540  10    781
351540  15    773
351540  20    682
351540  25    560
351540  30    552
351540  35    531
351540  40    485
351540  45    419
351540  50    335
351540  55    314
351540  60    245
351540  65    221
351540  70    156
351540  75     80
351540  80     89
351560   0     36
351560   1    136
351560   5    187
351560  10    237
351560  15    230
351560  20    228
351560  25    193
351560  30    202
351560  35    207
351560  40    193
351560  45    162
351560  50    167
351560  55    133
351560  60    114
351560  65     95
351560  70     93
351560  75     47
351560  80     28
351550   0    411
351550   1   1855
351550   5   2412
351550  10   2697
351550  15   2987
351550  20   2760
351550  25   2331
351550  30   2295
351550  35   2310
351550  40   2185
351550  45   1797
351550  50   1531
351550  55   1351
351550  60   1117
351550  65    905
351550  70    643
351550  75    401
351550  80    355
351565   0     11
351565   1     47
351565   5     63
351565  10     66
351565  15     71
351565  20     68
351565  25     61
351565  30     48
351565  35     32
351565  40     45
351565  45     37
351565  50     48
351565  55     44
351565  60     38
351565  65     21
351565  70     16
351565  75      9
351565  80     13
351570   0   1559
351570   1   6302
351570   5   7648
351570  10   7600
351570  15   7416
351570  20   6783
351570  25   6374
351570  30   6081
351570  35   5241
351570  40   4537
351570  45   3482
351570  50   2564
351570  55   1645
351570  60   1168
351570  65    785
351570  70    524
351570  75    271
351570  80    219
351580   0     16
351580   1     52
351580   5    104
351580  10    115
351580  15    114
351580  20     86
351580  25     71
351580  30     74
351580  35     76
351580  40     71
351580  45     62
351580  50     52
351580  55     39
351580  60     44
351580  65     45
351580  70     28
351580  75     16
351580  80     27
351590   0     17
351590   1     81
351590   5    128
351590  10    125
351590  15    135
351590  20    128
351590  25    115
351590  30    124
351590  35    110
351590  40    122
351590  45    102
351590  50     99
351590  55     77
351590  60     74
351590  65     56
351590  70     60
351590  75     27
351590  80     26
351600   0     79
351600   1    351
351600   5    480
351600  10    487
351600  15    523
351600  20    474
351600  25    379
351600  30    411
351600  35    427
351600  40    389
351600  45    303
351600  50    284
351600  55    234
351600  60    216
351600  65    188
351600  70    139
351600  75    102
351600  80     94
351610   0     22
351610   1     99
351610   5    147
351610  10    139
351610  15    141
351610  20    132
351610  25    116
351610  30    128
351610  35    101
351610  40     89
351610  45     96
351610  50     92
351610  55     58
351610  60     47
351610  65     45
351610  70     30
351610  75     10
351610  80     24
351620   0   2694
351620   1  10527
351620   5  13478
351620  10  13944
351620  15  13824
351620  20  13056
351620  25  12048
351620  30  11787
351620  35  11430
351620  40   9682
351620  45   7987
351620  50   6440
351620  55   4572
351620  60   3769
351620  65   2786
351620  70   1913
351620  75   1194
351620  80   1028
351630   0   1550
351630   1   6513
351630   5   7709
351630  10   7628
351630  15   7418
351630  20   6476
351630  25   5558
351630  30   5310
351630  35   4519
351630  40   4252
351630  45   3440
351630  50   2434
351630  55   1462
351630  60    970
351630  65    627
351630  70    412
351630  75    254
351630  80    170
351640   0   1079
351640   1   4336
351640   5   5153
351640  10   5390
351640  15   6357
351640  20   6333
351640  25   5333
351640  30   4632
351640  35   3928
351640  40   3541
351640  45   3116
351640  50   2412
351640  55   1489
351640  60   1075
351640  65    717
351640  70    526
351640  75    320
351640  80    238
351650   0     20
351650   1     65
351650   5    104
351650  10    116
351650  15    147
351650  20    117
351650  25    114
351650  30    122
351650  35    108
351650  40     97
351650  45     80
351650  50     72
351650  55     63
351650  60     68
351650  65     41
351650  70     42
351650  75     12
351650  80     20
351660   0     57
351660   1    257
351660   5    362
351660  10    390
351660  15    409
351660  20    370
351660  25    273
351660  30    287
351660  35    248
351660  40    276
351660  45    232
351660  50    197
351660  55    173
351660  60    149
351660  65    121
351660  70     93
351660  75     59
351660  80     41
351670   0    337
351670   1   1442
351670   5   1798
351670  10   2038
351670  15   2115
351670  20   2024
351670  25   1648
351670  30   1490
351670  35   1525
351670  40   1392
351670  45   1234
351670  50   1032
351670  55    790
351670  60    743
351670  65    578
351670  70    496
351670  75    289
351670  80    253
351680   0     35
351680   1     89
351680   5    127
351680  10    164
351680  15    195
351680  20    179
351680  25    127
351680  30    144
351680  35    129
351680  40    124
351680  45     91
351680  50    101
351680  55     85
351680  60     76
351680  65     42
351680  70     39
351680  75     27
351680  80     20
351685   0     34
351685   1    167
351685   5    199
351685  10    250
351685  15    215
351685  20    237
351685  25    192
351685  30    185
351685  35    173
351685  40    110
351685  45    100
351685  50     82
351685  55     64
351685  60     70
351685  65     47
351685  70     36
351685  75     28
351685  80     16
351690   0     84
351690   1    318
351690   5    433
351690  10    512
351690  15    538
351690  20    444
351690  25    397
351690  30    452
351690  35    433
351690  40    396
351690  45    330
351690  50    301
351690  55    228
351690  60    207
351690  65    172
351690  70    122
351690  75     63
351690  80     74
351700   0     68
351700   1    323
351700   5    440
351700  10    444
351700  15    519
351700  20    708
351700  25    560
351700  30    435
351700  35    406
351700  40    342
351700  45    303
351700  50    226
351700  55    192
351700  60    191
351700  65    134
351700  70    124
351700  75     92
351700  80     72
351710   0     41
351710   1    132
351710   5    182
351710  10    199
351710  15    218
351710  20    202
351710  25    188
351710  30    195
351710  35    147
351710  40    152
351710  45    139
351710  50    106
351710  55     91
351710  60     83
351710  65     74
351710  70     46
351710  75     27
351710  80     19
351720   0     95
351720   1    325
351720   5    424
351720  10    481
351720  15    437
351720  20    412
351720  25    373
351720  30    378
351720  35    351
351720  40    297
351720  45    237
351720  50    176
351720  55    169
351720  60    152
351720  65    102
351720  70     93
351720  75     38
351720  80     44
351730   0     50
351730   1    208
351730   5    248
351730  10    272
351730  15    277
351730  20    214
351730  25    190
351730  30    178
351730  35    164
351730  40    167
351730  45    143
351730  50    109
351730  55    103
351730  60     77
351730  65     66
351730  70     60
351730  75     36
351730  80     40
351740   0    255
351740   1   1219
351740   5   1500
351740  10   1681
351740  15   1785
351740  20   1594
351740  25   1510
351740  30   1434
351740  35   1310
351740  40   1189
351740  45    987
351740  50    846
351740  55    616
351740  60    493
351740  65    400
351740  70    284
351740  75    165
351740  80    144
351750   0     87
351750   1    408
351750   5    596
351750  10    637
351750  15    669
351750  20    691
351750  25    665
351750  30    645
351750  35    587
351750  40    473
351750  45    416
351750  50    339
351750  55    288
351750  60    221
351750  65    187
351750  70    130
351750  75     61
351750  80     65
351760   0    199
351760   1    843
351760   5   1149
351760  10   1184
351760  15   1121
351760  20    877
351760  25    785
351760  30    741
351760  35    680
351760  40    549
351760  45    445
351760  50    415
351760  55    328
351760  60    284
351760  65    232
351760  70    156
351760  75     83
351760  80     75
351770   0    193
351770   1    735
351770   5    921
351770  10    883
351770  15    930
351770  20   1039
351770  25    775
351770  30    742
351770  35    681
351770  40    605
351770  45    507
351770  50    440
351770  55    299
351770  60    241
351770  65    202
351770  70    135
351770  75     81
351770  80     72
351780   0     65
351780   1    253
351780   5    332
351780  10    416
351780  15    405
351780  20    392
351780  25    369
351780  30    362
351780  35    345
351780  40    317
351780  45    242
351780  50    204
351780  55    211
351780  60    184
351780  65    139
351780  70     96
351780  75     78
351780  80     79
351790   0     72
351790   1    294
351790   5    391
351790  10    465
351790  15    449
351790  20    414
351790  25    326
351790  30    352
351790  35    345
351790  40    273
351790  45    241
351790  50    211
351790  55    175
351790  60    156
351790  65    121
351790  70    108
351790  75     58
351790  80     45
351800   0     10
351800   1     60
351800   5     85
351800  10    106
351800  15     91
351800  20     96
351800  25     60
351800  30     79
351800  35     76
351800  40     82
351800  45     65
351800  50     47
351800  55     37
351800  60     47
351800  65     44
351800  70     28
351800  75     15
351800  80     11
351810   0     71
351810   1    270
351810   5    318
351810  10    344
351810  15    323
351810  20    311
351810  25    242
351810  30    202
351810  35    217
351810  40    193
351810  45    185
351810  50    147
351810  55    108
351810  60     98
351810  65     83
351810  70     53
351810  75     24
351810  80     29
351820   0    201
351820   1    875
351820   5   1237
351820  10   1339
351820  15   1455
351820  20   1225
351820  25   1114
351820  30   1171
351820  35   1159
351820  40    973
351820  45    795
351820  50    612
351820  55    573
351820  60    520
351820  65    393
351820  70    290
351820  75    196
351820  80    180
351830   0    194
351830   1    857
351830   5   1099
351830  10   1105
351830  15   1070
351830  20   1082
351830  25    908
351830  30    820
351830  35    786
351830  40    699
351830  45    638
351830  50    511
351830  55    390
351830  60    296
351830  65    244
351830  70    191
351830  75    114
351830  80    105
351840   0    848
351840   1   3430
351840   5   4566
351840  10   4879
351840  15   5092
351840  20   4739
351840  25   4255
351840  30   3883
351840  35   4060
351840  40   3607
351840  45   2893
351840  50   2466
351840  55   1774
351840  60   1454
351840  65   1113
351840  70    885
351840  75    535
351840  80    416
351850   0     96
351850   1    417
351850   5    535
351850  10    507
351850  15    504
351850  20    457
351850  25    450
351850  30    414
351850  35    387
351850  40    332
351850  45    269
351850  50    227
351850  55    207
351850  60    181
351850  65    130
351850  70    109
351850  75     61
351850  80     71
351860   0    276
351860   1   1251
351860   5   1564
351860  10   1626
351860  15   1716
351860  20   1525
351860  25   1298
351860  30   1327
351860  35   1187
351860  40   1010
351860  45    818
351860  50    571
351860  55    436
351860  60    370
351860  65    338
351860  70    203
351860  75    121
351860  80     79
351870   0   2673
351870   1  10841
351870   5  12891
351870  10  13200
351870  15  13327
351870  20  12834
351870  25  11853
351870  30  11287
351870  35  10195
351870  40   8609
351870  45   6951
351870  50   5056
351870  55   3614
351870  60   2821
351870  65   1954
351870  70   1381
351870  75    786
351870  80    602
351880   0  11173
351880   1  44389
351880   5  51321
351880  10  51667
351880  15  52879
351880  20  52404
351880  25  50563
351880  30  47363
351880  35  41262
351880  40  34918
351880  45  27968
351880  50  20947
351880  55  14062
351880  60  10472
351880  65   6796
351880  70   4655
351880  75   2614
351880  80   2034
351885   0     44
351885   1    222
351885   5    319
351885  10    358
351885  15    351
351885  20    294
351885  25    250
351885  30    237
351885  35    233
351885  40    211
351885  45    200
351885  50    169
351885  55    108
351885  60     89
351885  65     57
351885  70     64
351885  75     40
351885  80     38
351890   0     33
351890   1    171
351890   5    193
351890  10    229
351890  15    230
351890  20    193
351890  25    169
351890  30    154
351890  35    161
351890  40    144
351890  45    133
351890  50    102
351890  55     87
351890  60     83
351890  65     59
351890  70     42
351890  75     32
351890  80     25
351900   0     59
351900   1    295
351900   5    382
351900  10    397
351900  15    398
351900  20    359
351900  25    332
351900  30    320
351900  35    291
351900  40    286
351900  45    173
351900  50    168
351900  55    137
351900  60    133
351900  65    114
351900  70     94
351900  75     57
351900  80     53
351905   0     55
351905   1    267
351905   5    300
351905  10    323
351905  15    408
351905  20    399
351905  25    372
351905  30    315
351905  35    289
351905  40    253
351905  45    179
351905  50    152
351905  55    119
351905  60     89
351905  65     67
351905  70     51
351905  75     35
351905  80     16
351907   0   1486
351907   1   6340
351907   5   7892
351907  10   7891
351907  15   7751
351907  20   7453
351907  25   6944
351907  30   6677
351907  35   6047
351907  40   5207
351907  45   4049
351907  50   2845
351907  55   1867
351907  60   1352
351907  65   1026
351907  70    729
351907  75    393
351907  80    342
351910   0     57
351910   1    260
351910   5    371
351910  10    353
351910  15    416
351910  20    413
351910  25    342
351910  30    305
351910  35    309
351910  40    245
351910  45    247
351910  50    205
351910  55    176
351910  60    140
351910  65    122
351910  70    111
351910  75     54
351910  80     61
351920   0     55
351920   1    208
351920   5    285
351920  10    339
351920  15    347
351920  20    287
351920  25    247
351920  30    281
351920  35    276
351920  40    248
351920  45    189
351920  50    154
351920  55    126
351920  60    111
351920  65    102
351920  70     82
351920  75     47
351920  80     27
351925   0     40
351925   1    168
351925   5    156
351925  10    186
351925  15    194
351925  20    128
351925  25    133
351925  30    110
351925  35     99
351925  40    113
351925  45     89
351925  50     73
351925  55     59
351925  60     51
351925  65     31
351925  70     13
351925  75     12
351925  80     12
351930   0    265
351930   1   1085
351930   5   1262
351930  10   1425
351930  15   1386
351930  20   1307
351930  25   1186
351930  30   1103
351930  35   1004
351930  40    858
351930  45    686
351930  50    515
351930  55    389
351930  60    334
351930  65    272
351930  70    171
351930  75    109
351930  80     75
351940   0     67
351940   1    255
351940   5    372
351940  10    425
351940  15    451
351940  20    390
351940  25    341
351940  30    355
351940  35    359
351940  40    338
351940  45    249
351940  50    232
351940  55    199
351940  60    183
351940  65    159
351940  70    128
351940  75     79
351940  80     64
351950   0     44
351950   1    211
351950   5    276
351950  10    286
351950  15    253
351950  20    235
351950  25    216
351950  30    251
351950  35    208
351950  40    168
351950  45    141
351950  50    137
351950  55    130
351950  60     89
351950  65     96
351950  70     49
351950  75     42
351950  80     50
351960   0    351
351960   1   1408
351960   5   1938
351960  10   2199
351960  15   2405
351960  20   2124
351960  25   1902
351960  30   1771
351960  35   1785
351960  40   1572
351960  45   1317
351960  50   1068
351960  55    852
351960  60    763
351960  65    581
351960  70    484
351960  75    285
351960  80    253
351970   0    650
351970   1   2674
351970   5   3295
351970  10   3489
351970  15   3539
351970  20   3044
351970  25   2758
351970  30   2452
351970  35   2437
351970  40   1990
351970  45   1595
351970  50   1444
351970  55   1076
351970  60    968
351970  65    751
351970  70    491
351970  75    285
351970  80    195
351980   0     65
351980   1    238
351980   5    269
351980  10    362
351980  15    352
351980  20    308
351980  25    285
351980  30    234
351980  35    256
351980  40    228
351980  45    194
351980  50    160
351980  55    124
351980  60    105
351980  65     81
351980  70     69
351980  75     49
351980  80     44
351990   0     61
351990   1    237
351990   5    326
351990  10    337
351990  15    348
351990  20    268
351990  25    271
351990  30    261
351990  35    264
351990  40    232
351990  45    206
351990  50    157
351990  55    152
351990  60    159
351990  65    116
351990  70     93
351990  75     57
351990  80     66
352000   0    187
352000   1    805
352000   5   1055
352000  10   1130
352000  15   1164
352000  20   1077
352000  25   1027
352000  30   1020
352000  35    987
352000  40    782
352000  45    563
352000  50    421
352000  55    314
352000  60    289
352000  65    225
352000  70    178
352000  75     94
352000  80     56
352010   0    190
352010   1    851
352010   5   1059
352010  10   1202
352010  15   1192
352010  20   1257
352010  25   1032
352010  30   1000
352010  35   1033
352010  40    897
352010  45    680
352010  50    568
352010  55    485
352010  60    419
352010  65    338
352010  70    247
352010  75    142
352010  80    170
352020   0    102
352020   1    308
352020   5    394
352020  10    424
352020  15    441
352020  20    369
352020  25    332
352020  30    326
352020  35    313
352020  40    286
352020  45    260
352020  50    188
352020  55    169
352020  60    134
352020  65     99
352020  70     78
352020  75     41
352020  80     34
352030   0    273
352030   1   1072
352030   5   1326
352030  10   1380
352030  15   1497
352030  20   1279
352030  25   1090
352030  30    937
352030  35    943
352030  40    892
352030  45    705
352030  50    611
352030  55    519
352030  60    498
352030  65    384
352030  70    288
352030  75    151
352030  80    151
352042   0     49
352042   1    228
352042   5    310
352042  10    340
352042  15    323
352042  20    289
352042  25    221
352042  30    210
352042  35    246
352042  40    222
352042  45    234
352042  50    194
352042  55    162
352042  60    139
352042  65    103
352042  70     67
352042  75     39
352042  80     24
352044   0    162
352044   1    758
352044   5    989
352044  10   1100
352044  15   1180
352044  20   1144
352044  25   1012
352044  30    934
352044  35    862
352044  40    806
352044  45    721
352044  50    615
352044  55    522
352044  60    443
352044  65    284
352044  70    174
352044  75     83
352044  80     59
352040   0    236
352040   1    896
352040   5   1004
352040  10    995
352040  15   1141
352040  20   1182
352040  25   1023
352040  30    939
352040  35    836
352040  40    679
352040  45    545
352040  50    425
352040  55    307
352040  60    228
352040  65    163
352040  70    134
352040  75     60
352040  80     63
352050   0   1249
352050   1   5238
352050   5   6487
352050  10   7006
352050  15   7295
352050  20   7142
352050  25   6459
352050  30   6166
352050  35   5872
352050  40   5106
352050  45   4222
352050  50   3284
352050  55   2352
352050  60   1928
352050  65   1425
352050  70   1112
352050  75    553
352050  80    540
352060   0     43
352060   1    154
352060   5    225
352060  10    257
352060  15    240
352060  20    226
352060  25    180
352060  30    183
352060  35    205
352060  40    141
352060  45    133
352060  50    125
352060  55    102
352060  60     82
352060  65     80
352060  70     52
352060  75     39
352060  80     34
352070   0     25
352070   1     90
352070   5    166
352070  10    174
352070  15    197
352070  20    164
352070  25    155
352070  30    145
352070  35    141
352070  40    149
352070  45    120
352070  50    109
352070  55    113
352070  60     95
352070  65     62
352070  70     52
352070  75     32
352070  80     39
352080   0     22
352080   1    110
352080   5    139
352080  10    177
352080  15    156
352080  20    145
352080  25    123
352080  30    135
352080  35    126
352080  40    112
352080  45     96
352080  50     68
352080  55     68
352080  60     64
352080  65     54
352080  70     45
352080  75     29
352080  80     30
352090   0    108
352090   1    479
352090   5    574
352090  10    565
352090  15    598
352090  20    594
352090  25    491
