  Muni Age    Pop
351015  80     11
351020   0    316
351020   1   1392
351020   5   1994
351020  10   2366
351020  15   2074
351020  20   1921
351020  25   1814
351020  30   1826
351020  35   1672
351020  40   1549
351020  45   1380
351020  50   1174
351020  55   1002
351020  60    868
351020  65    644
351020  70    461
351020  75    287
351020  80    281
351030   0    116
351030   1    480
351030   5    709
351030  10    837
351030  15    861
351030  20    884
351030  25    767
351030  30    781
351030  35    666
351030  40    644
351030  45    510
351030  50    482
351030  55    377
351030  60    316
351030  65    238
351030  70    175
351030  75     99
351030  80     96
351040   0    361
351040   1   1421
351040   5   1833
351040  10   2016
351040  15   2148
351040  20   2298
351040  25   2278
351040  30   2116
351040  35   1831
351040  40   1770
351040  45   1531
351040  50   1370
351040  55   1058
351040  60    743
351040  65    558
351040  70    419
351040  75    302
351040  80    300
351050   0    747
351050   1   2935
351050   5   3911
351050  10   4468
351050  15   4265
351050  20   4332
351050  25   4275
351050  30   4274
351050  35   3831
351050  40   3542
351050  45   2929
351050  50   2668
351050  55   2442
351050  60   1873
351050  65   1398
351050  70    965
351050  75    617
351050  80    487
351060   0   2777
351060   1  11263
351060   5  14799
351060  10  16516
351060  15  15691
351060  20  17297
351060  25  17754
351060  30  16216
351060  35  14353
351060  40  12702
351060  45  10385
351060  50   8981
351060  55   7611
351060  60   5356
351060  65   3450
351060  70   2069
351060  75   1119
351060  80    945
351070   0     64
351070   1    296
351070   5    364
351070  10    454
351070  15    451
351070  20    469
351070  25    482
351070  30    418
351070  35    368
351070  40    394
351070  45    405
351070  50    383
351070  55    351
351070  60    283
351070  65    232
351070  70    180
351070  75    115
351070  80    121
351080   0    162
351080   1    685
351080   5    916
351080  10   1086
351080  15   1104
351080  20   1414
351080  25   1642
351080  30   1379
351080  35   1045
351080  40   1042
351080  45    961
351080  50    863
351080  55    743
351080  60    601
351080  65    464
351080  70    355
351080  75    236
351080  80    299
351090   0     14
351090   1     63
351090   5     99
351090  10    121
351090  15    121
351090  20     93
351090  25    100
351090  30     86
351090  35     83
351090  40     80
351090  45    116
351090  50     83
351090  55     86
351090  60     49
351090  65     45
351090  70     43
351090  75     31
351090  80     34
351100   0    121
351100   1    485
351100   5    636
351100  10    807
351100  15    805
351100  20    734
351100  25    644
351100  30    675
351100  35    703
351100  40    644
351100  45    602
351100  50    526
351100  55    458
351100  60    364
351100  65    280
351100  70    205
351100  75    134
351100  80    152
351110   0    652
351110   1   2611
351110   5   3304
351110  10   3901
351110  15   4375
351110  20   4758
351110  25   4920
351110  30   4492
351110  35   4112
351110  40   4128
351110  45   3857
351110  50   3451
351110  55   2894
351110  60   2242
351110  65   1669
351110  70   1406
351110  75   1052
351110  80    952
351120   0     43
351120   1    172
351120   5    240
351120  10    247
351120  15    287
351120  20    338
351120  25    343
351120  30    318
351120  35    270
351120  40    279
351120  45    259
351120  50    223
351120  55    180
351120  60    153
351120  65     87
351120  70     73
351120  75     57
351120  80     63
351130   0     52
351130   1    178
351130   5    252
351130  10    288
351130  15    280
351130  20    319
351130  25    299
351130  30    328
351130  35    308
351130  40    299
351130  45    258
351130  50    258
351130  55    182
351130  60    201
351130  65    144
351130  70    125
351130  75    105
351130  80    101
351140   0    133
351140   1    465
351140   5    662
351140  10    754
351140  15    802
351140  20    784
351140  25    659
351140  30    651
351140  35    613
351140  40    595
351140  45    578
351140  50    492
351140  55    428
351140  60    349
351140  65    246
351140  70    214
351140  75    121
351140  80    127
351150   0    246
351150   1    989
351150   5   1322
351150  10   1614
351150  15   1601
351150  20   1855
351150  25   1847
351150  30   1745
351150  35   1554
351150  40   1414
351150  45   1285
351150  50   1107
351150  55    957
351150  60    705
351150  65    498
351150  70    396
351150  75    245
351150  80    255
351160   0    100
351160   1    438
351160   5    533
351160  10    641
351160  15    614
351160  20    812
351160  25    830
351160  30    749
351160  35    621
351160  40    544
351160  45    482
351160  50    407
351160  55    361
351160  60    349
351160  65    218
351160  70    169
351160  75    108
351160  80     87
351170   0    100
351170   1    425
351170   5    553
351170  10    649
351170  15    678
351170  20    753
351170  25    741
351170  30    636
351170  35    611
351170  40    485
351170  45    464
351170  50    417
351170  55    345
351170  60    282
351170  65    195
351170  70    144
351170  75    115
351170  80     93
355720   0     91
355720   1    362
355720   5    446
355720  10    552
355720  15    529
355720  20    464
355720  25    521
355720  30    474
355720  35    437
355720  40    402
355720  45    379
355720  50    351
355720  55    296
355720  60    244
355720  65    200
355720  70    136
355720  75     70
355720  80     74
351190   0     50
351190   1    213
351190   5    256
351190  10    242
351190  15    330
351190  20    463
351190  25    414
351190  30    289
351190  35    267
351190  40    238
351190  45    216
351190  50    180
351190  55    142
351190  60    113
351190  65     72
351190  70     65
351190  75     46
351190  80     65
351200   0    111
351200   1    413
351200   5    590
351200  10    743
351200  15    705
351200  20    844
351200  25    759
351200  30    664
351200  35    617
351200  40    613
351200  45    626
351200  50    486
351200  55    406
351200  60    348
351200  65    246
351200  70    178
351200  75    135
351200  80    142
351210   0     38
351210   1    162
351210   5    211
351210  10    273
351210  15    288
351210  20    279
351210  25    279
351210  30    269
351210  35    237
351210  40    192
351210  45    211
351210  50    167
351210  55    126
351210  60    110
351210  65     94
351210  70     68
351210  75     31
351210  80     31
351220   0    192
351220   1    705
351220   5    992
351220  10   1146
351220  15   1225
351220  20   1360
351220  25   1200
351220  30   1078
351220  35    877
351220  40    859
351220  45    753
351220  50    647
351220  55    538
351220  60    412
351220  65    300
351220  70    242
351220  75    114
351220  80    117
351230   0    121
351230   1    504
351230   5    623
351230  10    705
351230  15    645
351230  20    650
351230  25    632
351230  30    603
351230  35    538
351230  40    538
351230  45    579
351230  50    529
351230  55    390
351230  60    327
351230  65    281
351230  70    199
351230  75    172
351230  80    155
351240   0    134
351240   1    577
351240   5    769
351240  10    881
351240  15    858
351240  20   1004
351240  25    993
351240  30    977
351240  35    813
351240  40    784
351240  45    653
351240  50    592
351240  55    465
351240  60    353
351240  65    274
351240  70    175
351240  75    156
351240  80    142
351250   0     40
351250   1    141
351250   5    165
351250  10    205
351250  15    211
351250  20    229
351250  25    222
351250  30    213
351250  35    205
351250  40    179
351250  45    167
351250  50    164
351250  55    136
351250  60    117
351250  65     74
351250  70     59
351250  75     39
351250  80     44
351260   0     36
351260   1    142
351260   5    203
351260  10    253
351260  15    219
351260  20    194
351260  25    173
351260  30    156
351260  35    189
351260  40    180
351260  45    185
351260  50    183
351260  55    133
351260  60     98
351260  65     84
351260  70     53
351260  75     40
351260  80     44
351270   0     24
351270   1     74
351270   5    143
351270  10    195
351270  15    177
351270  20    173
351270  25    172
351270  30    143
351270  35    137
351270  40    140
351270  45    128
351270  50    115
351270  55     92
351270  60     90
351270  65     58
351270  70     45
351270  75     31
351270  80     37
351280   0    437
351280   1   1714
351280   5   2317
351280  10   2422
351280  15   2504
351280  20   2755
351280  25   2829
351280  30   2683
351280  35   2332
351280  40   2217
351280  45   1941
351280  50   1544
351280  55   1197
351280  60    878
351280  65    632
351280  70    453
351280  75    274
351280  80    281
351290   0     40
351290   1    145
351290   5    207
351290  10    256
351290  15    253
351290  20    279
351290  25    337
351290  30    237
351290  35    233
351290  40    259
351290  45    233
351290  50    254
351290  55    232
351290  60    204
351290  65    155
351290  70    155
351290  75     85
351290  80     88
351300   0   1494
351300   1   6095
351300   5   8100
351300  10   9299
351300  15   8560
351300  20   8713
351300  25   9142
351300  30   8769
351300  35   7860
351300  40   7225
351300  45   6274
351300  50   5396
351300  55   4172
351300  60   2881
351300  65   1844
351300  70   1208
351300  75    729
351300  80    694
351310   0    193
351310   1    868
351310   5   1134
351310  10   1390
351310  15   1414
351310  20   1489
351310  25   1520
351310  30   1294
351310  35   1212
351310  40   1083
351310  45   1032
351310  50    916
351310  55    717
351310  60    571
351310  65    382
351310  70    297
351310  75    185
351310  80    192
351320   0     41
351320   1    202
351320   5    277
351320  10    327
351320  15    354
351320  20    330
351320  25    343
351320  30    318
351320  35    273
351320  40    249
351320  45    265
351320  50    237
351320  55    205
351320  60    149
351320  65    110
351320  70     90
351320  75     46
351320  80     58
351330   0     16
351330   1     45
351330   5     62
351330  10     87
351330  15     87
351330  20     98
351330  25     83
351330  30     80
351330  35     71
351330  40     97
351330  45    100
351330  50     75
351330  55     65
351330  60     39
351330  65     33
351330  70     29
351330  75     23
351330  80     20
351340   0    493
351340   1   2079
351340   5   2725
351340  10   3189
351340  15   3272
351340  20   3201
351340  25   3343
351340  30   3120
351340  35   2607
351340  40   2573
351340  45   2602
351340  50   2385
351340  55   1833
351340  60   1414
351340  65    992
351340  70    780
351340  75    471
351340  80    426
351350   0    879
351350   1   3622
351350   5   4846
351350  10   5299
351350  15   5058
351350  20   5707
351350  25   5886
351350  30   5181
351350  35   4566
351350  40   4488
351350  45   3884
351350  50   3213
351350  55   2495
351350  60   1566
351350  65   1017
351350  70    742
351350  75    405
351350  80    375
351360   0    129
351360   1    514
351360   5    858
351360  10   1004
351360  15   1088
351360  20    825
351360  25    826
351360  30    785
351360  35    799
351360  40    851
351360  45    752
351360  50    601
351360  55    538
351360  60    491
351360  65    419
351360  70    307
351360  75    197
351360  80    180
351370   0    152
351370   1    742
351370   5   1000
351370  10   1191
351370  15   1252
351370  20   1369
351370  25   1430
351370  30   1185
351370  35   1209
351370  40   1086
351370  45   1036
351370  50    905
351370  55    812
351370  60    603
351370  65    467
351370  70    359
351370  75    271
351370  80    260
351380   0   2813
351380   1  11216
351380   5  14902
351380  10  16878
351380  15  16229
351380  20  18559
351380  25  18811
351380  30  17029
351380  35  15050
351380  40  13903
351380  45  11498
351380  50   9673
351380  55   7431
351380  60   5154
351380  65   3203
351380  70   2120
351380  75   1262
351380  80   1072
351385   0     12
351385   1     41
351385   5     53
351385  10     57
351385  15     63
351385  20     72
351385  25     49
351385  30     63
351385  35     69
351385  40     62
351385  45     68
351385  50     59
351385  55     38
351385  60     51
351385  65     40
351385  70     41
351385  75     18
351385  80     19
351390   0     56
351390   1    201
351390   5    302
351390  10    423
351390  15    485
351390  20    437
351390  25    464
351390  30    424
351390  35    399
351390  40    427
351390  45    387
351390  50    370
351390  55    364
351390  60    258
351390  65    200
351390  70    166
351390  75    109
351390  80    115
351400   0     76
351400   1    246
351400   5    335
351400  10    386
351400  15    372
351400  20    461
351400  25    466
351400  30    380
351400  35    276
351400  40    260
351400  45    207
351400  50    175
351400  55    142
351400  60    126
351400  65     74
351400  70     56
351400  75     39
351400  80     39
351410   0    189
351410   1    743
351410   5    879
351410  10    977
351410  15   1043
351410  20   1133
351410  25   1185
351410  30   1017
351410  35    921
351410  40    841
351410  45    738
351410  50    680
351410  55    561
351410  60    463
351410  65    338
351410  70    265
351410  75    237
351410  80    207
351420   0     15
351420   1     39
351420   5     75
351420  10     84
351420  15     93
351420  20     85
351420  25     55
351420  30     85
351420  35     66
351420  40     71
351420  45     87
351420  50     70
351420  55     73
351420  60     46
351420  65     52
351420  70     45
351420  75     30
351420  80     20
351430   0     43
351430   1    225
351430   5    290
351430  10    293
351430  15    369
351430  20    391
351430  25    360
351430  30    323
351430  35    307
351430  40    302
351430  45    328
351430  50    271
351430  55    219
351430  60    204
351430  65    142
351430  70    121
351430  75     82
351430  80     94
351440   0    189
351440   1    907
351440   5   1226
351440  10   1468
351440  15   1618
351440  20   1875
351440  25   1942
351440  30   1707
351440  35   1671
351440  40   1565
351440  45   1528
351440  50   1390
351440  55   1112
351440  60    920
351440  65    743
351440  70    621
351440  75    480
351440  80    443
351450   0     66
351450   1    288
351450   5    388
351450  10    446
351450  15    531
351450  20    470
351450  25    465
351450  30    441
351450  35    410
351450  40    439
351450  45    388
351450  50    378
351450  55    343
351450  60    279
351450  65    209
351450  70    185
351450  75    126
351450  80    118
351460   0     46
351460   1    212
351460   5    293
351460  10    339
351460  15    359
351460  20    429
351460  25    419
351460  30    341
351460  35    294
351460  40    279
351460  45    262
351460  50    249
351460  55    176
351460  60    139
351460  65     90
351460  70     67
351460  75     47
351460  80     55
351470   0     34
351470   1    170
351470   5    204
351470  10    287
351470  15    293
351470  20    249
351470  25    253
351470  30    199
351470  35    204
351470  40    223
351470  45    207
351470  50    174
351470  55    162
351470  60    129
351470  65    100
351470  70     92
351470  75     79
351470  80     56
351480   0    129
351480   1    480
351480   5    715
351480  10    914
351480  15    757
351480  20    534
351480  25    519
351480  30    490
351480  35    462
351480  40    465
351480  45    410
351480  50    359
351480  55    307
351480  60    278
351480  65    247
351480  70    182
351480  75    118
351480  80    112
351490   0    104
351490   1    428
351490   5    619
351490  10    749
351490  15    730
351490  20    833
351490  25    784
351490  30    684
351490  35    638
351490  40    591
351490  45    483
351490  50    427
351490  55    332
351490  60    252
351490  65    198
351490  70    145
351490  75     82
351490  80     89
351492   0     16
351492   1     81
351492   5     80
351492  10    128
351492  15    132
351492  20    159
351492  25    161
351492  30    151
351492  35    138
351492  40    117
351492  45     82
351492  50     86
351492  55     95
351492  60     69
351492  65     49
351492  70     51
351492  75     31
351492  80     24
351495   0     11
351495   1     68
351495   5     84
351495  10     76
351495  15     87
351495  20    117
351495  25    119
351495  30     96
351495  35     87
351495  40     98
351495  45     82
351495  50     78
351495  55     72
351495  60     54
351495  65     38
351495  70     46
351495  75     27
351495  80     19
351500   0   1926
351500   1   7644
351500   5  10057
351500  10  11753
351500  15  10837
351500  20  10990
351500  25  11431
351500  30  10592
351500  35   9451
351500  40   8280
351500  45   6505
351500  50   5517
351500  55   4416
351500  60   3172
351500  65   2007
351500  70   1120
351500  75    553
351500  80    477
351510   0    415
351510   1   1865
351510   5   2687
351510  10   3194
351510  15   2800
351510  20   2736
351510  25   2689
351510  30   2542
351510  35   2319
351510  40   2119
351510  45   1830
351510  50   1712
351510  55   1305
351510  60   1048
351510  65    803
351510  70    504
351510  75    322
351510  80    296
351512   0     12
351512   1     73
351512   5     88
351512  10    110
351512  15    124
351512  20    129
351512  25    107
351512  30    115
351512  35    106
351512  40    126
351512  45    116
351512  50     93
351512  55     71
351512  60     72
351512  65     58
351512  70     48
351512  75     37
351512  80     32
351515   0    130
351515   1    516
351515   5    693
351515  10    748
351515  15    728
351515  20    942
351515  25   1000
351515  30    736
351515  35    577
351515  40    537
351515  45    476
351515  50    311
351515  55    243
351515  60    195
351515  65    141
351515  70    113
351515  75     75
351515  80     72
351518   0    251
351518   1    915
351518   5   1331
351518  10   1624
351518  15   1692
351518  20   1767
351518  25   1707
351518  30   1647
351518  35   1573
351518  40   1497
351518  45   1439
351518  50   1302
351518  55   1030
351518  60    891
351518  65    614
351518  70    511
351518  75    343
351518  80    373
351519   0     34
351519   1    136
351519   5    191
351519  10    191
351519  15    198
351519  20    205
351519  25    189
351519  30    175
351519  35    144
351519  40    142
351519  45    142
351519  50    109
351519  55     99
351519  60     63
351519  65     53
351519  70     42
351519  75     10
351519  80     22
355730   0     73
355730   1    267
355730   5    331
355730  10    407
355730  15    431
355730  20    478
355730  25    482
355730  30    422
355730  35    408
355730  40    364
355730  45    348
355730  50    321
355730  55    247
355730  60    172
355730  65    116
355730  70     98
355730  75     58
355730  80     51
351520   0     46
351520   1    193
351520   5    247
351520  10    276
351520  15    310
351520  20    346
351520  25    349
351520  30    335
351520  35    308
351520  40    299
351520  45    296
351520  50    283
351520  55    228
351520  60    199
351520  65    133
351520  70    128
351520  75     80
351520  80     77
351530   0     20
351530   1     79
351530   5     95
351530  10    130
351530  15    144
351530  20    124
351530  25    110
351530  30     84
351530  35     81
351530  40    113
351530  45    110
351530  50     72
351530  55     51
351530  60     48
351530  65     35
351530  70     31
351530  75     23
351530  80     20
351535   0     71
351535   1    295
351535   5    397
351535  10    498
351535  15    474
351535  20    380
351535  25    345
351535  30    348
351535  35    368
351535  40    346
351535  45    284
351535  50    241
351535  55    210
351535  60    162
351535  65    140
351535  70    116
351535  75     86
351535  80     71
351540   0     86
351540   1    378
351540   5    488
351540  10    612
351540  15    654
351540  20    619
351540  25    602
351540  30    544
351540  35    501
351540  40    532
351540  45    490
351540  50    469
351540  55    419
351540  60    314
351540  65    287
351540  70    188
351540  75    135
351540  80    108
351560   0     24
351560   1    134
351560   5    161
351560  10    182
351560  15    187
351560  20    217
351560  25    204
351560  30    209
351560  35    186
351560  40    184
351560  45    199
351560  50    171
351560  55    150
351560  60    160
351560  65    114
351560  70     89
351560  75     77
351560  80     78
351550   0    325
351550   1   1295
351550   5   1922
351550  10   2363
351550  15   2499
351550  20   2604
351550  25   2676
351550  30   2410
351550  35   2321
351550  40   2381
351550  45   2210
351550  50   2106
351550  55   1714
351550  60   1383
351550  65   1163
351550  70    923
351550  75    622
351550  80    601
351565   0      8
351565   1     35
351565   5     52
351565  10     59
351565  15     68
351565  20     57
351565  25     60
351565  30     76
351565  35     59
351565  40     49
351565  45     38
351565  50     51
351565  55     38
351565  60     48
351565  65     35
351565  70     32
351565  75     12
351565  80     17
351570   0   1303
351570   1   5340
351570   5   7106
351570  10   8495
351570  15   8064
351570  20   7982
351570  25   7611
351570  30   6693
351570  35   6315
351570  40   5916
351570  45   4890
351570  50   4146
351570  55   3158
351570  60   2102
351570  65   1336
351570  70    854
351570  75    450
351570  80    382
351580   0      5
351580   1     37
351580   5     48
351580  10     84
351580  15     85
351580  20     58
351580  25     52
351580  30     47
351580  35     54
351580  40     71
351580  45     70
351580  50     45
351580  55     46
351580  60     44
351580  65     35
351580  70     31
351580  75     33
351580  80     35
351590   0     14
351590   1     42
351590   5     89
351590  10     96
351590  15    121
351590  20    115
351590  25    115
351590  30     91
351590  35     91
351590  40    122
351590  45    107
351590  50    115
351590  55     83
351590  60     88
351590  65     74
351590  70     57
351590  75     33
351590  80     43
351600   0     72
351600   1    320
351600   5    419
351600  10    462
351600  15    473
351600  20    742
351600  25    912
351600  30    732
351600  35    546
351600  40    454
351600  45    438
351600  50    369
351600  55    271
351600  60    274
351600  65    190
351600  70    160
351600  75    107
351600  80    114
351610   0     20
351610   1     58
351610   5    107
351610  10    109
351610  15    122
351610  20    106
351610  25    101
351610  30    100
351610  35     94
351610  40    107
351610  45     89
351610  50     86
351610  55     74
351610  60     78
351610  65     45
351610  70     45
351610  75     21
351610  80     21
351620   0   2033
351620   1   8508
351620   5  11801
351620  10  13536
351620  15  13893
351620  20  14391
351620  25  13430
351620  30  12243
351620  35  11498
351620  40  11295
351620  45  10683
351620  50   9024
351620  55   7203
351620  60   5570
351620  65   3886
351620  70   2920
351620  75   1843
351620  80   1707
351630   0   1339
351630   1   5263
351630   5   7094
351630  10   8296
351630  15   7666
351630  20   7507
351630  25   7130
351630  30   6324
351630  35   5436
351630  40   4995
351630  45   4086
351630  50   3838
351630  55   3040
351630  60   2014
351630  65   1181
351630  70    709
351630  75    383
351630  80    335
351640   0    974
351640   1   3904
351640   5   5231
351640  10   6059
351640  15   5934
351640  20   7352
351640  25   7442
351640  30   6542
351640  35   5200
351640  40   4474
351640  45   3642
351640  50   3299
351640  55   2742
351640  60   1973
351640  65   1142
351640  70    742
351640  75    428
351640  80    382
351650   0     13
351650   1     63
351650   5     85
351650  10     83
351650  15     98
351650  20    113
351650  25    115
351650  30     87
351650  35     99
351650  40    125
351650  45     90
351650  50     97
351650  55     77
351650  60     72
351650  65     48
351650  70     48
351650  75     33
351650  80     29
351660   0     42
351660   1    140
351660   5    226
351660  10    277
351660  15    311
351660  20    265
351660  25    272
351660  30    286
351660  35    249
351660  40    222
351660  45    204
351660  50    260
351660  55    190
351660  60    177
351660  65    130
351660  70     99
351660  75     77
351660  80     79
351670   0    277
351670   1   1056
351670   5   1470
351670  10   1720
351670  15   1727
351670  20   1826
351670  25   1717
351670  30   1733
351670  35   1465
351670  40   1418
351670  45   1373
351670  50   1281
351670  55   1124
351670  60    857
351670  65    646
351670  70    526
351670  75    353
351670  80    401
351680   0     25
351680   1    111
351680   5    132
351680  10    133
351680  15    140
351680  20    369
351680  25    333
351680  30    201
351680  35    132
351680  40    136
351680  45    122
351680  50    106
351680  55     95
351680  60     91
351680  65     68
351680  70     47
351680  75     36
351680  80     21
351685   0     30
351685   1    132
351685   5    178
351685  10    187
351685  15    200
351685  20    230
351685  25    212
351685  30    185
351685  35    174
351685  40    172
351685  45    148
351685  50    116
351685  55     89
351685  60     68
351685  65     44
351685  70     53
351685  75     38
351685  80     28
351690   0     64
351690   1    239
351690   5    321
351690  10    396
351690  15    403
351690  20    467
351690  25    433
351690  30    381
351690  35    358
351690  40    415
351690  45    385
351690  50    367
351690  55    294
351690  60    266
351690  65    185
351690  70    173
351690  75    110
351690  80     95
351700   0     59
351700   1    223
351700   5    356
351700  10    390
351700  15    422
351700  20    584
351700  25    748
351700  30    691
351700  35    453
351700  40    382
351700  45    345
351700  50    307
351700  55    243
351700  60    190
351700  65    168
351700  70    126
351700  75     86
351700  80     88
351710   0     23
351710   1    133
351710   5    153
351710  10    196
351710  15    197
351710  20    170
351710  25    181
351710  30    176
351710  35    170
351710  40    178
351710  45    132
351710  50    151
351710  55    131
351710  60     99
351710  65     77
351710  70     50
351710  75     40
351710  80     32
351720   0     82
351720   1    315
351720   5    415
351720  10    457
351720  15    462
351720  20    494
351720  25    449
351720  30    436
351720  35    387
351720  40    380
351720  45    356
351720  50    297
351720  55    241
351720  60    167
351720  65    151
351720  70    132
351720  75     69
351720  80     77
351730   0     34
351730   1    158
351730   5    210
351730  10    232
351730  15    253
351730  20    232
351730  25    245
351730  30    186
351730  35    184
351730  40    185
351730  45    153
351730  50    149
351730  55    130
351730  60    105
351730  65     97
351730  70     59
351730  75     45
351730  80     40
351740   0    207
351740   1    968
351740   5   1298
351740  10   1540
351740  15   1454
351740  20   1611
351740  25   1637
351740  30   1613
351740  35   1461
351740  40   1366
351740  45   1252
351740  50   1117
351740  55    935
351740  60    714
351740  65    529
351740  70    366
351740  75    239
351740  80    213
351750   0    110
351750   1    431
351750   5    544
351750  10    634
351750  15    717
351750  20    902
351750  25    790
351750  30    772
351750  35    720
351750  40    724
351750  45    640
351750  50    519
351750  55    450
351750  60    344
351750  65    272
351750  70    213
351750  75    141
351750  80    106
351760   0    127
351760   1    509
351760   5    834
351760  10    954
351760  15    885
351760  20    663
351760  25    617
351760  30    653
351760  35    646
351760  40    646
351760  45    577
351760  50    478
351760  55    396
351760  60    359
351760  65    293
351760  70    220
351760  75    160
351760  80    136
351770   0    140
351770   1    625
351770   5    862
351770  10    868
351770  15    888
351770  20    857
351770  25    900
351770  30    872
351770  35    683
351770  40    647
351770  45    604
351770  50    530
351770  55    445
351770  60    366
351770  65    237
351770  70    163
351770  75    100
351770  80     97
351780   0     50
351780   1    180
351780   5    268
351780  10    293
351780  15    304
351780  20    333
351780  25    300
351780  30    301
351780  35    325
351780  40    318
351780  45    322
351780  50    271
351780  55    231
351780  60    181
351780  65    177
351780  70    138
351780  75     92
351780  80    111
351790   0     64
351790   1    288
351790   5    379
351790  10    388
351790  15    424
351790  20    483
351790  25    499
351790  30    418
351790  35    346
351790  40    359
351790  45    310
351790  50    271
351790  55    239
351790  60    192
351790  65    155
351790  70    113
351790  75     86
351790  80     70
351800   0     11
351800   1     48
351800   5     60
351800  10     78
351800  15     75
351800  20     89
351800  25     63
351800  30     67
351800  35     53
351800  40     70
351800  45     59
351800  50     73
351800  55     55
351800  60     37
351800  65     37
351800  70     40
351800  75     27
351800  80     21
351810   0     50
351810   1    183
351810   5    266
351810  10    318
351810  15    294
351810  20    290
351810  25    271
351810  30    264
351810  35    226
351810  40    192
351810  45    167
351810  50    180
351810  55    157
351810  60    126
351810  65     91
351810  70     64
351810  75     37
351810  80     42
351820   0    218
351820   1    742
351820   5   1005
351820  10   1205
351820  15   1200
351820  20   1264
351820  25   1309
351820  30   1181
351820  35   1068
351820  40   1112
351820  45   1137
351820  50    929
351820  55    725
351820  60    591
351820  65    478
351820  70    401
351820  75    273
351820  80    253
351830   0    148
351830   1    704
351830   5   1044
351830  10   1244
351830  15   1156
351830  20   1128
351830  25   1081
351830  30   1062
351830  35    962
351830  40    922
351830  45    785
351830  50    698
351830  55    613
351830  60    517
351830  65    358
351830  70    231
351830  75    188
351830  80    157
351840   0    638
351840   1   2742
351840   5   3677
351840  10   4422
351840  15   4740
351840  20   4584
351840  25   4593
351840  30   4341
351840  35   4108
351840  40   3911
351840  45   3905
351840  50   3340
351840  55   2693
351840  60   2161
351840  65   1483
351840  70   1121
351840  75    732
351840  80    755
351850   0     64
351850   1    323
351850   5    456
351850  10    560
351850  15    609
351850  20   1099
351850  25   1333
351850  30   1175
351850  35    792
351850  40    622
351850  45    463
351850  50    409
351850  55    296
351850  60    234
351850  65    176
351850  70    150
351850  75     81
351850  80     85
351860   0    252
351860   1   1119
351860   5   1376
351860  10   1564
351860  15   1607
351860  20   1838
351860  25   1918
351860  30   1484
351860  35   1294
351860  40   1278
351860  45   1095
351860  50    904
351860  55    709
351860  60    490
351860  65    339
351860  70    276
351860  75    219
351860  80    150
351870   0   2093
351870   1   8827
351870   5  11619
351870  10  13408
351870  15  12785
351870  20  12803
351870  25  12431
351870  30  11892
351870  35  10986
351870  40  10416
351870  45   9035
351870  50   7720
351870  55   5991
351870  60   4258
351870  65   2947
351870  70   2095
351870  75   1245
351870  80   1160
351880   0   8929
351880   1  36698
351880   5  49370
351880  10  56147
351880  15  52067
351880  20  55830
351880  25  56313
351880  30  52763
351880  35  48030
351880  40  44291
351880  45  36673
351880  50  30694
351880  55  24026
351880  60  16924
351880  65  10918
351880  70   7379
351880  75   4261
351880  80   3730
351885   0     39
351885   1    221
351885   5    283
351885  10    309
351885  15    328
351885  20    314
351885  25    316
351885  30    272
351885  35    231
351885  40    230
351885  45    230
351885  50    220
351885  55    180
351885  60    156
351885  65     92
351885  70     61
351885  75     34
351885  80     63
351890   0     29
351890   1    129
351890   5    192
351890  10    212
351890  15    192
351890  20    197
351890  25    222
351890  30    181
351890  35    190
351890  40    152
351890  45    149
351890  50    149
351890  55    134
351890  60     98
351890  65     73
351890  70     58
351890  75     47
351890  80     32
351900   0     54
351900   1    236
351900   5    316
351900  10    373
351900  15    369
351900  20    382
351900  25    365
351900  30    361
351900  35    325
351900  40    288
351900  45    268
351900  50    283
351900  55    161
351900  60    178
351900  65    121
351900  70    106
351900  75     84
351900  80     81
351905   0     90
351905   1    302
351905   5    411
351905  10    490
351905  15    491
351905  20    503
351905  25    517
351905  30    504
351905  35    496
351905  40    447
351905  45    372
351905  50    348
351905  55    243
351905  60    188
351905  65    128
351905  70     76
351905  75     62
351905  80     57
351907   0   1410
351907   1   5579
351907   5   7421
351907  10   8676
351907  15   8813
351907  20  10186
351907  25   9896
351907  30   8825
351907  35   7811
351907  40   7180
351907  45   6017
351907  50   5091
351907  55   3844
351907  60   2528
351907  65   1636
351907  70   1134
351907  75    709
351907  80    683
351910   0     61
351910   1    257
351910   5    313
351910  10    401
351910  15    433
351910  20    486
351910  25    467
351910  30    482
351910  35    393
351910  40    353
351910  45    339
351910  50    285
351910  55    258
351910  60    187
351910  65    156
351910  70    115
351910  75     86
351910  80     92
351920   0     49
351920   1    168
351920   5    234
351920  10    235
351920  15    259
351920  20    283
351920  25    253
351920  30    228
351920  35    242
351920  40    227
351920  45    237
351920  50    202
351920  55    157
351920  60    142
351920  65    112
351920  70    101
351920  75     64
351920  80     56
351925   0     47
351925   1    163
351925   5    221
351925  10    275
351925  15    473
351925  20    295
351925  25    375
351925  30    416
351925  35    411
351925  40    364
351925  45    322
351925  50    281
351925  55    200
351925  60    157
351925  65     86
351925  70     63
351925  75     27
351925  80     20
351930   0    237
351930   1    967
351930   5   1242
351930  10   1437
351930  15   1423
351930  20   1653
351930  25   1636
351930  30   1379
351930  35   1139
351930  40   1054
351930  45    963
351930  50    767
351930  55    603
351930  60    453
351930  65    299
351930  70    267
351930  75    159
351930  80    136
351940   0     68
351940   1    278
351940   5    320
351940  10    339
351940  15    417
351940  20    535
351940  25    548
351940  30    434
