Municipio;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);Menor que 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
320310 Jerônimo Monteiro;1;0;0;0;1;0;0;0;0;2;0;0;1;1;1;0;2;2;4;6;2;6;0;28
320313 João Neiva;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2;2;2;1;2;4;4;7;0;27
320316 Laranja da Terra;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;2;2;1;2;3;8;0;22
320320 Linhares;6;0;5;0;11;5;4;1;2;3;4;4;7;5;15;12;14;20;23;17;21;60;0;228
320330 Mantenópolis;0;0;3;0;3;0;0;0;0;0;0;1;1;1;2;2;1;2;2;2;5;10;0;32
320332 Marataízes;3;1;0;0;4;1;1;1;0;2;3;5;2;3;3;2;2;5;3;6;7;14;0;64
320334 Marechal Floriano;2;1;0;0;3;0;0;1;1;1;2;0;2;1;2;1;5;4;6;0;2;11;0;42
320335 Marilândia;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;3;2;1;4;4;0;18
320340 Mimoso do Sul;1;1;0;0;2;0;0;0;0;0;0;1;3;1;1;2;5;2;4;12;10;14;0;57
320350 Montanha;1;1;2;0;4;0;0;0;2;0;0;0;0;0;2;2;1;7;1;4;5;15;0;43
320360 Mucurici;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;2;1;1;0;2;0;2;0;11
320370 Muniz Freire;8;2;1;0;11;0;2;1;0;0;1;0;0;1;2;0;1;2;4;2;2;14;0;43
320380 Muqui;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;1;2;7;5;7;12;0;41
320390 Nova Venécia;5;0;3;0;8;0;0;2;1;2;2;3;1;3;2;2;8;3;4;5;10;22;0;78
320400 Pancas;2;1;1;0;4;2;0;0;1;0;1;4;2;3;2;0;1;4;5;3;7;15;0;54
320405 Pedro Canário;3;0;4;0;7;2;0;1;0;1;0;3;2;3;1;3;6;4;3;7;2;10;0;55
320410 Pinheiros;1;1;2;0;4;1;0;1;1;1;1;3;3;3;1;2;4;5;0;3;4;14;0;51
320420 Piúma;1;0;0;0;1;0;0;0;0;0;0;3;2;2;1;2;1;0;1;2;1;11;0;27
320425 Ponto Belo;0;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;1;1;4;0;10
320430 Presidente Kennedy;1;1;1;0;3;0;0;0;0;0;0;0;0;2;0;1;1;2;3;3;2;3;0;20
320435 Rio Bananal;0;0;0;0;0;0;0;0;1;1;0;0;0;1;2;1;2;1;4;2;0;6;0;21
320440 Rio Novo do Sul;0;0;0;0;0;2;0;0;1;0;0;0;0;2;0;1;1;6;2;3;3;7;0;28
320450 Santa Leopoldina;0;0;1;0;1;0;0;0;0;0;1;0;1;2;1;1;1;1;4;1;3;12;0;29
320455 Santa Maria de Jetibá;5;0;1;0;6;1;0;1;0;0;0;2;8;2;4;2;3;4;6;10;8;14;0;71
320460 Santa Teresa;1;1;1;0;3;0;0;0;1;3;1;3;2;0;0;2;4;3;6;5;2;18;0;53
320465 São Domingos do Norte;0;2;0;0;2;1;0;0;1;0;0;1;0;0;0;2;0;0;2;0;1;5;0;15
320470 São Gabriel da Palha;0;1;2;0;3;2;0;0;0;0;2;1;2;1;1;2;2;11;4;7;5;19;0;62
320480 São José do Calçado;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;1;1;5;6;4;4;18;0;43
320490 São Mateus;9;4;6;0;19;2;2;3;4;3;3;3;5;5;10;5;10;16;19;11;10;35;0;165
320495 São Roque do Canaã;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;1;5;3;6;0;19
320500 Serra;23;9;15;0;47;3;6;6;15;12;13;19;20;31;34;31;35;35;54;56;42;95;0;554
320501 Sooretama;1;0;0;0;1;2;0;0;0;0;1;1;1;2;1;1;2;3;3;2;3;5;0;28
320503 Vargem Alta;0;0;1;0;1;1;0;0;1;0;0;0;3;0;0;0;1;2;1;3;3;8;0;24
320506 Venda Nova do Imigrante;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;0;2;1;1;2;3;3;0;18
320510 Viana;4;3;6;0;13;2;1;1;0;1;4;5;4;4;6;7;7;11;9;1;9;19;0;104
320515 Vila Pavão;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;0;4;0;10
320517 Vila Valério;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;4;0;1;0;1;4;0;14
320520 Vila Velha;20;7;21;0;48;6;6;6;8;13;16;18;35;29;36;42;49;59;54;82;70;200;0;777
320530 Vitória;14;4;12;0;30;7;3;4;3;8;8;14;21;26;35;40;46;52;57;63;72;202;0;691
320000 Município ignorado - ES;13;1;1;0;15;0;0;0;1;1;0;1;1;1;1;2;1;2;3;5;7;7;0;48
330010 Angra dos Reis;13;10;9;0;32;3;3;3;2;3;5;4;6;10;14;9;3;14;21;19;23;38;0;212
330015 Aperibé;1;0;1;0;2;0;1;0;0;0;0;2;1;1;0;0;1;1;3;0;3;6;0;21
330020 Araruama;9;0;0;0;9;4;1;1;2;3;5;3;4;11;9;10;15;11;19;27;21;61;1;217
330022 Areal;2;0;1;0;3;1;0;1;0;0;0;0;0;0;0;0;5;1;1;3;2;7;0;24
330023 Armação dos Búzios;2;0;1;0;3;1;0;1;0;1;1;1;3;3;3;3;5;4;2;2;2;8;0;43
330025 Arraial do Cabo;1;0;2;0;3;0;0;0;0;0;0;1;1;0;3;3;4;3;6;6;7;15;0;52
330030 Barra do Piraí;16;1;5;0;22;3;2;1;2;4;5;10;10;15;20;12;17;28;34;40;34;60;1;320
330040 Barra Mansa;15;3;7;0;25;5;1;3;5;6;5;6;22;15;33;35;47;39;44;52;40;111;0;494
330045 Belford Roxo;53;13;28;0;94;11;5;4;15;19;26;31;41;49;82;77;94;111;101;110;85;161;6;1122
330050 Bom Jardim;3;1;2;0;6;1;0;1;0;0;1;1;2;1;1;0;2;7;4;6;2;19;0;54
330060 Bom Jesus do Itabapoana;3;1;0;0;4;1;0;3;0;3;2;3;6;4;6;2;8;5;6;10;13;46;0;122
330070 Cabo Frio;12;4;6;0;22;7;2;3;0;2;9;9;12;15;20;16;19;21;28;32;22;51;0;290
330080 Cachoeiras de Macacu;1;1;2;0;4;2;1;1;1;2;1;2;4;5;3;5;9;12;6;14;13;24;0;109
330090 Cambuci;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;0;4;3;5;6;12;15;0;52
330100 Campos dos Goytacazes;74;26;33;0;133;14;3;7;14;13;23;25;37;39;44;59;89;111;132;114;164;365;0;1386
330110 Cantagalo;3;1;0;0;4;0;1;0;0;1;1;0;0;3;1;4;1;3;8;7;5;24;0;63
330093 Carapebus;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;1;3;5;2;0;0;5;0;20
330115 Cardoso Moreira;1;1;0;0;2;0;0;0;0;0;1;1;0;2;1;2;0;7;2;2;6;16;0;42
330120 Carmo;2;0;2;0;4;0;0;1;0;0;0;1;0;1;2;0;1;3;3;4;4;15;0;39
330130 Casimiro de Abreu;3;0;0;0;3;0;0;0;0;1;1;0;0;0;4;3;3;3;3;1;4;16;0;42
330095 Comendador Levy Gasparian;2;0;1;0;3;0;0;0;0;0;0;0;0;0;3;1;1;3;1;0;5;1;0;18
330140 Conceição de Macabu;0;0;2;0;2;1;0;0;0;0;0;4;3;3;1;0;3;4;3;7;10;16;0;57
330150 Cordeiro;1;0;0;0;1;2;0;1;0;0;0;0;0;2;1;1;2;6;4;6;7;16;0;49
330160 Duas Barras;0;0;1;0;1;2;0;0;0;0;1;0;0;0;0;0;0;1;1;2;3;3;0;14
330170 Duque de Caxias;97;36;49;0;182;20;9;18;26;27;36;47;78;94;127;130;153;189;210;229;200;355;7;2137
330180 Engenheiro Paulo de Frontin;2;0;0;0;2;0;0;1;0;0;0;2;2;2;6;4;3;3;6;4;5;12;0;52
330185 Guapimirim;1;1;6;0;8;1;3;1;0;1;3;2;2;4;1;1;7;7;9;5;10;14;1;80
330187 Iguaba Grande;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;2;9;2;1;6;7;0;33
330190 Itaboraí;17;3;3;0;23;8;9;5;3;13;11;12;14;20;26;40;35;49;58;47;50;96;4;523
330200 Itaguaí;7;4;5;0;16;3;4;0;7;5;2;5;9;14;15;15;13;22;18;29;23;55;1;256
330205 Italva;1;0;2;0;3;0;0;0;1;0;2;1;2;2;3;0;2;6;4;4;2;13;0;45
330210 Itaocara;3;0;2;0;5;0;1;1;1;1;0;1;0;3;4;2;6;10;4;8;6;25;0;78
330220 Itaperuna;7;0;6;0;13;1;1;1;0;1;2;4;5;6;12;11;17;24;28;39;29;86;0;280
330225 Itatiaia;1;0;3;0;4;1;0;0;0;1;0;3;3;0;2;3;2;6;8;3;6;8;0;50
330227 Japeri;7;4;10;0;21;4;1;1;3;7;7;5;3;13;16;12;14;21;22;29;21;35;0;235
330230 Laje do Muriaé;1;0;1;0;2;0;0;0;0;0;0;2;0;0;1;3;0;1;2;3;4;9;0;27
330240 Macaé;8;1;7;0;16;2;0;4;2;1;6;4;9;10;12;12;10;24;15;20;29;69;0;245
330245 Macuco;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;3;2;0;14
330250 Magé;24;4;11;0;39;11;2;5;5;7;10;12;18;26;31;37;34;63;66;74;68;112;0;620
330260 Mangaratiba;6;0;1;0;7;0;0;0;0;3;0;0;3;2;4;6;2;7;8;6;8;14;2;72
330270 Maricá;6;3;1;0;10;5;4;1;3;8;7;3;6;8;8;13;12;21;19;24;28;49;1;230
330280 Mendes;1;0;1;0;2;0;0;0;0;2;1;1;3;2;1;4;8;9;6;10;9;20;0;78
330290 Miguel Pereira;6;0;3;0;9;0;0;0;0;1;0;2;1;1;4;2;6;11;8;4;6;23;0;78
330300 Miracema;4;1;3;0;8;3;0;0;0;0;2;2;2;0;3;2;1;3;8;9;9;29;0;81
330310 Natividade;1;0;0;0;1;0;0;1;1;0;1;0;0;2;2;2;4;4;3;4;3;22;0;50
330320 Nilópolis;20;6;4;0;30;2;1;1;2;5;6;11;10;16;36;27;45;54;68;74;77;115;2;582
330330 Niterói;24;13;16;0;53;7;3;4;16;13;18;30;46;49;53;80;81;122;148;183;221;628;0;1755
330340 Nova Friburgo;16;0;15;0;31;4;1;2;5;2;9;5;15;18;27;29;27;39;48;61;64;131;4;522
330350 Nova Iguaçu;118;43;53;0;214;28;5;16;37;30;44;60;100;105;167;165;188;210;265;288;257;461;9;2649
330360 Paracambi;4;2;1;0;7;1;0;1;1;1;0;2;2;6;10;10;7;10;13;12;13;28;0;124
330370 Paraíba do Sul;6;2;0;0;8;1;2;0;1;1;0;1;1;4;4;10;8;14;10;18;12;39;2;136
330380 Paraty;1;1;2;0;4;1;0;0;0;3;1;2;0;1;2;4;1;2;5;4;8;17;0;55
330385 Paty do Alferes;2;0;1;0;3;3;1;0;0;1;1;0;2;1;1;0;4;5;11;10;8;25;0;76
330390 Petrópolis;26;13;21;0;60;2;2;3;8;9;14;18;18;30;39;43;70;77;111;144;117;317;1;1083
330395 Pinheiral;1;4;0;0;5;1;0;0;2;1;0;1;1;3;4;4;2;4;4;4;3;10;0;49
330400 Piraí;2;1;0;0;3;0;1;0;0;0;0;2;2;6;2;4;4;2;7;5;6;16;0;60
330410 Porciúncula;2;0;2;0;4;2;0;0;0;0;0;1;2;1;0;1;4;7;4;6;8;13;0;53
330411 Porto Real;1;1;1;0;3;0;0;2;0;0;1;3;0;1;1;1;3;2;6;3;2;7;0;35
330412 Quatis;1;0;1;0;2;0;0;1;0;0;2;0;1;2;2;1;0;4;3;3;1;4;0;26
330414 Queimados;23;5;8;1;37;3;1;2;3;4;5;7;15;9;26;28;28;29;38;46;37;74;0;392
330415 Quissamã;1;1;0;0;2;1;1;0;1;0;0;0;1;0;1;1;3;5;7;2;1;11;0;37
330420 Resende;15;4;2;0;21;2;1;0;2;4;5;5;3;13;10;21;20;27;20;34;27;60;0;275
330430 Rio Bonito;7;4;2;0;13;0;0;0;1;1;2;4;3;7;8;8;10;5;17;22;15;51;0;167
330440 Rio Claro;2;0;1;0;3;0;0;0;1;1;2;0;1;3;3;1;4;1;3;3;5;17;0;48
330450 Rio das Flores;2;0;2;0;4;0;1;0;0;0;0;0;1;0;1;1;0;2;2;5;3;4;0;24
330452 Rio das Ostras;3;0;2;0;5;0;0;1;2;2;1;1;1;0;4;5;2;3;3;4;5;9;0;48
330455 Rio de Janeiro;395;147;279;0;821;126;56;72;136;194;229;360;518;694;898;1021;1228;1669;2160;2695;2774;6818;66;22535
330460 Santa Maria Madalena;0;0;0;0;0;1;0;0;0;0;0;2;1;1;0;2;1;2;1;3;4;12;0;30
330470 Santo Antônio de Pádua;4;0;4;0;8;0;0;2;0;0;0;1;2;1;3;4;9;9;11;13;10;37;1;111
330480 São Fidélis;2;2;2;0;6;2;0;0;1;0;2;1;2;5;3;5;9;14;10;11;14;34;0;119
330475 São Francisco de Itabapoana;3;1;2;0;6;0;0;1;2;1;0;2;2;5;4;4;5;9;4;5;13;22;0;85
330490 São Gonçalo;73;16;30;1;120;10;4;8;26;32;39;65;66;105;143;150;187;236;288;289;272;584;22;2646
330500 São João da Barra;2;3;2;0;7;1;0;0;0;2;1;0;3;1;4;4;6;7;8;12;13;23;0;92
330510 São João de Meriti;28;6;21;0;55;10;5;7;9;19;19;26;36;75;76;84;90;113;135;146;134;225;3;1267
330513 São José de Ubá;2;0;0;0;2;0;0;0;0;0;0;1;1;0;0;1;0;1;2;3;4;6;0;21
330515 São José do Vale do Rio Preto;1;0;1;0;2;0;0;0;0;0;1;1;2;0;1;1;3;5;9;6;4;12;0;47
330520 São Pedro da Aldeia;10;2;3;0;15;2;2;2;3;1;3;4;3;7;5;7;8;5;13;15;17;36;2;150
330530 São Sebastião do Alto;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;4;2;4;4;4;0;22
330540 Sapucaia;5;0;1;0;6;1;0;1;0;0;1;1;0;3;1;2;1;0;2;3;8;7;0;37
330550 Saquarema;6;1;3;0;10;3;0;1;1;2;3;0;1;3;7;8;9;9;12;18;22;36;0;145
330555 Seropédica;8;1;5;0;14;2;1;2;1;1;0;6;3;5;7;9;6;12;17;11;7;24;0;128
330560 Silva Jardim;1;1;0;0;2;3;1;1;0;0;1;1;0;1;3;0;1;4;8;6;4;18;1;55
330570 Sumidouro;1;0;0;0;1;1;1;0;0;1;1;1;1;1;0;2;0;4;4;1;5;8;0;32
330575 Tanguá;1;0;0;0;1;0;1;1;1;0;0;3;2;1;2;6;6;1;10;2;6;9;0;52
330580 Teresópolis;21;3;2;0;26;5;4;2;5;5;4;9;12;16;20;15;35;40;42;51;61;127;0;479
330590 Trajano de Moraes;0;0;0;0;0;1;0;0;0;0;0;1;1;0;3;0;2;2;5;2;2;10;0;29
330600 Três Rios;11;5;3;0;19;2;0;0;2;3;5;5;5;12;9;18;19;25;21;26;28;49;0;248
330610 Valença;9;3;4;0;16;2;0;1;0;1;1;4;5;7;12;11;16;23;21;26;21;69;0;236
330615 Varre-Sai;1;0;2;0;3;0;1;0;0;2;0;0;0;0;1;1;0;4;2;3;4;5;0;26
330620 Vassouras;7;1;0;0;8;0;1;0;0;1;3;3;3;1;3;6;9;11;8;15;17;36;0;125
330630 Volta Redonda;17;14;5;0;36;2;1;3;8;7;12;5;19;37;40;49;45;66;66;77;57;127;0;657
330000 Município ignorado - RJ;30;10;9;1;50;8;3;3;5;9;11;7;8;12;20;15;13;24;21;25;27;52;188;501
350010 Adamantina;0;1;0;0;1;1;0;0;1;1;3;1;3;5;3;4;5;8;8;12;16;31;0;103
350020 Adolfo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;1;0;7
350030 Aguaí;3;0;1;0;4;1;1;0;0;1;1;5;0;2;4;2;4;8;9;11;16;21;0;90
350040 Águas da Prata;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;3;1;4;4;5;0;21
350050 Águas de Lindóia;4;0;1;0;5;0;0;0;1;0;1;1;1;0;4;1;2;3;3;4;6;22;0;54
350055 Águas de Santa Bárbara;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;1;1;1;0;8
350060 Águas de São Pedro;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;4;2;5;0;15
350070 Agudos;2;0;1;0;3;1;0;0;1;1;0;1;3;5;5;3;8;4;8;9;11;20;0;83
350075 Alambari;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;2;0;8
350080 Alfredo Marcondes;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;4;2;5;0;15
350090 Altair;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;1;2;4;0;12
350100 Altinópolis;2;0;1;0;3;0;0;0;1;0;0;1;0;2;2;0;4;5;3;6;3;11;0;41
350110 Alto Alegre;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;6;7;0;17
350115 Alumínio;4;0;1;0;5;0;1;0;0;1;0;1;0;2;0;3;0;4;2;2;4;3;0;28
350120 Álvares Florence;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;2;3;4;0;13
350130 Álvares Machado;0;1;3;0;4;1;0;1;0;0;2;1;1;4;2;2;1;7;3;9;8;18;0;64
350140 Álvaro de Carvalho;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;4;0;1;3;0;2;0;12
350150 Alvinlândia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;4
350160 Americana;9;1;3;0;13;1;1;2;6;1;4;9;11;10;19;15;21;30;40;63;59;112;1;418
350170 Américo Brasiliense;3;0;1;0;4;1;1;0;2;0;1;0;0;4;1;3;6;4;2;6;8;11;0;54
350180 Américo de Campos;1;0;1;0;2;0;0;0;0;1;0;1;0;0;0;3;1;0;5;2;3;4;0;22
350190 Amparo;5;1;2;0;8;1;0;1;2;0;1;3;1;5;8;5;9;10;22;25;22;61;0;184
350200 Analândia;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;2;5;0;11
350210 Andradina;6;0;2;0;8;2;0;0;1;1;5;3;5;4;6;6;13;11;14;22;27;41;0;169
350220 Angatuba;4;0;1;0;5;0;0;0;1;0;0;1;0;1;1;4;7;5;8;6;6;15;0;60
350230 Anhembi;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;6
350240 Anhumas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;4
350250 Aparecida;6;3;1;0;10;0;0;0;1;2;2;1;2;2;9;12;7;6;13;15;11;20;0;113
350260 Aparecida d'Oeste;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;2;1;6;6;0;20
350270 Apiaí;2;2;6;0;10;1;2;0;1;2;6;1;3;3;4;5;3;12;8;13;7;8;0;89
350275 Araçariguama;1;1;0;0;2;0;1;0;0;0;0;1;1;0;1;0;1;0;1;0;3;8;1;20
350280 Araçatuba;7;4;8;0;19;5;1;3;9;9;6;8;19;15;29;26;21;27;40;52;60;130;1;480
350290 Araçoiaba da Serra;2;1;2;0;5;0;0;0;0;0;0;0;1;0;5;1;6;0;7;8;5;11;0;49
350300 Aramina;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;2;1;1;2;3;1;4;0;18
350310 Arandu;1;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;1;0;2;1;2;2;0;14
350315 Arapeí;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;2;2;0;10
350320 Araraquara;7;2;5;0;14;4;2;3;1;3;6;3;13;12;12;20;26;30;49;51;70;173;0;492
350330 Araras;11;9;3;0;23;3;1;3;2;2;6;5;12;5;5;18;12;22;22;25;31;70;0;267
350335 Arco-Íris;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;0;5
350340 Arealva;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;4;4;5;2;10;0;29
350350 Areias;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;3;1;3;0;10
350360 Areiópolis;0;0;1;0;1;0;0;0;0;0;1;0;0;1;2;1;2;2;1;1;0;3;0;15
350370 Ariranha;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;3;0;2;2;2;6;0;17
350380 Artur Nogueira;1;0;2;0;3;0;0;1;0;0;2;2;1;3;5;3;3;4;8;6;6;16;0;63
350390 Arujá;15;3;1;0;19;1;1;0;0;1;1;0;5;15;10;6;8;11;10;12;12;15;1;128
350395 Aspásia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;4
350400 Assis;7;1;1;0;9;1;0;0;1;4;0;3;4;2;6;6;14;25;23;32;32;81;0;243
350410 Atibaia;7;4;5;0;16;4;1;0;1;4;7;8;4;10;8;9;19;25;33;32;37;102;0;320
350420 Auriflama;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;2;0;2;4;9;3;9;0;32
350430 Avaí;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;1;2;2;4;0;14
350440 Avanhandava;1;0;0;0;1;1;1;0;0;0;1;0;0;0;1;0;3;3;3;5;0;8;0;27
350450 Avaré;8;1;4;0;13;3;2;0;1;1;2;3;7;12;6;9;14;14;24;35;23;67;0;236
350460 Bady Bassitt;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;1;1;4;4;0;16
350470 Balbinos;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;3
350480 Bálsamo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15;0;18
350490 Bananal;1;0;0;0;1;0;0;0;0;0;1;0;1;0;2;1;0;4;3;2;4;5;0;24
350500 Barão de Antonina;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;2;0;7
350510 Barbosa;1;0;0;0;1;0;0;0;0;0;1;0;2;0;0;2;2;2;2;4;1;0;0;17
350520 Bariri;0;0;1;0;1;0;0;1;1;1;0;1;1;1;0;5;3;5;9;11;14;34;0;88
350530 Barra Bonita;4;0;0;0;4;0;1;0;0;0;3;1;0;0;3;5;3;10;8;7;9;36;0;90
350535 Barra do Chapéu;0;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;4;0;11
350540 Barra do Turvo;0;0;0;0;0;2;2;0;0;0;2;2;1;0;2;1;1;2;0;2;3;1;0;21
350550 Barretos;13;0;6;0;19;1;1;2;2;4;4;9;6;12;21;16;23;24;33;40;44;100;0;361
350560 Barrinha;3;2;1;0;6;2;0;0;0;0;0;2;2;3;5;6;2;2;6;5;7;8;0;56
350570 Barueri;21;15;13;0;49;7;3;1;12;15;11;17;10;19;20;27;25;36;39;44;30;69;1;435
350580 Bastos;1;1;0;0;2;1;0;0;0;0;1;1;2;2;4;1;1;1;5;5;4;9;0;39
350590 Batatais;2;0;1;0;3;0;0;0;0;1;2;5;4;1;7;7;5;12;12;12;15;56;0;142
350600 Bauru;21;10;13;0;44;11;0;5;7;11;12;16;28;17;37;27;52;57;99;75;131;279;0;908
350610 Bebedouro;6;0;3;0;9;0;0;1;2;0;5;4;6;4;1;9;9;11;12;30;18;65;0;186
350620 Bento de Abreu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2
350630 Bernardino de Campos;1;0;0;0;1;0;0;0;0;0;0;0;1;2;2;2;1;5;6;4;8;15;0;47
350635 Bertioga;2;1;1;0;4;0;0;0;1;0;1;4;1;3;0;5;5;2;4;3;5;10;0;48
350640 Bilac;0;0;1;0;1;0;0;0;0;1;0;0;0;3;0;0;0;2;2;2;1;6;0;18
350650 Birigui;8;0;1;0;9;2;1;2;1;1;2;4;4;6;3;8;13;16;14;24;35;84;2;231
350660 Biritiba-Mirim;3;1;2;0;6;2;0;1;0;0;0;1;0;3;2;2;1;7;5;7;7;10;1;55
350670 Boa Esperança do Sul;2;0;0;0;2;0;0;0;0;1;0;1;0;1;5;3;5;1;0;4;3;9;0;35
350680 Bocaina;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;3;3;1;3;6;11;0;32
350690 Bofete;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;2;1;4;4;3;0;20
350700 Boituva;4;2;2;0;8;1;0;1;0;1;1;0;2;1;3;4;9;6;3;8;14;22;0;84
350710 Bom Jesus dos Perdões;3;0;1;0;4;0;0;1;1;1;0;1;0;0;2;0;4;4;2;5;3;10;0;38
350715 Bom Sucesso de Itararé;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;5
350720 Borá;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2
350730 Boracéia;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;1;0;7
350740 Borborema;0;0;1;0;1;0;0;0;0;0;1;0;0;1;2;3;2;1;3;3;5;13;0;35
350745 Borebi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2
350750 Botucatu;2;1;5;0;8;5;1;1;3;1;2;7;7;8;7;12;14;20;31;33;42;102;0;304
350760 Bragança Paulista;24;4;7;0;35;5;1;4;6;4;9;6;9;8;10;13;16;29;28;48;41;135;0;407
350770 Braúna;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;2;3;0;1;2;0;11
350775 Brejo Alegre;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;2;0;7
350780 Brodowski;0;0;1;0;1;0;0;0;0;0;0;0;0;3;1;0;1;1;3;9;3;16;0;38
350790 Brotas;2;2;1;0;5;0;0;0;0;1;0;1;0;1;2;1;4;6;4;7;7;18;0;57
350800 Buri;1;0;4;0;5;0;0;0;0;0;1;0;4;1;2;1;4;5;5;6;2;6;1;43
350810 Buritama;1;0;1;0;2;1;0;0;0;1;0;1;1;2;2;2;2;1;4;7;4;6;0;36
350820 Buritizal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;4;0;6
350830 Cabrália Paulista;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;2;2;4;1;13
350840 Cabreúva;5;0;1;0;6;2;2;1;1;1;1;0;2;1;1;5;7;3;9;8;9;12;0;71
350850 Caçapava;5;2;4;0;11;1;1;0;1;0;1;4;6;6;3;2;11;14;19;19;33;62;0;194
350860 Cachoeira Paulista;4;0;1;0;5;1;1;0;0;2;1;1;2;3;3;5;2;4;3;4;10;22;0;69
350870 Caconde;2;0;0;0;2;2;0;0;0;2;0;0;1;0;2;5;5;3;4;4;9;23;0;62
350880 Cafelândia;4;1;0;0;5;2;0;0;1;2;3;2;1;2;3;5;3;5;7;3;6;13;0;63
350890 Caiabu;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;2;0;1;0;2;4;0;12
350900 Caieiras;6;0;2;0;8;3;2;0;1;3;2;2;4;7;9;3;8;12;7;12;12;30;0;125
350910 Caiuá;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;2;0;1;0;0;5;0;12
