Municipio;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);Menor que 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
314300 Monte Belo;0;2;0;0;2;1;0;1;0;1;2;1;1;1;0;0;5;3;6;4;3;10;0;41
314310 Monte Carmelo;2;0;1;0;3;0;0;1;1;0;3;3;2;4;6;2;10;5;7;12;10;27;0;96
314315 Monte Formoso;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;1;0;0;1;0;6
314320 Monte Santo de Minas;2;1;1;0;4;1;0;0;0;1;0;0;1;2;2;3;3;6;14;10;10;18;0;75
314340 Monte Sião;2;1;0;0;3;0;0;0;1;0;4;0;1;0;4;0;2;2;7;7;9;12;0;52
314330 Montes Claros;37;2;12;0;51;7;6;3;11;7;9;17;18;28;31;34;39;47;53;76;61;180;0;678
314345 Montezuma;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;1;3;0;10
314350 Morada Nova de Minas;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;1;1;1;0;2;0;0;10
314360 Morro da Garça;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;4
314370 Morro do Pilar;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;1;1;0;2;2;1;0;11
314380 Munhoz;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;3;2;1;0;0;10
314390 Muriaé;9;2;1;0;12;5;0;0;7;4;3;5;4;6;16;20;18;21;15;34;33;103;0;306
314400 Mutum;1;1;1;0;3;1;0;1;0;0;4;0;0;2;4;0;2;3;5;5;3;28;0;61
314410 Muzambinho;2;0;0;0;2;0;0;0;1;0;0;1;2;2;0;1;2;3;6;4;11;17;0;52
314420 Nacip Raydan;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2
314430 Nanuque;1;0;6;0;7;0;1;0;0;1;2;2;6;5;0;7;6;8;10;8;12;25;0;100
314435 Naque;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;3;0;9
314437 Natalândia;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
314440 Natércia;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;2;5;0;11
314450 Nazareno;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;2;0;2;4;0;12
314460 Nepomuceno;0;0;2;0;2;1;0;0;0;0;0;1;2;4;3;2;3;4;4;5;11;14;0;56
314465 Ninheira;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;4
314467 Nova Belém;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;5
314470 Nova Era;2;1;0;0;3;0;0;1;1;0;1;0;2;1;4;2;6;3;12;4;3;10;0;53
314480 Nova Lima;9;0;4;0;13;0;1;1;0;2;0;4;4;6;7;9;5;13;12;19;24;53;0;173
314490 Nova Módica;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;1;0;4
314500 Nova Ponte;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;2;2;1;1;2;5;4;0;20
314505 Nova Porteirinha;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;7
314510 Nova Resende;0;0;3;0;3;1;0;0;1;0;0;0;0;0;0;0;2;0;3;6;6;12;0;34
314520 Nova Serrana;3;2;0;0;5;0;0;0;2;1;2;2;5;2;3;1;4;2;4;6;3;18;0;60
313660 Nova União;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;2;0;1;1;4;0;11
314530 Novo Cruzeiro;3;0;0;0;3;3;1;5;0;0;1;2;2;3;4;3;3;4;8;8;4;10;0;64
314535 Novo Oriente de Minas;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;2;1;2;0;0;10
314537 Novorizonte;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;4
314540 Olaria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
314545 Olhos-d'Água;1;0;0;0;1;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;2;0;8
314550 Olímpio Noronha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;5
314560 Oliveira;4;0;0;0;4;2;1;1;0;0;2;4;0;1;2;5;7;8;8;19;11;23;0;98
314570 Oliveira Fortes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
314580 Onça de Pitangui;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;1;1;0;0;0;0;6
314585 Oratórios;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;2;5;0;11
314587 Orizânia;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;5
314590 Ouro Branco;2;0;0;0;2;1;0;0;1;1;2;1;2;1;4;7;2;1;1;9;3;9;0;47
314600 Ouro Fino;5;0;2;0;7;1;1;0;0;1;1;1;2;2;4;9;6;10;7;7;8;31;0;98
314610 Ouro Preto;10;0;6;0;16;3;1;0;1;2;2;3;6;6;5;8;11;15;18;17;20;36;0;170
314620 Ouro Verde de Minas;1;0;0;0;1;0;0;0;1;0;0;0;0;1;2;0;0;2;0;1;2;5;0;15
314625 Padre Carvalho;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;1;0;5
314630 Padre Paraíso;0;1;0;0;1;0;0;0;0;0;0;3;2;1;1;0;1;2;4;3;3;4;0;25
314655 Pai Pedro;1;0;0;0;1;0;0;0;0;0;0;4;0;2;0;1;0;2;1;0;0;2;0;13
314640 Paineiras;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;2;0;1;1;0;8
314650 Pains;2;0;0;0;2;0;0;0;0;0;1;0;0;1;0;0;2;4;2;2;6;9;0;29
314660 Paiva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;3;0;1;0;6
314670 Palma;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;3;1;2;6;2;10;0;28
314675 Palmópolis;2;1;0;0;3;0;0;0;0;1;0;0;0;0;1;1;0;2;1;0;2;3;0;14
314690 Papagaios;2;0;0;0;2;0;0;0;1;1;0;1;0;0;1;0;0;2;1;3;3;3;0;18
314710 Pará de Minas;14;2;4;0;20;4;0;0;3;0;4;1;3;7;8;11;9;14;20;24;20;56;0;204
314700 Paracatu;3;0;0;0;3;6;1;0;1;0;5;3;6;4;8;10;8;13;22;12;10;32;0;144
314720 Paraguaçu;2;2;1;0;5;0;0;0;0;0;0;0;2;3;2;3;5;5;4;4;4;14;0;51
314730 Paraisópolis;2;0;5;0;7;0;0;0;0;0;1;1;2;1;0;0;3;5;5;10;9;9;0;53
314740 Paraopeba;4;0;0;0;4;2;0;0;0;0;2;0;2;2;4;3;3;8;2;7;5;5;0;49
314760 Passa Quatro;2;0;0;0;2;0;0;0;0;0;0;1;2;1;1;2;0;4;5;15;6;11;0;50
314770 Passa Tempo;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;3;1;2;4;1;5;13;0;31
314780 Passa-Vinte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;3
314750 Passabém;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;5
314790 Passos;9;3;5;0;17;4;1;0;2;2;6;7;5;7;15;21;17;22;21;27;28;79;0;281
314795 Patis;1;0;0;0;1;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;1;1;0;7
314800 Patos de Minas;11;4;5;0;20;0;1;2;2;4;2;5;16;7;9;12;24;22;28;27;38;71;0;290
314810 Patrocínio;10;0;4;0;14;0;3;2;0;2;2;6;7;7;12;5;12;15;14;20;21;31;0;173
314820 Patrocínio do Muriaé;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;2;4;0;11
314830 Paula Cândido;2;1;0;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;2;2;6;4;0;19
314840 Paulistas;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;1;4;0;11
314850 Pavão;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2;0;4;1;1;8;0;19
314860 Peçanha;2;1;3;0;6;1;0;0;0;1;0;0;1;1;0;0;2;2;3;5;6;11;0;39
314870 Pedra Azul;0;2;2;0;4;2;0;0;3;1;0;1;3;0;3;2;4;3;9;3;3;7;0;48
314875 Pedra Bonita;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;2;0;2;2;0;11
314880 Pedra do Anta;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;2;0;0;1;3;0;9
314890 Pedra do Indaiá;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3;0;7
314900 Pedra Dourada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;4
314910 Pedralva;3;0;2;0;5;0;0;0;0;0;1;2;0;0;1;2;4;3;3;6;0;15;0;42
314915 Pedras de Maria da Cruz;2;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0;1;0;3;1;1;4;0;14
314920 Pedrinópolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2
314930 Pedro Leopoldo;1;1;1;0;3;1;2;0;0;3;1;3;5;4;2;4;7;2;10;10;10;30;0;97
314940 Pedro Teixeira;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2
314950 Pequeri;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;4
314960 Pequi;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;1;1;0;7
314970 Perdigão;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;1;1;0;1;1;5;0;13
314980 Perdizes;1;0;0;0;1;0;0;0;2;0;0;0;0;1;2;1;2;2;0;3;2;3;0;19
314990 Perdões;1;0;1;0;2;0;0;1;0;1;1;4;0;2;0;4;1;2;5;5;6;18;0;52
314995 Periquito;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;1;2;0;9
315000 Pescador;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;2;3;0;8
315010 Piau;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;2;1;0;7
315015 Piedade de Caratinga;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;2;0;2;5;0;12
315020 Piedade de Ponte Nova;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;0;7
315030 Piedade do Rio Grande;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;2;3;2;4;0;15
315040 Piedade dos Gerais;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;3;2;0;3;0;10
315050 Pimenta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;4;2;5;0;15
315053 Pingo-d'Água;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;2;0;7
315057 Pintópolis;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;0;0;1;0;0;0;6
315060 Piracema;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;1;0;1;2;5;2;0;17
315070 Pirajuba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2
315080 Piranga;1;0;1;0;2;1;0;0;0;1;1;0;2;0;1;2;5;3;6;3;7;11;0;45
315090 Piranguçu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;2;0;4;0;9
315100 Piranguinho;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;3;2;4;0;13
315110 Pirapetinga;1;1;1;0;3;0;0;0;0;0;0;0;0;1;1;2;1;2;3;3;7;14;0;37
315120 Pirapora;2;0;2;0;4;1;0;1;1;2;2;2;1;5;1;6;6;5;8;7;11;25;0;88
315130 Piraúba;0;0;0;0;0;0;3;0;1;0;1;0;1;0;3;2;2;4;4;2;3;10;0;36
315140 Pitangui;2;0;1;0;3;1;0;0;0;1;2;0;3;3;4;0;2;3;5;6;13;22;0;68
315150 Piumhi;6;0;0;0;6;0;0;1;2;1;1;1;3;1;2;4;6;6;6;10;9;26;0;85
315160 Planura;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;2;1;0;0;1;3;0;12
315170 Poço Fundo;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;1;3;4;4;10;0;28
315180 Poços de Caldas;6;2;7;0;15;1;0;0;2;5;2;6;11;15;15;20;28;32;36;45;56;115;0;404
315190 Pocrane;1;1;2;0;4;0;1;0;0;0;0;1;0;1;0;1;0;3;2;3;2;8;0;26
315200 Pompéu;0;1;4;0;5;0;0;0;1;2;2;0;7;4;2;8;5;6;6;11;7;12;0;78
315210 Ponte Nova;2;1;5;0;8;7;0;0;1;1;4;4;2;6;5;3;15;6;18;13;18;44;0;155
315213 Ponto Chique;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;3;1;0;8
315217 Ponto dos Volantes;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
315220 Porteirinha;3;1;2;0;6;0;0;0;0;2;3;2;4;1;3;3;2;2;1;9;6;19;0;63
315230 Porto Firme;2;0;1;0;3;0;0;0;1;0;0;1;1;0;0;2;1;0;4;3;6;7;0;29
315240 Poté;1;0;0;0;1;0;0;0;0;0;0;0;1;2;3;2;1;3;1;2;7;13;0;36
315250 Pouso Alegre;11;4;2;0;17;2;1;0;3;3;0;4;7;13;10;17;16;14;27;33;27;71;0;265
315260 Pouso Alto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;3;0;7;2;1;0;18
315270 Prados;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0;3;1;1;10;0;21
315280 Prata;0;0;0;0;0;0;0;0;0;2;0;1;2;3;2;2;2;0;2;6;8;13;0;43
315290 Pratápolis;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;3;8;0;16
315300 Pratinha;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;4;0;8
315310 Presidente Bernardes;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;1;1;2;3;7;0;18
315320 Presidente Juscelino;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;6
315330 Presidente Kubitschek;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;0;5
315340 Presidente Olegário;1;0;0;0;1;0;0;0;1;0;0;1;0;2;2;1;2;0;1;2;2;4;0;19
315360 Prudente de Morais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0;2;2;3;0;12
315370 Quartel Geral;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2
315380 Queluzito;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
315390 Raposos;1;2;0;0;3;0;0;0;0;0;0;0;2;2;1;1;0;4;4;4;3;10;0;34
315400 Raul Soares;0;0;1;0;1;0;0;0;0;1;1;3;2;3;2;6;1;4;9;12;14;32;0;91
315410 Recreio;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;2;4;3;4;4;2;10;0;35
315415 Reduto;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;2;0;2;0;7
315420 Resende Costa;0;1;0;0;1;0;0;1;1;1;0;0;0;1;0;1;0;2;2;5;3;12;0;30
315430 Resplendor;2;0;3;0;5;1;0;1;0;1;0;1;0;2;1;2;2;3;5;5;4;11;0;44
315440 Ressaquinha;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;3;1;1;4;0;13
315445 Riachinho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;4
315450 Riacho dos Machados;0;0;1;0;1;1;0;0;0;0;0;0;0;1;2;1;1;1;1;2;1;1;0;13
315460 Ribeirão das Neves;22;9;15;0;46;8;3;5;3;8;9;13;16;23;31;28;31;33;34;42;41;80;0;454
315470 Ribeirão Vermelho;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;1;0;6
315480 Rio Acima;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;2;0;1;0;4;7;5;0;23
315490 Rio Casca;2;0;1;0;3;1;0;0;0;0;1;0;1;0;1;0;3;1;2;1;2;5;0;21
315510 Rio do Prado;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;1;0;0;0;1;2;2;0;11
315500 Rio Doce;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;5
315520 Rio Espera;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;1;3;1;0;2;3;0;14
315530 Rio Manso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;6;0;10
315540 Rio Novo;1;0;1;0;2;0;1;0;0;2;1;0;0;1;0;0;1;4;3;6;3;7;0;31
315550 Rio Paranaíba;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;2;0;1;2;2;3;6;0;22
315560 Rio Pardo de Minas;1;0;1;0;2;0;0;1;0;1;3;1;1;2;0;3;1;2;5;4;3;2;0;31
315570 Rio Piracicaba;2;0;2;0;4;0;0;2;0;0;0;1;1;3;2;2;2;3;3;5;4;7;0;39
315580 Rio Pomba;1;1;0;0;2;0;1;0;0;0;2;3;1;0;2;1;4;3;3;9;11;27;0;69
315590 Rio Preto;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;2;7;0;14
315600 Rio Vermelho;0;0;2;0;2;0;1;0;1;0;0;1;0;0;0;1;0;2;8;3;4;12;0;35
315610 Ritápolis;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;2;2;1;6;0;15
315620 Rochedo de Minas;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;4
315630 Rodeiro;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;6
315640 Romaria;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;3
315645 Rosário da Limeira;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;1;2;0;8
315650 Rubelita;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;2;0;1;2;0;4;0;14
315660 Rubim;0;1;1;0;2;0;0;0;0;1;0;0;1;0;0;2;1;0;2;2;4;5;0;20
315670 Sabará;6;3;6;0;15;4;1;2;3;2;5;3;6;8;13;28;12;13;25;42;31;73;2;288
315680 Sabinópolis;1;0;1;0;2;1;0;0;0;0;0;0;0;1;1;2;4;4;4;6;4;16;0;45
315690 Sacramento;2;0;0;0;2;0;1;0;0;0;0;0;0;3;2;4;3;3;8;5;4;13;0;48
315700 Salinas;0;0;1;0;1;0;1;0;1;0;0;1;4;3;1;2;1;3;7;4;4;22;0;55
315710 Salto da Divisa;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;6;0;11
315720 Santa Bárbara;3;1;1;0;5;0;0;0;0;2;1;1;1;5;1;6;2;3;5;5;9;13;0;59
315725 Santa Bárbara do Leste;0;0;1;0;1;1;0;0;0;0;0;0;1;1;2;1;1;2;2;3;0;8;0;23
315727 Santa Bárbara do Monte Verde;1;2;0;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;6
315730 Santa Bárbara do Tugúrio;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;3;0;9
315733 Santa Cruz de Minas;0;0;1;0;1;1;0;0;0;1;0;1;3;0;2;1;4;3;2;1;2;7;0;29
315737 Santa Cruz de Salinas;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2
315740 Santa Cruz do Escalvado;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;1;3;3;1;5;0;18
315750 Santa Efigênia de Minas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2
315760 Santa Fé de Minas;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;5
315765 Santa Helena de Minas;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;3
315770 Santa Juliana;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3;0;0;0;1;1;2;0;9
315780 Santa Luzia;12;7;15;0;34;6;2;3;6;2;9;13;16;17;18;33;28;30;35;35;40;66;0;393
315790 Santa Margarida;2;0;4;0;6;1;0;0;0;0;0;0;2;0;0;0;1;1;5;8;4;6;0;34
315800 Santa Maria de Itabira;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;2;2;3;3;12;0;25
315810 Santa Maria do Salto;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;8;0;12
315820 Santa Maria do Suaçuí;4;1;1;0;6;2;0;0;0;0;0;0;0;0;0;1;2;1;4;4;2;11;0;33
315920 Santa Rita de Caldas;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;2;8;5;11;0;32
315940 Santa Rita de Ibitipoca;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;6
315930 Santa Rita de Jacutinga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;5;6;0;16
315935 Santa Rita de Minas;1;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;1;2;0;2;0;5;0;14
315950 Santa Rita do Itueto;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;5
315960 Santa Rita do Sapucaí;4;0;0;0;4;0;0;1;2;0;0;0;2;2;3;4;3;9;8;10;10;24;0;82
315970 Santa Rosa da Serra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;5
315980 Santa Vitória;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;2;2;4;1;3;3;3;0;21
315830 Santana da Vargem;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;3;2;2;0;12
315840 Santana de Cataguases;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;1;0;6
315850 Santana de Pirapama;0;1;1;0;2;0;0;0;0;0;0;0;0;0;2;0;2;1;1;0;2;5;0;15
315860 Santana do Deserto;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;2;0;0;2;0;2;0;9
315870 Santana do Garambéu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;3;0;7
315880 Santana do Jacaré;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;1;2;3;2;2;0;14
315890 Santana do Manhuaçu;2;0;0;0;2;0;0;0;0;1;0;0;1;0;1;1;4;1;1;1;0;4;0;17
315895 Santana do Paraíso;1;1;2;0;4;0;0;0;2;1;0;1;0;2;1;2;2;4;4;2;2;9;0;36
315900 Santana do Riacho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2
315910 Santana dos Montes;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;3;1;1;3;0;13
315990 Santo Antônio do Amparo;3;0;1;0;4;0;0;0;0;0;2;0;1;1;2;1;7;1;3;6;8;10;0;46
316000 Santo Antônio do Aventureiro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;5
316010 Santo Antônio do Grama;0;1;0;0;1;2;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;3;0;10
316020 Santo Antônio do Itambé;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;4;0;3;0;11
316030 Santo Antônio do Jacinto;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;0;6
316040 Santo Antônio do Monte;1;0;1;0;2;1;0;0;0;1;1;0;3;0;0;1;5;3;8;8;5;20;0;58
316045 Santo Antônio do Retiro;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;2;2;0;9
316050 Santo Antônio do Rio Abaixo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;2;0;5
316060 Santo Hipólito;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;3
316070 Santos Dumont;6;1;1;0;8;1;0;1;0;1;5;2;4;6;3;3;8;13;13;12;8;47;0;135
316080 São Bento Abade;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;6
316090 São Brás do Suaçuí;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;2;0;6
316095 São Domingos das Dores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;4
316100 São Domingos do Prata;0;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;3;2;2;4;7;15;0;39
316105 São Félix de Minas;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;2;0;7
316110 São Francisco;16;1;2;0;19;2;3;3;1;3;5;6;3;9;2;3;6;9;14;11;9;19;0;127
316120 São Francisco de Paula;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;5;5;0;16
316130 São Francisco de Sales;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;3;3;1;0;1;0;12
316140 São Francisco do Glória;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;2;0;1;4;0;11
316150 São Geraldo;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;3;0;2;2;3;6;10;0;29
316160 São Geraldo da Piedade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;3
316165 São Geraldo do Baixio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2
316170 São Gonçalo do Abaeté;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;3;1;2;4;0;16
316180 São Gonçalo do Pará;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;2;1;0;0;3;8;5;0;23
316190 São Gonçalo do Rio Abaixo;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;2;0;4;4;1;2;6;0;22
312550 São Gonçalo do Rio Preto;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;3
316200 São Gonçalo do Sapucaí;0;1;4;0;5;1;1;0;0;0;0;1;1;0;2;3;2;4;11;9;7;15;0;62
316210 São Gotardo;3;0;0;0;3;1;0;0;0;0;1;1;3;3;4;2;5;5;3;7;10;20;0;68
316220 São João Batista do Glória;2;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;1;3;0;0;2;8;0;18
