"","Muni","Age","Death"
"3682","150350",40,"   2"
"3683","150350",45,"   1"
"3684","150350",50,"   0"
"3685","150350",55,"   3"
"3686","150350",60,"   2"
"3687","150350",65,"   1"
"3688","150350",70,"   7"
"3689","150350",75,"   0"
"3690","150350",80,"  14"
"3691","150360",0,"  48"
"3692","150360",1," 13"
"3693","150360",5,"  3"
"3694","150360",10,"  3"
"3695","150360",15,"   7"
"3696","150360",20,"   9"
"3697","150360",25,"  13"
"3698","150360",30,"   8"
"3699","150360",35,"  24"
"3700","150360",40,"  11"
"3701","150360",45,"  12"
"3702","150360",50,"   9"
"3703","150360",55,"  13"
"3704","150360",60,"  16"
"3705","150360",65,"  16"
"3706","150360",70,"  16"
"3707","150360",75,"   6"
"3708","150360",80,"  13"
"3709","150370",0,"  13"
"3710","150370",1,"  2"
"3711","150370",5,"  0"
"3712","150370",10,"  0"
"3713","150370",15,"   1"
"3714","150370",20,"   1"
"3715","150370",25,"   2"
"3716","150370",30,"   1"
"3717","150370",35,"   5"
"3718","150370",40,"   1"
"3719","150370",45,"   3"
"3720","150370",50,"   6"
"3721","150370",55,"   3"
"3722","150370",60,"   4"
"3723","150370",65,"   9"
"3724","150370",70,"   5"
"3725","150370",75,"   2"
"3726","150370",80,"   0"
"3727","150375",0,"   1"
"3728","150375",1,"  1"
"3729","150375",5,"  1"
"3730","150375",10,"  0"
"3731","150375",15,"   1"
"3732","150375",20,"   3"
"3733","150375",25,"   0"
"3734","150375",30,"   3"
"3735","150375",35,"   0"
"3736","150375",40,"   1"
"3737","150375",45,"   1"
"3738","150375",50,"   1"
"3739","150375",55,"   0"
"3740","150375",60,"   0"
"3741","150375",65,"   1"
"3742","150375",70,"   3"
"3743","150375",75,"   0"
"3744","150375",80,"   0"
"3745","150380",0,"   4"
"3746","150380",1,"  3"
"3747","150380",5,"  1"
"3748","150380",10,"  2"
"3749","150380",15,"   5"
"3750","150380",20,"   2"
"3751","150380",25,"   3"
"3752","150380",30,"   3"
"3753","150380",35,"   9"
"3754","150380",40,"   5"
"3755","150380",45,"   2"
"3756","150380",50,"   7"
"3757","150380",55,"   4"
"3758","150380",60,"   4"
"3759","150380",65,"   9"
"3760","150380",70,"  10"
"3761","150380",75,"   8"
"3762","150380",80,"   9"
"3763","150390",0,"   4"
"3764","150390",1,"  1"
"3765","150390",5,"  1"
"3766","150390",10,"  0"
"3767","150390",15,"   0"
"3768","150390",20,"   3"
"3769","150390",25,"   1"
"3770","150390",30,"   0"
"3771","150390",35,"   2"
"3772","150390",40,"   2"
"3773","150390",45,"   1"
"3774","150390",50,"   1"
"3775","150390",55,"   1"
"3776","150390",60,"   0"
"3777","150390",65,"   4"
"3778","150390",70,"   6"
"3779","150390",75,"   6"
"3780","150390",80,"   6"
"3781","150400",0,"   0"
"3782","150400",1,"  0"
"3783","150400",5,"  0"
"3784","150400",10,"  1"
"3785","150400",15,"   0"
"3786","150400",20,"   1"
"3787","150400",25,"   0"
"3788","150400",30,"   0"
"3789","150400",35,"   1"
"3790","150400",40,"   0"
"3791","150400",45,"   0"
"3792","150400",50,"   0"
"3793","150400",55,"   2"
"3794","150400",60,"   2"
"3795","150400",65,"   0"
"3796","150400",70,"   0"
"3797","150400",75,"   0"
"3798","150400",80,"   1"
"3799","150405",0,"  15"
"3800","150405",1,"  1"
"3801","150405",5,"  0"
"3802","150405",10,"  0"
"3803","150405",15,"   0"
"3804","150405",20,"   1"
"3805","150405",25,"   3"
"3806","150405",30,"   2"
"3807","150405",35,"   5"
"3808","150405",40,"   0"
"3809","150405",45,"   1"
"3810","150405",50,"   2"
"3811","150405",55,"   2"
"3812","150405",60,"   2"
"3813","150405",65,"   4"
"3814","150405",70,"   2"
"3815","150405",75,"   3"
"3816","150405",80,"  13"
"3817","150410",0,"   0"
"3818","150410",1,"  0"
"3819","150410",5,"  0"
"3820","150410",10,"  0"
"3821","150410",15,"   0"
"3822","150410",20,"   0"
"3823","150410",25,"   0"
"3824","150410",30,"   0"
"3825","150410",35,"   0"
"3826","150410",40,"   1"
"3827","150410",45,"   2"
"3828","150410",50,"   0"
"3829","150410",55,"   0"
"3830","150410",60,"   0"
"3831","150410",65,"   2"
"3832","150410",70,"   2"
"3833","150410",75,"   3"
"3834","150410",80,"   1"
"3835","150420",0,"  59"
"3836","150420",1," 19"
"3837","150420",5,"  7"
"3838","150420",10,"  9"
"3839","150420",15,"  14"
"3840","150420",20,"  32"
"3841","150420",25,"  24"
"3842","150420",30,"  26"
"3843","150420",35,"  24"
"3844","150420",40,"  20"
"3845","150420",45,"  20"
"3846","150420",50,"  28"
"3847","150420",55,"  24"
"3848","150420",60,"  33"
"3849","150420",65,"  34"
"3850","150420",70,"  40"
"3851","150420",75,"  26"
"3852","150420",80,"  37"
"3853","150430",0,"   1"
"3854","150430",1,"  0"
"3855","150430",5,"  0"
"3856","150430",10,"  2"
"3857","150430",15,"   0"
"3858","150430",20,"   1"
"3859","150430",25,"   4"
"3860","150430",30,"   0"
"3861","150430",35,"   1"
"3862","150430",40,"   2"
"3863","150430",45,"   2"
"3864","150430",50,"   4"
"3865","150430",55,"   2"
"3866","150430",60,"   4"
"3867","150430",65,"   3"
"3868","150430",70,"   7"
"3869","150430",75,"   6"
"3870","150430",80,"  17"
"3871","150440",0,"   2"
"3872","150440",1,"  0"
"3873","150440",5,"  0"
"3874","150440",10,"  0"
"3875","150440",15,"   1"
"3876","150440",20,"   1"
"3877","150440",25,"   3"
"3878","150440",30,"   1"
"3879","150440",35,"   2"
"3880","150440",40,"   2"
"3881","150440",45,"   1"
"3882","150440",50,"   1"
"3883","150440",55,"   2"
"3884","150440",60,"   3"
"3885","150440",65,"   2"
"3886","150440",70,"   2"
"3887","150440",75,"   3"
"3888","150440",80,"  10"
"3889","150442",0,"  26"
"3890","150442",1,"  4"
"3891","150442",5,"  0"
"3892","150442",10,"  2"
"3893","150442",15,"   4"
"3894","150442",20,"   8"
"3895","150442",25,"  11"
"3896","150442",30,"   6"
"3897","150442",35,"   8"
"3898","150442",40,"   7"
"3899","150442",45,"   6"
"3900","150442",50,"   6"
"3901","150442",55,"  11"
"3902","150442",60,"   8"
"3903","150442",65,"  11"
"3904","150442",70,"  18"
"3905","150442",75,"  12"
"3906","150442",80,"  16"
"3907","150445",0,"   8"
"3908","150445",1,"  0"
"3909","150445",5,"  1"
"3910","150445",10,"  0"
"3911","150445",15,"   1"
"3912","150445",20,"   1"
"3913","150445",25,"   1"
"3914","150445",30,"   1"
"3915","150445",35,"   3"
"3916","150445",40,"   2"
"3917","150445",45,"   1"
"3918","150445",50,"   1"
"3919","150445",55,"   1"
"3920","150445",60,"   1"
"3921","150445",65,"   0"
"3922","150445",70,"   1"
"3923","150445",75,"   1"
"3924","150445",80,"   2"
"3925","150450",0,"   3"
"3926","150450",1,"  1"
"3927","150450",5,"  0"
"3928","150450",10,"  0"
"3929","150450",15,"   0"
"3930","150450",20,"   0"
"3931","150450",25,"   0"
"3932","150450",30,"   0"
"3933","150450",35,"   0"
"3934","150450",40,"   0"
"3935","150450",45,"   0"
"3936","150450",50,"   0"
"3937","150450",55,"   0"
"3938","150450",60,"   0"
"3939","150450",65,"   0"
"3940","150450",70,"   2"
"3941","150450",75,"   0"
"3942","150450",80,"   1"
"3943","150460",0,"   3"
"3944","150460",1,"  2"
"3945","150460",5,"  2"
"3946","150460",10,"  0"
"3947","150460",15,"   0"
"3948","150460",20,"   1"
"3949","150460",25,"   0"
"3950","150460",30,"   1"
"3951","150460",35,"   0"
"3952","150460",40,"   0"
"3953","150460",45,"   0"
"3954","150460",50,"   0"
"3955","150460",55,"   3"
"3956","150460",60,"   0"
"3957","150460",65,"   0"
"3958","150460",70,"   0"
"3959","150460",75,"   1"
"3960","150460",80,"   5"
"3961","150470",0,"   9"
"3962","150470",1,"  1"
"3963","150470",5,"  4"
"3964","150470",10,"  0"
"3965","150470",15,"   7"
"3966","150470",20,"   4"
"3967","150470",25,"   1"
"3968","150470",30,"   4"
"3969","150470",35,"   2"
"3970","150470",40,"   3"
"3971","150470",45,"   3"
"3972","150470",50,"   1"
"3973","150470",55,"   1"
"3974","150470",60,"   3"
"3975","150470",65,"   9"
"3976","150470",70,"   9"
"3977","150470",75,"   7"
"3978","150470",80,"   7"
"3979","150480",0,"   3"
"3980","150480",1,"  1"
"3981","150480",5,"  1"
"3982","150480",10,"  0"
"3983","150480",15,"   1"
"3984","150480",20,"   0"
"3985","150480",25,"   1"
"3986","150480",30,"   4"
"3987","150480",35,"   1"
"3988","150480",40,"   1"
"3989","150480",45,"   5"
"3990","150480",50,"   2"
"3991","150480",55,"   3"
"3992","150480",60,"   4"
"3993","150480",65,"   7"
"3994","150480",70,"   7"
"3995","150480",75,"   9"
"3996","150480",80,"   7"
"3997","150490",0,"   9"
"3998","150490",1,"  1"
"3999","150490",5,"  2"
"4000","150490",10,"  0"
"4001","150490",15,"   1"
"4002","150490",20,"   0"
"4003","150490",25,"   0"
"4004","150490",30,"   0"
"4005","150490",35,"   1"
"4006","150490",40,"   2"
"4007","150490",45,"   1"
"4008","150490",50,"   2"
"4009","150490",55,"   3"
"4010","150490",60,"   3"
"4011","150490",65,"   3"
"4012","150490",70,"   4"
"4013","150490",75,"   2"
"4014","150490",80,"  13"
"4015","150495",0,"   1"
"4016","150495",1,"  1"
"4017","150495",5,"  0"
"4018","150495",10,"  2"
"4019","150495",15,"   1"
"4020","150495",20,"   0"
"4021","150495",25,"   0"
"4022","150495",30,"   0"
"4023","150495",35,"   0"
"4024","150495",40,"   0"
"4025","150495",45,"   0"
"4026","150495",50,"   1"
"4027","150495",55,"   0"
"4028","150495",60,"   0"
"4029","150495",65,"   0"
"4030","150495",70,"   0"
"4031","150495",75,"   0"
"4032","150495",80,"   0"
"4033","150497",0,"   2"
"4034","150497",1,"  2"
"4035","150497",5,"  0"
"4036","150497",10,"  0"
"4037","150497",15,"   1"
"4038","150497",20,"   0"
"4039","150497",25,"   0"
"4040","150497",30,"   2"
"4041","150497",35,"   0"
"4042","150497",40,"   1"
"4043","150497",45,"   2"
"4044","150497",50,"   1"
"4045","150497",55,"   0"
"4046","150497",60,"   1"
"4047","150497",65,"   2"
"4048","150497",70,"   3"
"4049","150497",75,"   0"
"4050","150497",80,"   0"
"4051","150500",0,"   2"
"4052","150500",1,"  0"
"4053","150500",5,"  0"
"4054","150500",10,"  1"
"4055","150500",15,"   1"
"4056","150500",20,"   1"
"4057","150500",25,"   1"
"4058","150500",30,"   0"
"4059","150500",35,"   2"
"4060","150500",40,"   0"
"4061","150500",45,"   0"
"4062","150500",50,"   1"
"4063","150500",55,"   0"
"4064","150500",60,"   1"
"4065","150500",65,"   2"
"4066","150500",70,"   7"
"4067","150500",75,"   1"
"4068","150500",80,"  12"
"4069","150503",0,"   1"
"4070","150503",1,"  0"
"4071","150503",5,"  1"
"4072","150503",10,"  0"
"4073","150503",15,"   1"
"4074","150503",20,"   2"
"4075","150503",25,"   0"
"4076","150503",30,"   2"
"4077","150503",35,"   1"
"4078","150503",40,"   2"
"4079","150503",45,"   2"
"4080","150503",50,"   1"
"4081","150503",55,"   1"
"4082","150503",60,"   3"
"4083","150503",65,"   1"
"4084","150503",70,"   2"
"4085","150503",75,"   1"
"4086","150503",80,"   0"
"4087","150506",0,"   7"
"4088","150506",1,"  3"
"4089","150506",5,"  2"
"4090","150506",10,"  0"
"4091","150506",15,"   0"
"4092","150506",20,"   3"
"4093","150506",25,"   6"
"4094","150506",30,"   7"
"4095","150506",35,"   3"
"4096","150506",40,"   6"
"4097","150506",45,"   6"
"4098","150506",50,"   3"
"4099","150506",55,"   5"
"4100","150506",60,"   4"
"4101","150506",65,"  11"
"4102","150506",70,"   2"
"4103","150506",75,"   3"
"4104","150506",80,"   3"
"4105","150510",0,"   5"
"4106","150510",1,"  0"
"4107","150510",5,"  0"
"4108","150510",10,"  1"
"4109","150510",15,"   0"
"4110","150510",20,"   5"
"4111","150510",25,"   5"
"4112","150510",30,"   2"
"4113","150510",35,"   3"
"4114","150510",40,"   2"
"4115","150510",45,"   4"
"4116","150510",50,"   5"
"4117","150510",55,"   5"
"4118","150510",60,"   7"
"4119","150510",65,"  10"
"4120","150510",70,"  13"
"4121","150510",75,"   9"
"4122","150510",80,"  24"
"4123","150520",0,"   0"
"4124","150520",1,"  1"
"4125","150520",5,"  0"
"4126","150520",10,"  0"
"4127","150520",15,"   0"
"4128","150520",20,"   1"
"4129","150520",25,"   0"
"4130","150520",30,"   1"
"4131","150520",35,"   1"
"4132","150520",40,"   0"
"4133","150520",45,"   0"
"4134","150520",50,"   0"
"4135","150520",55,"   0"
"4136","150520",60,"   1"
"4137","150520",65,"   0"
"4138","150520",70,"   1"
"4139","150520",75,"   1"
"4140","150520",80,"   1"
"4141","150530",0,"  18"
"4142","150530",1,"  3"
"4143","150530",5,"  2"
"4144","150530",10,"  0"
"4145","150530",15,"   3"
"4146","150530",20,"   2"
"4147","150530",25,"   4"
"4148","150530",30,"   1"
"4149","150530",35,"   1"
"4150","150530",40,"   5"
"4151","150530",45,"   2"
"4152","150530",50,"   7"
"4153","150530",55,"   7"
"4154","150530",60,"   9"
"4155","150530",65,"  11"
"4156","150530",70,"   9"
"4157","150530",75,"  12"
"4158","150530",80,"  15"
"4159","150540",0,"   2"
"4160","150540",1,"  0"
"4161","150540",5,"  1"
"4162","150540",10,"  0"
"4163","150540",15,"   0"
"4164","150540",20,"   0"
"4165","150540",25,"   1"
"4166","150540",30,"   0"
"4167","150540",35,"   0"
"4168","150540",40,"   0"
"4169","150540",45,"   1"
"4170","150540",50,"   2"
"4171","150540",55,"   1"
"4172","150540",60,"   0"
"4173","150540",65,"   1"
"4174","150540",70,"   2"
"4175","150540",75,"   2"
"4176","150540",80,"   3"
"4177","150543",0,"   1"
"4178","150543",1,"  0"
"4179","150543",5,"  1"
"4180","150543",10,"  0"
"4181","150543",15,"   1"
"4182","150543",20,"   0"
"4183","150543",25,"   1"
"4184","150543",30,"   1"
"4185","150543",35,"   1"
"4186","150543",40,"   1"
"4187","150543",45,"   2"
"4188","150543",50,"   1"
"4189","150543",55,"   3"
"4190","150543",60,"   1"
"4191","150543",65,"   1"
"4192","150543",70,"   0"
"4193","150543",75,"   0"
"4194","150543",80,"   0"
"4195","150548",0,"   5"
"4196","150548",1,"  3"
"4197","150548",5,"  1"
"4198","150548",10,"  1"
"4199","150548",15,"   3"
"4200","150548",20,"   2"
"4201","150548",25,"   5"
"4202","150548",30,"   3"
"4203","150548",35,"   1"
"4204","150548",40,"   2"
"4205","150548",45,"   2"
"4206","150548",50,"   4"
"4207","150548",55,"   3"
"4208","150548",60,"   2"
"4209","150548",65,"   6"
"4210","150548",70,"   3"
"4211","150548",75,"   5"
"4212","150548",80,"   2"
"4213","150549",0,"   2"
"4214","150549",1,"  0"
"4215","150549",5,"  0"
"4216","150549",10,"  0"
"4217","150549",15,"   0"
"4218","150549",20,"   2"
"4219","150549",25,"   1"
"4220","150549",30,"   2"
"4221","150549",35,"   1"
"4222","150549",40,"   0"
"4223","150549",45,"   4"
"4224","150549",50,"   0"
"4225","150549",55,"   3"
"4226","150549",60,"   0"
"4227","150549",65,"   0"
"4228","150549",70,"   3"
"4229","150549",75,"   5"
"4230","150549",80,"   3"
"4231","150550",0,"  49"
"4232","150550",1,"  6"
"4233","150550",5,"  7"
"4234","150550",10," 11"
"4235","150550",15,"  10"
"4236","150550",20,"  13"
"4237","150550",25,"  16"
"4238","150550",30,"  13"
"4239","150550",35,"   5"
"4240","150550",40,"  11"
"4241","150550",45,"  10"
"4242","150550",50,"  12"
"4243","150550",55,"   4"
"4244","150550",60,"   4"
"4245","150550",65,"   7"
"4246","150550",70,"   9"
"4247","150550",75,"   9"
"4248","150550",80,"   2"
"4249","150553",0,"  46"
"4250","150553",1,"  8"
"4251","150553",5,"  3"
"4252","150553",10,"  1"
"4253","150553",15,"   9"
"4254","150553",20,"  14"
"4255","150553",25,"   8"
"4256","150553",30,"  11"
"4257","150553",35,"  14"
"4258","150553",40,"   7"
"4259","150553",45,"   9"
"4260","150553",50,"   9"
"4261","150553",55,"   6"
"4262","150553",60,"   9"
"4263","150553",65,"   9"
"4264","150553",70,"   5"
"4265","150553",75,"   9"
"4266","150553",80,"  10"
"4267","150555",0,"   0"
"4268","150555",1,"  0"
"4269","150555",5,"  1"
"4270","150555",10,"  0"
"4271","150555",15,"   0"
"4272","150555",20,"   0"
"4273","150555",25,"   0"
"4274","150555",30,"   0"
"4275","150555",35,"   0"
"4276","150555",40,"   0"
"4277","150555",45,"   0"
"4278","150555",50,"   0"
"4279","150555",55,"   0"
"4280","150555",60,"   0"
"4281","150555",65,"   0"
"4282","150555",70,"   1"
"4283","150555",75,"   0"
"4284","150555",80,"   0"
"4285","150560",0,"   2"
"4286","150560",1,"  0"
"4287","150560",5,"  0"
"4288","150560",10,"  0"
"4289","150560",15,"   0"
"4290","150560",20,"   0"
"4291","150560",25,"   0"
"4292","150560",30,"   0"
"4293","150560",35,"   0"
"4294","150560",40,"   0"
"4295","150560",45,"   0"
"4296","150560",50,"   0"
"4297","150560",55,"   0"
"4298","150560",60,"   0"
"4299","150560",65,"   2"
"4300","150560",70,"   2"
"4301","150560",75,"   1"
"4302","150560",80,"   2"
"4303","150563",0,"   1"
"4304","150563",1,"  0"
"4305","150563",5,"  1"
"4306","150563",10,"  0"
"4307","150563",15,"   1"
"4308","150563",20,"   0"
"4309","150563",25,"   0"
"4310","150563",30,"   0"
"4311","150563",35,"   1"
"4312","150563",40,"   1"
"4313","150563",45,"   0"
"4314","150563",50,"   0"
"4315","150563",55,"   0"
"4316","150563",60,"   2"
"4317","150563",65,"   2"
"4318","150563",70,"   1"
"4319","150563",75,"   1"
"4320","150563",80,"   0"
"4321","150565",0,"   1"
"4322","150565",1,"  0"
"4323","150565",5,"  0"
"4324","150565",10,"  0"
"4325","150565",15,"   1"
"4326","150565",20,"   2"
"4327","150565",25,"   0"
"4328","150565",30,"   0"
"4329","150565",35,"   1"
"4330","150565",40,"   1"
"4331","150565",45,"   0"
"4332","150565",50,"   0"
"4333","150565",55,"   1"
"4334","150565",60,"   0"
"4335","150565",65,"   2"
"4336","150565",70,"   0"
"4337","150565",75,"   0"
"4338","150565",80,"   2"
"4339","150570",0,"   2"
"4340","150570",1,"  0"
"4341","150570",5,"  0"
"4342","150570",10,"  0"
"4343","150570",15,"   1"
"4344","150570",20,"   2"
"4345","150570",25,"   0"
"4346","150570",30,"   1"
"4347","150570",35,"   1"
"4348","150570",40,"   0"
"4349","150570",45,"   1"
"4350","150570",50,"   0"
"4351","150570",55,"   0"
"4352","150570",60,"   0"
"4353","150570",65,"   1"
"4354","150570",70,"   2"
"4355","150570",75,"   0"
"4356","150570",80,"   1"
"4357","150580",0,"   7"
"4358","150580",1,"  1"
"4359","150580",5,"  1"
"4360","150580",10,"  0"
"4361","150580",15,"   2"
"4362","150580",20,"   4"
"4363","150580",25,"   3"
"4364","150580",30,"   0"
"4365","150580",35,"   0"
"4366","150580",40,"   1"
"4367","150580",45,"   0"
"4368","150580",50,"   1"
"4369","150580",55,"   5"
"4370","150580",60,"   4"
"4371","150580",65,"   2"
"4372","150580",70,"   0"
"4373","150580",75,"   4"
"4374","150580",80,"   8"
"4375","150590",0,"   5"
"4376","150590",1,"  2"
"4377","150590",5,"  0"
"4378","150590",10,"  0"
"4379","150590",15,"   2"
"4380","150590",20,"   3"
"4381","150590",25,"   1"
"4382","150590",30,"   0"
"4383","150590",35,"   1"
"4384","150590",40,"   0"
"4385","150590",45,"   1"
"4386","150590",50,"   2"
"4387","150590",55,"   2"
"4388","150590",60,"   1"
"4389","150590",65,"   2"
"4390","150590",70,"   0"
"4391","150590",75,"   1"
"4392","150590",80,"   5"
"4393","150600",0,"   4"
"4394","150600",1,"  3"
"4395","150600",5,"  1"
"4396","150600",10,"  1"
"4397","150600",15,"   2"
"4398","150600",20,"   2"
"4399","150600",25,"   1"
"4400","150600",30,"   0"
"4401","150600",35,"   0"
"4402","150600",40,"   0"
"4403","150600",45,"   0"
"4404","150600",50,"   1"
"4405","150600",55,"   1"
"4406","150600",60,"   1"
"4407","150600",65,"   2"
"4408","150600",70,"   2"
"4409","150600",75,"   2"
"4410","150600",80,"   1"
"4411","150610",0,"   0"
"4412","150610",1,"  0"
"4413","150610",5,"  0"
"4414","150610",10,"  0"
"4415","150610",15,"   0"
"4416","150610",20,"   2"
"4417","150610",25,"   0"
"4418","150610",30,"   0"
"4419","150610",35,"   1"
"4420","150610",40,"   1"
"4421","150610",45,"   0"
"4422","150610",50,"   1"
"4423","150610",55,"   0"
"4424","150610",60,"   2"
"4425","150610",65,"   4"
"4426","150610",70,"   1"
"4427","150610",75,"   3"
"4428","150610",80,"   7"
"4429","150611",0,"   4"
"4430","150611",1,"  0"
"4431","150611",5,"  1"
"4432","150611",10,"  1"
"4433","150611",15,"   0"
"4434","150611",20,"   0"
"4435","150611",25,"   0"
"4436","150611",30,"   2"
"4437","150611",35,"   0"
"4438","150611",40,"   0"
"4439","150611",45,"   2"
"4440","150611",50,"   3"
"4441","150611",55,"   1"
"4442","150611",60,"   3"
"4443","150611",65,"   6"
"4444","150611",70,"   5"
"4445","150611",75,"   3"
"4446","150611",80,"   2"
"4447","150613",0,"  31"
"4448","150613",1,"  2"
"4449","150613",5,"  4"
"4450","150613",10,"  3"
"4451","150613",15,"   8"
"4452","150613",20,"   5"
"4453","150613",25,"  14"
"4454","150613",30,"  16"
"4455","150613",35,"  16"
"4456","150613",40,"  15"
"4457","150613",45,"  13"
"4458","150613",50,"  20"
"4459","150613",55,"  10"
"4460","150613",60,"  16"
"4461","150613",65,"  10"
"4462","150613",70,"   8"
"4463","150613",75,"  16"
"4464","150613",80,"   8"
"4465","150616",0,"   5"
"4466","150616",1,"  0"
"4467","150616",5,"  0"
"4468","150616",10,"  1"
"4469","150616",15,"   1"
"4470","150616",20,"   1"
"4471","150616",25,"   0"
"4472","150616",30,"   2"
"4473","150616",35,"   4"
"4474","150616",40,"   2"
"4475","150616",45,"   3"
"4476","150616",50,"   3"
"4477","150616",55,"   2"
"4478","150616",60,"   1"
"4479","150616",65,"   3"
"4480","150616",70,"   3"
"4481","150616",75,"   1"
"4482","150616",80,"   2"
"4483","150618",0,"  13"
"4484","150618",1,"  2"
"4485","150618",5,"  0"
"4486","150618",10,"  2"
"4487","150618",15,"   3"
"4488","150618",20,"   8"
"4489","150618",25,"   6"
"4490","150618",30,"   3"
"4491","150618",35,"   5"
"4492","150618",40,"   7"
"4493","150618",45,"   5"
"4494","150618",50,"   4"
"4495","150618",55,"   6"
"4496","150618",60,"   4"
"4497","150618",65,"   3"
"4498","150618",70,"   7"
"4499","150618",75,"   8"
"4500","150618",80,"  11"
"4501","150619",0,"   4"
"4502","150619",1,"  0"
"4503","150619",5,"  0"
"4504","150619",10,"  1"
"4505","150619",15,"   1"
"4506","150619",20,"   1"
"4507","150619",25,"   2"
"4508","150619",30,"   3"
"4509","150619",35,"   1"
"4510","150619",40,"   2"
"4511","150619",45,"   1"
"4512","150619",50,"   3"
"4513","150619",55,"   0"
"4514","150619",60,"   2"
"4515","150619",65,"   2"
"4516","150619",70,"   1"
"4517","150619",75,"   2"
"4518","150619",80,"   4"
"4519","150620",0,"  12"
"4520","150620",1,"  1"
"4521","150620",5,"  4"
"4522","150620",10,"  2"
"4523","150620",15,"   3"
"4524","150620",20,"   4"
"4525","150620",25,"   3"
"4526","150620",30,"   2"
"4527","150620",35,"   5"
"4528","150620",40,"   0"
"4529","150620",45,"   5"
"4530","150620",50,"   1"
"4531","150620",55,"   4"
"4532","150620",60,"   8"
"4533","150620",65,"   9"
"4534","150620",70,"   9"
"4535","150620",75,"   4"
"4536","150620",80,"  17"
"4537","150630",0,"   0"
"4538","150630",1,"  0"
"4539","150630",5,"  3"
"4540","150630",10,"  1"
"4541","150630",15,"   0"
"4542","150630",20,"   1"
"4543","150630",25,"   0"
"4544","150630",30,"   0"
"4545","150630",35,"   0"
"4546","150630",40,"   0"
"4547","150630",45,"   2"
"4548","150630",50,"   1"
"4549","150630",55,"   3"
"4550","150630",60,"   1"
"4551","150630",65,"   3"
"4552","150630",70,"   2"
"4553","150630",75,"   3"
"4554","150630",80,"   4"
"4555","150635",0,"   0"
"4556","150635",1,"  0"
"4557","150635",5,"  0"
"4558","150635",10,"  0"
"4559","150635",15,"   1"
"4560","150635",20,"   1"
"4561","150635",25,"   0"
"4562","150635",30,"   1"
"4563","150635",35,"   2"
"4564","150635",40,"   1"
"4565","150635",45,"   0"
"4566","150635",50,"   1"
"4567","150635",55,"   0"
"4568","150635",60,"   2"
"4569","150635",65,"   2"
"4570","150635",70,"   0"
"4571","150635",75,"   0"
"4572","150635",80,"   1"
"4573","150640",0,"   2"
"4574","150640",1,"  0"
"4575","150640",5,"  0"
"4576","150640",10,"  0"
"4577","150640",15,"   0"
"4578","150640",20,"   0"
"4579","150640",25,"   0"
"4580","150640",30,"   0"
"4581","150640",35,"   0"
"4582","150640",40,"   0"
"4583","150640",45,"   0"
"4584","150640",50,"   1"
"4585","150640",55,"   0"
"4586","150640",60,"   0"
"4587","150640",65,"   0"
"4588","150640",70,"   1"
"4589","150640",75,"   0"
"4590","150640",80,"   1"
"4591","150650",0,"  12"
"4592","150650",1,"  1"
"4593","150650",5,"  0"
"4594","150650",10,"  1"
"4595","150650",15,"   2"
"4596","150650",20,"   1"
"4597","150650",25,"   4"
"4598","150650",30,"   4"
"4599","150650",35,"   1"
"4600","150650",40,"   1"
"4601","150650",45,"   2"
"4602","150650",50,"   2"
"4603","150650",55,"   2"
"4604","150650",60,"   9"
"4605","150650",65,"   9"
"4606","150650",70,"  11"
"4607","150650",75,"  10"
"4608","150650",80,"  10"
"4609","150655",0,"   5"
"4610","150655",1,"  3"
"4611","150655",5,"  0"
"4612","150655",10,"  0"
"4613","150655",15,"   0"
"4614","150655",20,"   1"
"4615","150655",25,"   0"
"4616","150655",30,"   4"
"4617","150655",35,"   1"
"4618","150655",40,"   1"
"4619","150655",45,"   2"
"4620","150655",50,"   3"
"4621","150655",55,"   2"
"4622","150655",60,"   1"
"4623","150655",65,"   2"
"4624","150655",70,"   1"
"4625","150655",75,"   3"
"4626","150655",80,"   5"
"4627","150658",0,"   0"
"4628","150658",1,"  1"
"4629","150658",5,"  0"
"4630","150658",10,"  0"
"4631","150658",15,"   0"
"4632","150658",20,"   1"
"4633","150658",25,"   0"
"4634","150658",30,"   2"
"4635","150658",35,"   3"
"4636","150658",40,"   2"
"4637","150658",45,"   2"
"4638","150658",50,"   1"
"4639","150658",55,"   1"
"4640","150658",60,"   0"
"4641","150658",65,"   1"
"4642","150658",70,"   1"
"4643","150658",75,"   0"
"4644","150658",80,"   3"
"4645","150660",0,"   0"
"4646","150660",1,"  0"
"4647","150660",5,"  1"
"4648","150660",10,"  1"
"4649","150660",15,"   6"
"4650","150660",20,"   1"
"4651","150660",25,"   2"
"4652","150660",30,"   2"
"4653","150660",35,"   5"
"4654","150660",40,"   2"
"4655","150660",45,"   1"
"4656","150660",50,"   4"
"4657","150660",55,"   1"
"4658","150660",60,"   2"
"4659","150660",65,"   8"
"4660","150660",70,"   7"
"4661","150660",75,"   3"
"4662","150660",80,"   9"
"4663","150670",0,"   0"
"4664","150670",1,"  0"
"4665","150670",5,"  1"
"4666","150670",10,"  0"
"4667","150670",15,"   1"
"4668","150670",20,"   3"
"4669","150670",25,"   5"
"4670","150670",30,"   3"
"4671","150670",35,"   0"
"4672","150670",40,"   2"
"4673","150670",45,"   1"
"4674","150670",50,"   0"
"4675","150670",55,"   1"
"4676","150670",60,"   4"
"4677","150670",65,"   4"
"4678","150670",70,"   0"
"4679","150670",75,"   0"
"4680","150670",80,"   0"
