  Muni Age    Pop
312460  75     19
312460  80     38
312470   0     24
312470   1    109
312470   5    139
312470  10    175
312470  15    176
312470  20    132
312470  25    142
312470  30    123
312470  35    141
312470  40    106
312470  45    121
312470  50     83
312470  55     83
312470  60     77
312470  65     67
312470  70     36
312470  75     25
312470  80     26
312480   0     47
312480   1    246
312480   5    286
312480  10    316
312480  15    339
312480  20    311
312480  25    246
312480  30    264
312480  35    259
312480  40    204
312480  45    165
312480  50    145
312480  55    115
312480  60    125
312480  65     82
312480  70     63
312480  75     31
312480  80     40
312490   0     72
312490   1    286
312490   5    379
312490  10    429
312490  15    440
312490  20    424
312490  25    363
312490  30    346
312490  35    341
312490  40    312
312490  45    290
312490  50    225
312490  55    196
312490  60    162
312490  65    158
312490  70    136
312490  75     87
312490  80     88
312500   0     23
312500   1    148
312500   5    173
312500  10    175
312500  15    184
312500  20    150
312500  25    154
312500  30    132
312500  35    146
312500  40    110
312500  45     93
312500  50     60
312500  55     62
312500  60     45
312500  65     45
312500  70     36
312500  75     19
312500  80     20
312510   0    165
312510   1    622
312510   5    828
312510  10    921
312510  15    877
312510  20    898
312510  25    776
312510  30    770
312510  35    692
312510  40    641
312510  45    466
312510  50    463
312510  55    368
312510  60    335
312510  65    226
312510  70    196
312510  75    112
312510  80     85
312520   0     14
312520   1     67
312520   5     91
312520  10    103
312520  15    105
312520  20     85
312520  25     86
312520  30     94
312520  35     85
312520  40     74
312520  45     76
312520  50     54
312520  55     39
312520  60     53
312520  65     36
312520  70     38
312520  75     20
312520  80     21
312530   0     31
312530   1    132
312530   5    165
312530  10    149
312530  15    152
312530  20    142
312530  25    133
312530  30    126
312530  35    117
312530  40    108
312530  45     95
312530  50     74
312530  55     68
312530  60     63
312530  65     65
312530  70     43
312530  75     36
312530  80     46
312540   0     63
312540   1    251
312540   5    354
312540  10    374
312540  15    336
312540  20    217
312540  25    160
312540  30    184
312540  35    175
312540  40    125
312540  45    108
312540  50    104
312540  55     99
312540  60    111
312540  65    102
312540  70     48
312540  75     41
312540  80     44
312560   0     60
312560   1    245
312560   5    341
312560  10    391
312560  15    327
312560  20    253
312560  25    185
312560  30    223
312560  35    172
312560  40    135
312560  45    129
312560  50    118
312560  55    125
312560  60    113
312560  65     96
312560  70     62
312560  75     42
312560  80     54
312570   0    123
312570   1    490
312570   5    656
312570  10    662
312570  15    633
312570  20    585
312570  25    476
312570  30    459
312570  35    453
312570  40    370
312570  45    313
312570  50    259
312570  55    223
312570  60    200
312570  65    152
312570  70    127
312570  75     83
312570  80     88
312580   0     25
312580   1     79
312580   5    124
312580  10    144
312580  15    116
312580  20    105
312580  25     85
312580  30     96
312580  35     88
312580  40     63
312580  45     63
312580  50     46
312580  55     62
312580  60     49
312580  65     53
312580  70     39
312580  75     13
312580  80     26
312590   0    105
312590   1    455
312590   5    576
312590  10    645
312590  15    604
312590  20    464
312590  25    388
312590  30    390
312590  35    414
312590  40    309
312590  45    287
312590  50    258
312590  55    261
312590  60    267
312590  65    218
312590  70    171
312590  75    124
312590  80    184
312595   0    109
312595   1    388
312595   5    508
312595  10    480
312595  15    529
312595  20    422
312595  25    362
312595  30    333
312595  35    308
312595  40    283
312595  45    202
312595  50    189
312595  55    147
312595  60    145
312595  65    104
312595  70     72
312595  75     40
312595  80     54
312600   0     43
312600   1    191
312600   5    285
312600  10    267
312600  15    250
312600  20    227
312600  25    219
312600  30    215
312600  35    243
312600  40    173
312600  45    133
312600  50    130
312600  55    106
312600  60     87
312600  65     78
312600  70     56
312600  75     41
312600  80     40
312610   0    468
312610   1   1853
312610   5   2586
312610  10   2801
312610  15   2968
312610  20   2736
312610  25   2432
312610  30   2643
312610  35   2636
312610  40   2286
312610  45   1931
312610  50   1581
312610  55   1318
312610  60   1117
312610  65    879
312610  70    703
312610  75    498
312610  80    490
312620   0     62
312620   1    257
312620   5    436
312620  10    400
312620  15    367
312620  20    232
312620  25    206
312620  30    189
312620  35    209
312620  40    153
312620  45    135
312620  50    122
312620  55     79
312620  60    102
312620  65     76
312620  70     33
312620  75     24
312620  80     40
312630   0     33
312630   1    140
312630   5    171
312630  10    176
312630  15    164
312630  20    159
312630  25    141
312630  30    140
312630  35    142
312630  40    120
312630  45     80
312630  50     94
312630  55     67
312630  60     59
312630  65     43
312630  70     32
312630  75     22
312630  80     25
312640   0     22
312640   1     93
312640   5    116
312640  10    122
312640  15    129
312640  20    106
312640  25     89
312640  30     81
312640  35     90
312640  40     68
312640  45     53
312640  50     52
312640  55     44
312640  60     36
312640  65     25
312640  70     16
312640  75     16
312640  80     13
312650   0     91
312650   1    350
312650   5    526
312650  10    654
312650  15    665
312650  20    437
312650  25    299
312650  30    276
312650  35    258
312650  40    247
312650  45    243
312650  50    200
312650  55    213
312650  60    175
312650  65    136
312650  70    116
312650  75     85
312650  80    104
312660   0     47
312660   1    208
312660   5    249
312660  10    262
312660  15    233
312660  20    183
312660  25    150
312660  30    123
312660  35    132
312660  40    106
312660  45     89
312660  50     95
312660  55     50
312660  60     53
312660  65     50
312660  70     29
312660  75     32
312660  80     26
312670   0    228
312670   1    969
312670   5   1335
312670  10   1340
312670  15   1278
312670  20    990
312670  25    762
312670  30    773
312670  35    728
312670  40    609
312670  45    540
312670  50    452
312670  55    431
312670  60    353
312670  65    244
312670  70    190
312670  75    106
312670  80    171
312675   0     71
312675   1    288
312675   5    406
312675  10    417
312675  15    341
312675  20    229
312675  25    202
312675  30    171
312675  35    151
312675  40    144
312675  45    160
312675  50     90
312675  55    114
312675  60     97
312675  65    100
312675  70     47
312675  75     38
312675  80     58
312680   0     59
312680   1    263
312680   5    369
312680  10    374
312680  15    308
312680  20    197
312680  25    184
312680  30    170
312680  35    179
312680  40    131
312680  45    139
312680  50    114
312680  55    114
312680  60    103
312680  65     87
312680  70     62
312680  75     42
312680  80     58
312690   0     92
312690   1    329
312690   5    475
312690  10    421
312690  15    427
312690  20    388
312690  25    349
312690  30    318
312690  35    253
312690  40    226
312690  45    184
312690  50    160
312690  55    158
312690  60    120
312690  65    110
312690  70     60
312690  75     38
312690  80     56
312695   0     28
312695   1    124
312695   5    182
312695  10    212
312695  15    165
312695  20    140
312695  25     95
312695  30     92
312695  35     72
312695  40     73
312695  45     81
312695  50     42
312695  55     60
312695  60     60
312695  65     52
312695  70     26
312695  75     15
312695  80     23
312700   0     67
312700   1    297
312700   5    422
312700  10    438
312700  15    411
312700  20    401
312700  25    342
312700  30    393
312700  35    354
312700  40    285
312700  45    265
312700  50    225
312700  55    153
312700  60    121
312700  65     88
312700  70     72
312700  75     50
312700  80     33
312705   0     38
312705   1    180
312705   5    298
312705  10    299
312705  15    301
312705  20    186
312705  25    141
312705  30    124
312705  35    133
312705  40    104
312705  45    107
312705  50    108
312705  55     94
312705  60     99
312705  65     65
312705  70     56
312705  75     27
312705  80     41
312707   0     70
312707   1    334
312707   5    411
312707  10    465
312707  15    449
312707  20    238
312707  25    166
312707  30    167
312707  35    146
312707  40    166
312707  45    170
312707  50    135
312707  55    130
312707  60    128
312707  65     68
312707  70     52
312707  75     44
312707  80     40
312710   0    328
312710   1   1442
312710   5   2019
312710  10   2180
312710  15   2214
312710  20   2000
312710  25   1830
312710  30   1965
312710  35   1935
312710  40   1677
312710  45   1353
312710  50   1097
312710  55    905
312710  60    737
312710  65    606
312710  70    424
312710  75    288
312710  80    311
312720   0     31
312720   1    124
312720   5    160
312720  10    185
312720  15    156
312720  20    138
312720  25    105
312720  30    138
312720  35     98
312720  40     99
312720  45     56
312720  50     68
312720  55     53
312720  60     51
312720  65     29
312720  70     28
312720  75     12
312720  80     20
312730   0     80
312730   1    309
312730   5    352
312730  10    335
312730  15    362
312730  20    371
312730  25    253
312730  30    262
312730  35    214
312730  40    216
312730  45    221
312730  50    147
312730  55    171
312730  60    120
312730  65    111
312730  70     76
312730  75     58
312730  80     57
312733   0     51
312733   1    218
312733   5    324
312733  10    372
312733  15    304
312733  20    215
312733  25    171
312733  30    152
312733  35    173
312733  40    147
312733  45    108
312733  50     95
312733  55     74
312733  60     59
312733  65     37
312733  70     40
312733  75     27
312733  80     21
312735   0     12
312735   1    111
312735   5    131
312735  10    165
312735  15    156
312735  20    111
312735  25     98
312735  30     86
312735  35     78
312735  40     77
312735  45     75
312735  50     57
312735  55     56
312735  60     47
312735  65     34
312735  70     16
312735  75     14
312735  80     18
312737   0     22
312737   1     90
312737   5    150
312737  10    144
312737  15    127
312737  20    105
312737  25    115
312737  30     93
312737  35    108
312737  40     68
312737  45     69
312737  50     67
312737  55     43
312737  60     53
312737  65     43
312737  70     27
312737  75     19
312737  80     24
312738   0     18
312738   1     94
312738   5    149
312738  10    166
312738  15    136
312738  20    137
312738  25    101
312738  30    141
312738  35    125
312738  40    115
312738  45     95
312738  50     85
312738  55     72
312738  60     55
312738  65     54
312738  70     48
312738  75     46
312738  80     25
312740   0     32
312740   1    143
312740   5    165
312740  10    191
312740  15    153
312740  20    152
312740  25    148
312740  30    162
312740  35    132
312740  40    134
312740  45     92
312740  50    102
312740  55    104
312740  60     68
312740  65     54
312740  70     42
312740  75     25
312740  80     16
312750   0     44
312750   1    270
312750   5    359
312750  10    378
312750  15    350
312750  20    226
312750  25    173
312750  30    165
312750  35    169
312750  40    141
312750  45    127
312750  50     95
312750  55    103
312750  60     79
312750  65     75
312750  70     70
312750  75     39
312750  80     32
312760   0    100
312760   1    408
312760   5    641
312760  10    750
312760  15    676
312760  20    513
312760  25    432
312760  30    413
312760  35    391
312760  40    353
312760  45    275
312760  50    228
312760  55    189
312760  60    160
312760  65    145
312760  70    132
312760  75     86
312760  80    106
312770   0   2222
312770   1   9150
312770   5  11182
312770  10  12083
312770  15  13660
312770  20  12619
312770  25  10623
312770  30  10355
312770  35   9779
312770  40   8283
312770  45   6853
312770  50   5578
312770  55   4466
312770  60   3920
312770  65   3086
312770  70   2095
312770  75   1372
312770  80   1538
312780   0    167
312780   1    642
312780   5    870
312780  10    867
312780  15    835
312780  20    564
312780  25    443
312780  30    445
312780  35    399
312780  40    309
312780  45    286
312780  50    233
312780  55    209
312780  60    189
312780  65    129
312780  70    102
312780  75     85
312780  80     98
312790   0      6
312790   1     42
312790   5     46
312790  10     66
312790  15     66
312790  20     45
312790  25     54
312790  30     51
312790  35     52
312790  40     39
312790  45     34
312790  50     31
312790  55     30
312790  60     32
312790  65     13
312790  70     17
312790  75      5
312790  80     14
312800   0    272
312800   1   1143
312800   5   1509
312800  10   1543
312800  15   1455
312800  20   1287
312800  25    985
312800  30   1024
312800  35    977
312800  40    824
312800  45    717
312800  50    529
312800  55    473
312800  60    425
312800  65    349
312800  70    256
312800  75    194
312800  80    219
312810   0    133
312810   1    511
312810   5    620
312810  10    639
312810  15    657
312810  20    569
312810  25    522
312810  30    488
312810  35    480
312810  40    403
312810  45    315
312810  50    274
312810  55    208
312810  60    184
312810  65    159
312810  70    124
312810  75     68
312810  80     71
312820   0     71
312820   1    347
312820   5    401
312820  10    563
312820  15    575
312820  20    419
312820  25    337
312820  30    332
312820  35    325
312820  40    307
312820  45    240
312820  50    230
312820  55    211
312820  60    197
312820  65    161
312820  70    145
312820  75     96
312820  80    102
312825   0     37
312825   1    161
312825   5    233
312825  10    290
312825  15    254
312825  20    181
312825  25    123
312825  30    157
312825  35    139
312825  40    121
312825  45    102
312825  50     81
312825  55     87
312825  60     58
312825  65     43
312825  70     28
312825  75     20
312825  80     19
312830   0    163
312830   1    699
312830   5    910
312830  10    878
312830  15    874
312830  20    788
312830  25    696
312830  30    683
312830  35    672
312830  40    613
312830  45    454
312830  50    370
312830  55    317
312830  60    296
312830  65    242
312830  70    215
312830  75    156
312830  80    148
312840   0     54
312840   1    285
312840   5    400
312840  10    366
312840  15    387
312840  20    304
312840  25    294
312840  30    337
312840  35    303
312840  40    279
312840  45    230
312840  50    202
312840  55    155
312840  60    160
312840  65    130
312840  70    123
312840  75     77
312840  80    108
312850   0     31
312850   1    157
312850   5    210
312850  10    197
312850  15    205
312850  20    160
312850  25    133
312850  30    158
312850  35    161
312850  40    132
312850  45    119
312850  50     94
312850  55     69
312850  60     62
312850  65     59
312850  70     46
312850  75     33
312850  80     43
312860   0     58
312860   1    254
312860   5    330
312860  10    313
312860  15    276
312860  20    267
312860  25    333
312860  30    283
312860  35    223
312860  40    170
312860  45    124
312860  50    132
312860  55     82
312860  60     94
312860  65     54
312860  70     30
312860  75     24
312860  80     28
312870   0    362
312870   1   1503
312870   5   2029
312870  10   2145
312870  15   2325
312870  20   2007
312870  25   1823
312870  30   1780
312870  35   1854
312870  40   1709
312870  45   1411
312870  50   1074
312870  55    911
312870  60    763
312870  65    636
312870  70    512
312870  75    352
312870  80    386
312880   0     63
312880   1    250
312880   5    387
312880  10    312
312880  15    347
312880  20    338
312880  25    258
312880  30    275
312880  35    263
312880  40    248
312880  45    175
312880  50    153
312880  55    125
312880  60    138
312880  65    134
312880  70    118
312880  75     72
312880  80     49
312890   0     43
312890   1    226
312890   5    290
312890  10    289
312890  15    295
312890  20    250
312890  25    254
312890  30    259
312890  35    231
312890  40    206
312890  45    166
312890  50    143
312890  55    133
312890  60     86
312890  65     67
312890  70     68
312890  75     53
312890  80     39
312900   0     74
312900   1    255
312900   5    392
312900  10    421
312900  15    432
312900  20    377
312900  25    311
312900  30    310
312900  35    318
312900  40    319
312900  45    250
312900  50    232
312900  55    199
312900  60    182
312900  65    174
312900  70    135
312900  75    100
312900  80     89
312910   0     37
312910   1    245
312910   5    284
312910  10    301
312910  15    281
312910  20    274
312910  25    274
312910  30    268
312910  35    248
312910  40    194
312910  45    201
312910  50    150
312910  55    132
312910  60    134
312910  65     82
312910  70     69
312910  75     33
312910  80     53
312920   0     41
312920   1    195
312920   5    282
312920  10    292
312920  15    259
312920  20    218
312920  25    199
312920  30    213
312920  35    195
312920  40    195
312920  45    155
312920  50    109
312920  55    113
312920  60     86
312920  65     80
312920  70     64
312920  75     40
312920  80     34
312930   0     93
312930   1    367
312930   5    485
312930  10    462
312930  15    484
312930  20    418
312930  25    361
312930  30    371
312930  35    295
312930  40    279
312930  45    257
312930  50    201
312930  55    197
312930  60    176
312930  65    154
312930  70     97
312930  75     71
312930  80     69
312940   0     37
312940   1    169
312940   5    249
312940  10    257
312940  15    228
312940  20    243
312940  25    219
312940  30    192
312940  35    175
312940  40    147
312940  45    130
312940  50    111
312940  55    101
312940  60     72
312940  65     61
312940  70     53
312940  75     23
312940  80     40
312950   0    186
312950   1    738
312950   5    972
312950  10    996
312950  15   1008
312950  20    877
312950  25    801
312950  30    780
312950  35    848
312950  40    780
312950  45    585
312950  50    419
312950  55    352
312950  60    350
312950  65    285
312950  70    191
312950  75    110
312950  80    119
312960   0     63
312960   1    334
312960   5    458
312960  10    513
312960  15    399
312960  20    266
312960  25    212
312960  30    226
312960  35    213
312960  40    165
312960  45    146
312960  50    118
312960  55     86
312960  60    107
312960  65     66
312960  70     59
312960  75     38
312960  80     40
312965   0     60
312965   1    293
312965   5    397
312965  10    464
312965  15    370
312965  20    218
312965  25    143
312965  30    171
312965  35    168
312965  40    154
312965  45    135
312965  50    124
312965  55    113
312965  60     96
312965  65     85
312965  70     61
312965  75     35
312965  80     58
312970   0    117
312970   1    392
312970   5    531
312970  10    504
312970  15    472
312970  20    406
312970  25    405
312970  30    384
312970  35    356
312970  40    291
312970  45    251
312970  50    212
312970  55    174
312970  60    140
312970  65    120
312970  70     65
312970  75     41
312970  80     61
312980   0   1554
312980   1   6026
312980   5   7288
312980  10   6875
312980  15   7049
312980  20   6910
312980  25   6162
312980  30   5640
312980  35   5186
312980  40   4234
312980  45   3004
312980  50   2055
312980  55   1496
312980  60   1222
312980  65    859
312980  70    597
312980  75    355
312980  80    342
312990   0     25
312990   1    102
312990   5    134
312990  10    139
312990  15    144
312990  20    131
312990  25    129
312990  30    121
312990  35    123
312990  40    108
312990  45     97
312990  50     71
312990  55     61
312990  60     57
312990  65     38
312990  70     45
312990  75     23
312990  80     24
313000   0     31
313000   1    130
313000   5    137
313000  10    134
313000  15    131
313000  20    118
313000  25    110
313000  30     87
313000  35     78
313000  40     88
313000  45     69
313000  50     56
313000  55     55
313000  60     55
313000  65     35
313000  70     25
313000  75     19
313000  80     19
313005   0     90
313005   1    456
313005   5    637
313005  10    663
313005  15    606
313005  20    361
313005  25    249
313005  30    225
313005  35    229
313005  40    185
313005  45    184
313005  50    153
313005  55    136
313005  60    107
313005  65     86
313005  70     85
313005  75     42
313005  80     38
313010   0    266
313010   1   1027
313010   5   1307
313010  10   1316
313010  15   1283
313010  20   1159
313010  25   1050
313010  30    953
313010  35    950
313010  40    724
313010  45    551
313010  50    433
313010  55    355
313010  60    282
313010  65    221
313010  70    176
313010  75     84
313010  80     93
313020   0     61
313020   1    260
313020   5    337
313020  10    354
313020  15    337
313020  20    357
313020  25    301
313020  30    298
313020  35    291
313020  40    217
313020  45    188
313020  50    156
313020  55    119
313020  60     89
313020  65     71
313020  70     65
313020  75     40
313020  80     25
313030   0     67
313030   1    239
313030   5    368
313030  10    420
313030  15    419
313030  20    308
313030  25    292
313030  30    357
313030  35    352
313030  40    308
313030  45    234
313030  50    191
313030  55    174
313030  60    121
313030  65    107
313030  70     78
313030  75     58
313030  80     40
313040   0     53
313040   1    173
313040   5    229
313040  10    239
313040  15    259
313040  20    210
313040  25    196
313040  30    201
313040  35    206
313040  40    154
313040  45    128
313040  50    103
313040  55     90
313040  60     63
313040  65     67
313040  70     36
313040  75     34
313040  80     22
313050   0    100
313050   1    401
313050   5    513
313050  10    503
313050  15    489
313050  20    429
313050  25    396
313050  30    396
313050  35    379
313050  40    309
313050  45    276
313050  50    177
313050  55    184
313050  60    153
313050  65    108
313050  70    112
313050  75     56
313050  80     75
313055   0     63
313055   1    241
313055   5    310
313055  10    367
313055  15    318
313055  20    264
313055  25    207
313055  30    198
313055  35    154
313055  40    142
313055  45    145
313055  50    100
313055  55     86
313055  60     84
313055  65     65
313055  70     49
313055  75     27
313055  80     31
313060   0     46
313060   1    230
313060   5    243
313060  10    262
313060  15    279
313060  20    282
313060  25    270
313060  30    250
313060  35    233
313060  40    218
313060  45    165
313060  50    159
313060  55    135
313060  60     89
313060  65     86
313060  70     68
313060  75     38
313060  80     24
313065   0     83
313065   1    322
313065   5    434
313065  10    461
313065  15    407
313065  20    267
313065  25    238
313065  30    222
313065  35    197
313065  40    187
313065  45    159
313065  50    139
313065  55    140
313065  60    119
313065  65     83
313065  70     60
313065  75     37
313065  80     39
313070   0     54
313070   1    210
313070   5    278
313070  10    288
313070  15    259
313070  20    228
313070  25    213
313070  30    181
313070  35    204
313070  40    133
313070  45    123
313070  50     92
313070  55     77
313070  60     62
313070  65     54
313070  70     34
313070  75     18
313070  80     26
313080   0     26
313080   1     91
313080   5    113
313080  10    113
313080  15    101
313080  20    114
313080  25     88
313080  30     93
313080  35     87
313080  40     58
313080  45     66
313080  50     55
313080  55     52
313080  60     39
313080  65     27
313080  70     27
313080  75     11
313080  80     19
313090   0    234
313090   1    846
313090   5   1186
313090  10   1251
313090  15   1351
313090  20   1079
313090  25    903
313090  30    895
313090  35    804
313090  40    677
313090  45    627
313090  50    523
313090  55    483
313090  60    454
313090  65    406
313090  70    280
313090  75    179
313090  80    180
313100   0     36
313100   1    203
313100   5    241
313100  10    270
313100  15    264
313100  20    246
313100  25    185
313100  30    190
313100  35    189
313100  40    168
313100  45    137
313100  50     77
313100  55     81
313100  60     79
313100  65     60
313100  70     46
313100  75     22
313100  80     27
313110   0     56
313110   1    216
313110   5    319
313110  10    319
313110  15    302
313110  20    262
313110  25    198
313110  30    219
313110  35    231
313110  40    181
313110  45    157
313110  50    121
313110  55    112
313110  60     86
313110  65     75
313110  70     76
313110  75     55
313110  80     65
313115   0    146
313115   1    648
313115   5    811
313115  10    821
313115  15    743
313115  20    703
313115  25    564
313115  30    507
313115  35    463
313115  40    404
313115  45    324
313115  50    227
313115  55    205
313115  60    162
313115  65    145
313115  70    109
313115  75     71
313115  80     74
313120   0    115
313120   1    561
313120   5    732
313120  10    768
313120  15    847
313120  20    692
313120  25    633
313120  30    591
313120  35    552
313120  40    517
313120  45    498
313120  50    381
313120  55    310
313120  60    301
313120  65    289
313120  70    224
313120  75    140
313120  80    162
313130   0   1824
313130   1   7395
313130   5   9269
313130  10  10227
313130  15  12244
313130  20  11530
313130  25   9246
313130  30   8895
313130  35   8966
313130  40   8198
313130  45   6417
313130  50   4282
313130  55   2834
313130  60   2430
313130  65   1909
313130  70   1201
313130  75    744
313130  80    796
313140   0     28
313140   1    137
313140   5    190
313140  10    183
313140  15    168
313140  20    167
313140  25    144
313140  30    170
313140  35    143
313140  40    131
313140  45    116
313140  50     92
313140  55     89
313140  60     65
313140  65     47
313140  70     34
313140  75     21
313140  80     34
313150   0     76
313150   1    271
313150   5    368
313150  10    377
313150  15    445
313150  20    375
313150  25    417
313150  30    347
313150  35    372
313150  40    274
313150  45    223
313150  50    205
313150  55    165
313150  60    134
313150  65    104
313150  70     73
313150  75     38
313150  80     50
313160   0     66
313160   1    222
313160   5    270
313160  10    267
313160  15    286
313160  20    235
313160  25    266
313160  30    227
313160  35    211
313160  40    165
313160  45    143
313160  50    118
313160  55     99
313160  60     72
313160  65     48
313160  70     27
313160  75     23
313160  80     17
313170   0    801
313170   1   3349
313170   5   4468
313170  10   5050
313170  15   5288
313170  20   5009
313170  25   4193
313170  30   4214
313170  35   4120
313170  40   3455
313170  45   2724
313170  50   2062
313170  55   1649
313170  60   1365
313170  65   1099
313170  70    845
313170  75    522
313170  80    605
313180   0    101
313180   1    311
313180   5    419
313180  10    527
313180  15    566
313180  20    459
313180  25    365
313180  30    308
313180  35    337
313180  40    246
313180  45    265
313180  50    209
313180  55    211
313180  60    195
313180  65    164
313180  70     99
313180  75     59
313180  80     72
313190   0    297
313190   1   1275
313190   5   1662
313190  10   1850
313190  15   1915
313190  20   1825
313190  25   1553
313190  30   1473
313190  35   1563
313190  40   1344
313190  45   1121
313190  50    834
313190  55    636
313190  60    578
313190  65    484
313190  70    423
313190  75    272
313190  80    229
313200   0     39
313200   1    173
313200   5    228
313200  10    279
313200  15    293
313200  20    206
313200  25    117
313200  30    114
313200  35    127
313200  40    102
313200  45     96
313200  50    104
313200  55     91
313200  60     66
313200  65     54
313200  70     25
313200  75      9
313200  80     22
313210   0    196
313210   1    909
313210   5   1078
313210  10   1087
313210  15   1042
313210  20    779
313210  25    563
313210  30    546
313210  35    466
313210  40    390
313210  45    301
313210  50    281
313210  55    281
313210  60    219
313210  65    174
313210  70    112
313210  75     75
313210  80    105
313220   0     87
313220   1    361
313220   5    460
313220  10    501
313220  15    518
313220  20    474
313220  25    475
313220  30    430
313220  35    424
313220  40    365
313220  45    305
313220  50    241
313220  55    226
313220  60    222
313220  65    170
313220  70    138
313220  75     86
313220  80     91
313230   0    147
313230   1    526
313230   5    647
313230  10    733
313230  15    602
313230  20    494
313230  25    319
313230  30    261
313230  35    238
313230  40    241
313230  45    198
313230  50    185
313230  55    164
313230  60    156
313230  65    117
313230  70     80
313230  75     57
313230  80     67
313240   0    663
313240   1   2839
313240   5   3732
313240  10   3933
313240  15   4147
313240  20   3716
313240  25   3197
313240  30   3286
313240  35   3424
313240  40   3076
313240  45   2432
313240  50   2056
313240  55   1520
313240  60   1417
313240  65   1182
313240  70   1000
313240  75    653
313240  80    658
313250   0    340
313250   1   1333
313250   5   1755
313250  10   1896
313250  15   1820
313250  20   1219
313250  25    946
313250  30    944
313250  35    905
313250  40    693
313250  45    570
313250  50    528
313250  55    450
313250  60    349
313250  65    341
313250  70    255
313250  75    156
313250  80    196
313260   0     23
313260   1    120
313260   5    193
313260  10    184
313260  15    159
313260  20    128
313260  25    125
313260  30    149
313260  35    155
313260  40    122
313260  45     97
313260  50     86
313260  55     68
313260  60     68
313260  65     53
313260  70     49
313260  75     33
313260  80     39
313270   0    213
313270   1    955
313270   5   1212
313270  10   1408
313270  15   1245
313270  20    966
313270  25    694
313270  30    740
313270  35    730
313270  40    613
313270  45    499
313270  50    424
313270  55    448
313270  60    401
313270  65    374
313270  70    266
313270  75    148
313270  80    218
313280   0     18
313280   1     89
313280   5    106
313280  10    122
313280  15    128
313280  20     91
313280  25     87
313280  30     79
313280  35     77
313280  40     75
313280  45     63
313280  50     51
313280  55     63
313280  60     47
313280  65     55
313280  70     36
313280  75     17
313280  80     43
313290   0     85
313290   1    315
313290   5    504
313290  10    559
313290  15    565
313290  20    416
313290  25    351
313290  30    365
313290  35    425
313290  40    355
313290  45    294
313290  50    214
313290  55    178
313290  60    176
313290  65    149
313290  70    141
313290  75     68
313290  80     63
313300   0     98
313300   1    397
313300   5    569
313300  10    547
313300  15    590
313300  20    495
313300  25    476
313300  30    422
313300  35    505
313300  40    424
313300  45    337
313300  50    251
313300  55    205
313300  60    178
313300  65    185
313300  70    136
313300  75     98
313300  80     85
313310   0    110
313310   1    402
313310   5    624
313310  10    535
313310  15    637
313310  20    581
313310  25    521
313310  30    518
313310  35    556
313310  40    455
313310  45    373
313310  50    314
313310  55    259
313310  60    213
313310  65    177
313310  70    138
313310  75     91
313310  80     92
313320   0     89
313320   1    384
313320   5    567
313320  10    634
313320  15    602
313320  20    471
313320  25    426
313320  30    439
313320  35    399
313320  40    322
313320  45    301
313320  50    300
313320  55    267
313320  60    193
313320  65    184
313320  70    116
313320  75     92
313320  80    103
313330   0    223
313330   1    862
313330   5   1141
313330  10   1267
313330  15   1207
313330  20    944
313330  25    656
313330  30    720
313330  35    644
313330  40    580
313330  45    535
313330  50    413
313330  55    418
313330  60    345
313330  65    276
313330  70    174
313330  75    145
313330  80    178
313340   0     99
313340   1    382
313340   5    493
313340  10    496
313340  15    549
313340  20    500
313340  25    483
313340  30    509
313340  35    466
313340  40    402
313340  45    334
313340  50    251
313340  55    244
313340  60    195
313340  65    152
313340  70    110
313340  75     68
313340  80     70
313350   0    132
313350   1    632
313350   5    907
313350  10    996
313350  15    996
313350  20    846
313350  25    778
313350  30    801
313350  35    790
313350  40    732
313350  45    579
313350  50    551
313350  55    448
313350  60    402
313350  65    389
313350  70    280
313350  75    200
313350  80    230
313360   0     51
313360   1    238
313360   5    318
313360  10    341
313360  15    376
313360  20    300
313360  25    295
313360  30    286
313360  35    239
313360  40    229
313360  45    208
313360  50    178
313360  55    136
313360  60    110
313360  65     85
313360  70     54
313360  75     40
313360  80     35
313370   0     85
313370   1    361
313370   5    452
313370  10    419
313370  15    395
313370  20    371
313370  25    361
313370  30    315
313370  35    299
313370  40    250
313370  45    214
313370  50    167
313370  55    150
313370  60     87
313370  65     94
313370  70     62
313370  75     49
313370  80     49
313375   0     91
313375   1    427
313375   5    585
313375  10    620
313375  15    630
313375  20    556
313375  25    485
313375  30    616
313375  35    575
313375  40    517
313375  45    373
313375  50    329
313375  55    248
313375  60    226
313375  65    166
313375  70    138
313375  75     68
313375  80     72
313380   0    611
313380   1   2555
313380   5   3346
313380  10   3442
313380  15   3593
313380  20   3483
313380  25   3107
313380  30   3212
313380  35   3239
313380  40   2819
313380  45   2243
313380  50   1810
313380  55   1379
313380  60   1185
313380  65    982
313380  70    766
313380  75    473
313380  80    479
313390   0     46
313390   1    243
313390   5    314
313390  10    339
313390  15    340
313390  20    269
313390  25    232
313390  30    218
313390  35    202
313390  40    166
313390  45    133
313390  50    109
313390  55    122
313390  60     87
313390  65    105
313390  70     58
313390  75     48
313390  80     46
313400   0    145
313400   1    596
313400   5    736
313400  10    846
313400  15    798
313400  20    567
313400  25    422
313400  30    392
313400  35    349
313400  40    332
313400  45    321
313400  50    267
313400  55    268
313400  60    235
313400  65    189
313400  70    139
313400  75     91
313400  80    121
313410   0     52
313410   1    186
313410   5    267
313410  10    246
313410  15    255
313410  20    230
313410  25    227
313410  30    192
313410  35    197
313410  40    163
