Municipio;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);Menor que 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
315160 Planura;1;0;0;0;1;0;0;0;0;1;1;1;1;0;2;1;1;3;1;1;3;6;0;23
315170 Poço Fundo;1;0;0;0;1;3;1;0;0;2;1;0;4;0;4;4;4;9;4;1;6;9;0;53
315180 Poços de Caldas;15;2;6;0;23;6;1;2;5;6;9;18;25;26;33;41;35;51;39;49;46;73;1;489
315190 Pocrane;2;0;2;0;4;0;0;0;0;1;0;0;1;3;2;2;2;0;7;7;14;6;0;49
315200 Pompéu;4;0;5;0;9;2;0;1;1;1;3;6;2;3;4;5;7;7;10;15;7;10;0;93
315210 Ponte Nova;5;1;5;0;11;1;0;2;2;5;6;1;9;14;7;8;10;11;26;14;25;19;0;171
315213 Ponto Chique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
315217 Ponto dos Volantes;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;5
315220 Porteirinha;4;0;0;0;4;1;0;2;0;3;6;6;7;3;5;6;2;1;8;4;6;16;0;80
315230 Porto Firme;2;1;1;0;4;0;0;0;1;0;2;0;1;0;2;2;1;1;3;1;4;3;0;25
315240 Poté;1;0;0;0;1;1;0;0;0;0;2;0;0;0;2;0;1;1;1;1;1;2;0;13
315250 Pouso Alegre;17;1;3;0;21;4;5;1;8;5;14;14;12;28;16;21;24;28;41;33;29;71;0;375
315260 Pouso Alto;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;1;2;4;2;7;1;7;0;28
315270 Prados;0;1;0;0;1;0;0;0;0;0;0;1;2;4;1;1;0;0;5;4;1;1;0;21
315280 Prata;1;1;2;0;4;1;1;0;1;2;4;5;2;11;6;5;8;6;4;8;5;19;0;92
315290 Pratápolis;1;0;0;0;1;0;0;1;3;1;0;0;0;0;2;3;1;4;3;5;0;4;2;30
315300 Pratinha;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;0;0;0;1;2;1;0;10
315310 Presidente Bernardes;0;0;0;0;0;0;0;0;0;2;0;2;0;1;1;0;2;2;1;1;3;7;0;22
315320 Presidente Juscelino;0;0;0;0;0;0;0;0;0;0;1;0;2;0;2;0;2;0;1;0;2;5;0;15
315330 Presidente Kubitschek;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;0;0;0;4
315340 Presidente Olegário;3;0;1;0;4;1;0;0;1;0;2;1;1;2;3;5;4;3;10;4;3;11;0;55
315360 Prudente de Morais;1;0;0;0;1;0;0;0;1;0;1;1;1;0;1;2;4;0;1;2;1;1;0;17
315370 Quartel Geral;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3;0;7
315380 Queluzito;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;1;0;0;0;4;0;11
315390 Raposos;1;0;2;0;3;0;0;0;0;0;1;3;1;0;0;5;4;2;3;2;4;1;0;29
315400 Raul Soares;3;0;1;0;4;2;0;0;0;2;2;1;3;3;2;3;6;10;11;12;13;18;2;94
315410 Recreio;0;0;0;1;1;0;0;0;0;0;2;0;1;2;4;2;1;6;5;7;9;21;1;62
315415 Reduto;0;0;0;0;0;1;0;0;0;0;0;0;2;0;3;0;1;1;1;2;2;1;0;14
315420 Resende Costa;2;0;1;0;3;0;0;0;0;1;0;0;1;2;1;6;5;3;5;10;4;12;0;53
315430 Resplendor;0;0;2;0;2;0;0;0;0;2;2;0;2;3;4;2;4;4;5;5;13;11;0;59
315440 Ressaquinha;1;0;0;0;1;0;0;0;2;2;1;1;0;0;0;2;4;3;1;1;3;2;0;23
315445 Riachinho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
315450 Riacho dos Machados;1;0;0;0;1;0;0;0;0;0;2;3;1;0;1;2;2;3;1;4;1;3;0;24
315460 Ribeirão das Neves;34;5;33;1;73;17;3;6;24;31;34;52;44;49;51;44;45;47;40;45;35;55;2;697
315470 Ribeirão Vermelho;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;3;0;6
315480 Rio Acima;0;1;1;0;2;0;0;0;0;0;4;1;4;4;3;1;1;4;5;5;2;5;0;41
315490 Rio Casca;2;0;3;0;5;0;1;0;0;1;0;3;1;4;5;3;1;4;4;4;7;13;0;56
315510 Rio do Prado;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;1;0;1;0;1;0;8
315500 Rio Doce;1;0;0;0;1;0;0;0;0;0;0;1;2;0;0;4;1;1;1;1;2;2;0;16
315520 Rio Espera;0;0;0;0;0;1;0;0;0;1;2;1;0;0;0;1;2;0;3;3;2;4;0;20
315530 Rio Manso;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;4;3;0;0;12
315540 Rio Novo;0;1;2;0;3;0;0;1;0;0;0;0;2;4;1;3;1;1;2;3;5;8;0;34
315550 Rio Paranaíba;1;0;0;0;1;1;0;0;1;0;1;2;0;1;6;0;3;4;3;0;1;1;0;25
315560 Rio Pardo de Minas;1;1;1;0;3;0;0;0;0;4;2;1;0;2;0;6;3;2;2;0;0;1;0;26
315570 Rio Piracicaba;1;0;1;0;2;0;2;0;3;3;0;1;2;7;4;2;3;8;5;3;3;9;1;58
315580 Rio Pomba;4;1;1;0;6;0;0;1;0;1;0;1;0;4;2;1;5;3;9;7;4;16;1;61
315590 Rio Preto;2;0;1;0;3;1;0;0;0;1;2;1;1;0;0;2;2;1;2;1;2;1;0;20
315600 Rio Vermelho;1;0;1;0;2;2;0;0;0;3;1;1;4;0;0;1;2;0;4;0;1;3;1;25
315610 Ritápolis;1;1;0;0;2;0;0;0;0;1;1;0;2;0;0;2;2;1;2;3;3;2;0;21
315620 Rochedo de Minas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;4
315630 Rodeiro;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;2;1;9
315640 Romaria;0;0;2;0;2;0;0;0;0;0;0;0;3;1;1;0;2;1;0;1;0;0;0;11
315645 Rosário da Limeira;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;3
315650 Rubelita;0;1;0;0;1;1;1;0;0;1;1;1;1;1;0;2;1;0;1;3;5;3;0;23
315660 Rubim;0;1;2;0;3;0;0;0;0;1;0;0;0;1;0;0;1;1;0;2;1;6;0;16
315670 Sabará;5;3;9;1;18;6;4;4;3;7;16;10;21;21;23;14;17;26;27;16;18;25;3;279
315680 Sabinópolis;6;0;3;0;9;1;1;0;1;2;4;2;4;2;4;4;3;4;5;7;12;14;0;79
315690 Sacramento;7;0;0;0;7;2;0;0;1;2;3;1;1;1;8;7;4;10;12;10;7;23;1;100
315700 Salinas;3;0;2;0;5;0;1;0;2;5;1;1;6;6;9;3;7;8;12;14;10;25;1;116
315710 Salto da Divisa;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;2;1;0;0;1;2;5;0;15
315720 Santa Bárbara;4;1;2;0;7;3;0;0;5;5;2;0;5;8;1;6;4;5;9;4;4;8;0;76
315725 Santa Bárbara do Leste;0;0;0;0;0;0;0;0;1;1;1;1;2;2;0;0;0;2;1;0;2;1;0;14
315727 Santa Bárbara do Monte Verde;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;1;0;2;3;0;0;0;10
315730 Santa Bárbara do Tugúrio;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;2;0;3;4;2;1;0;16
315733 Santa Cruz de Minas;0;0;0;0;0;0;0;0;0;0;2;2;1;1;1;2;3;2;1;3;0;2;0;20
315737 Santa Cruz de Salinas;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;1;2;1;0;8
315740 Santa Cruz do Escalvado;1;0;0;0;1;0;0;0;0;0;0;0;3;1;3;4;0;2;4;5;2;2;0;27
315750 Santa Efigênia de Minas;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;2;0;0;6
315760 Santa Fé de Minas;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;2;1;1;0;7
315765 Santa Helena de Minas;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2
315770 Santa Juliana;0;0;1;0;1;0;1;0;0;0;0;2;0;2;1;1;2;5;3;1;2;4;1;26
315780 Santa Luzia;24;13;23;0;60;6;1;5;13;27;21;33;24;41;33;35;37;34;48;38;34;35;0;525
315790 Santa Margarida;4;0;2;0;6;2;0;0;1;0;0;3;2;2;3;1;2;6;5;2;2;9;0;46
315800 Santa Maria de Itabira;1;0;1;0;2;0;0;0;0;2;1;2;0;0;0;6;2;4;3;5;3;7;0;37
315810 Santa Maria do Salto;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;2;1;1;0;3;1;2;0;14
315820 Santa Maria do Suaçuí;0;0;4;0;4;1;0;0;0;1;0;2;0;3;0;2;3;5;3;8;4;4;0;40
315920 Santa Rita de Caldas;1;0;0;0;1;1;0;1;1;0;0;2;1;2;0;3;2;2;2;4;2;7;0;31
315940 Santa Rita de Ibitipoca;1;0;1;0;2;0;0;0;0;1;0;0;0;0;2;0;2;3;1;1;0;0;0;12
315930 Santa Rita de Jacutinga;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;1;2;1;5;9;1;24
315935 Santa Rita de Minas;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;1;0;3;1;0;0;0;10
315950 Santa Rita do Itueto;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;2;0;7
315960 Santa Rita do Sapucaí;4;0;2;1;7;1;1;2;0;1;7;3;5;10;6;8;6;7;12;12;11;14;0;113
315970 Santa Rosa da Serra;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;2;0;1;1;0;7
315980 Santa Vitória;0;1;0;0;1;0;1;1;1;2;3;3;2;4;1;2;3;8;10;4;6;15;0;67
315830 Santana da Vargem;2;0;0;0;2;0;0;0;0;1;0;1;4;0;2;1;1;4;1;3;1;3;0;24
315840 Santana de Cataguases;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;2;2;0;3;1;1;0;13
315850 Santana de Pirapama;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;3;1;4;1;4;2;4;0;22
315860 Santana do Deserto;0;1;1;0;2;0;0;0;3;0;0;1;0;0;0;2;1;1;2;2;1;0;0;15
315870 Santana do Garambéu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;2;1;2;0;10
315880 Santana do Jacaré;0;0;0;0;0;0;0;0;0;0;1;0;3;1;0;1;0;1;1;2;2;6;0;18
315890 Santana do Manhuaçu;2;0;1;0;3;0;1;0;0;0;0;0;0;1;0;1;1;0;1;2;4;6;0;20
315895 Santana do Paraíso;0;0;1;0;1;1;2;0;0;0;1;3;2;3;1;2;1;3;4;6;4;6;0;40
315900 Santana do Riacho;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;1;0;5
315910 Santana dos Montes;0;0;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;1;1;2;0;11
315990 Santo Antônio do Amparo;5;0;3;0;8;0;0;0;0;3;1;0;5;2;4;5;9;1;7;4;7;7;0;63
316000 Santo Antônio do Aventureiro;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;7
316010 Santo Antônio do Grama;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;3;0;2;2;2;3;0;16
316020 Santo Antônio do Itambé;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;3;3;2;0;14
316030 Santo Antônio do Jacinto;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;4
316040 Santo Antônio do Monte;6;2;4;0;12;1;0;1;1;3;4;0;2;3;0;7;6;9;8;5;4;18;3;87
316045 Santo Antônio do Retiro;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;3
316050 Santo Antônio do Rio Abaixo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
316060 Santo Hipólito;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;3
316070 Santos Dumont;9;1;2;0;12;0;1;3;2;1;5;5;6;11;11;9;25;14;16;24;20;17;1;183
316080 São Bento Abade;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;1;1;2;0;8
316090 São Brás do Suaçuí;1;0;1;0;2;1;0;0;0;1;0;0;1;3;1;1;0;3;1;1;0;3;0;18
316095 São Domingos das Dores;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;4
316100 São Domingos do Prata;0;0;1;0;1;1;0;1;1;1;3;1;0;1;3;2;4;4;6;3;6;12;0;50
316105 São Félix de Minas;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;1;1;2;0;8
316110 São Francisco;6;1;7;1;15;6;2;1;4;5;3;5;5;7;16;8;13;15;16;14;12;16;0;163
316120 São Francisco de Paula;1;0;2;0;3;0;0;0;0;0;1;0;0;2;0;1;0;0;5;2;4;5;0;23
316130 São Francisco de Sales;0;0;1;0;1;0;0;0;1;1;0;1;1;0;1;1;3;2;1;2;2;3;0;20
316140 São Francisco do Glória;0;1;0;0;1;1;0;0;0;0;0;1;1;0;2;1;0;2;0;2;3;6;2;22
316150 São Geraldo;0;0;0;0;0;0;0;0;1;2;0;0;1;1;2;1;3;2;3;3;5;3;0;27
316160 São Geraldo da Piedade;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;1;0;0;4
316165 São Geraldo do Baixio;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2
316170 São Gonçalo do Abaeté;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;2;0;3;1;2;4;1;0;17
316180 São Gonçalo do Pará;0;1;0;0;1;0;1;0;0;3;1;0;1;0;2;2;2;3;1;3;1;3;0;24
316190 São Gonçalo do Rio Abaixo;1;0;2;0;3;0;0;0;0;0;1;0;1;2;4;2;4;2;2;2;4;5;0;32
312550 São Gonçalo do Rio Preto;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;0;1;0;6
316200 São Gonçalo do Sapucaí;4;0;0;0;4;2;1;1;2;1;0;6;3;4;2;5;4;11;9;16;13;9;0;93
316210 São Gotardo;2;0;0;0;2;1;0;0;1;2;1;7;5;6;6;9;7;7;4;7;4;10;0;79
316220 São João Batista do Glória;1;0;2;0;3;0;0;0;1;1;1;0;1;2;1;1;0;2;3;1;5;4;0;26
316225 São João da Lagoa;0;0;0;0;0;1;0;1;1;0;0;0;2;0;0;2;0;0;0;1;0;0;0;8
316230 São João da Mata;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;4
316240 São João da Ponte;3;0;3;0;6;1;0;1;0;0;1;1;1;0;2;0;3;3;1;1;3;2;0;26
316245 São João das Missões;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;2;1;0;0;3;0;11
316250 São João del Rei;7;3;3;0;13;1;3;3;4;5;6;8;8;22;23;20;14;24;25;26;38;38;1;282
316255 São João do Manhuaçu;3;0;1;0;4;1;0;0;0;2;1;0;1;0;2;0;0;2;0;4;0;2;0;19
316257 São João do Manteninha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2
316260 São João do Oriente;0;0;1;0;1;1;0;0;1;0;0;2;3;1;4;4;1;2;6;3;2;7;0;38
316265 São João do Pacuí;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;2;1;0;0;0;6
316270 São João do Paraíso;0;1;0;0;1;0;0;0;2;1;4;2;2;3;4;4;1;3;3;4;6;12;0;52
316280 São João Evangelista;1;2;3;0;6;1;1;0;0;1;0;4;2;5;2;2;6;3;5;8;5;4;0;55
316290 São João Nepomuceno;5;0;3;0;8;0;0;0;0;0;1;1;3;5;5;5;6;4;14;16;11;17;0;96
316292 São Joaquim de Bicas;4;1;3;0;8;0;0;1;1;2;4;7;3;6;2;4;4;4;4;8;5;6;2;71
316294 São José da Barra;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;2;0;0;7
316295 São José da Lapa;0;1;0;0;1;1;0;0;1;2;0;1;1;5;2;3;5;4;6;2;3;5;0;42
316300 São José da Safira;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;6
316310 São José da Varginha;1;1;0;0;2;0;0;0;0;1;0;2;1;0;4;0;1;0;2;0;0;1;0;14
316320 São José do Alegre;0;1;1;0;2;0;0;0;0;0;2;1;2;0;0;1;0;0;0;2;2;2;0;14
316340 São José do Goiabal;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;2;1;2;2;4;1;16
316350 São José do Jacuri;1;0;0;0;1;1;0;0;2;1;2;0;1;0;0;0;1;2;2;3;3;0;0;19
316360 São José do Mantimento;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;3;3;0;10
316370 São Lourenço;3;4;3;0;10;2;0;0;2;0;7;7;9;10;5;12;15;19;15;20;21;26;0;180
316380 São Miguel do Anta;1;0;2;0;3;0;0;0;0;0;1;1;0;1;0;1;0;0;4;5;3;8;0;27
316390 São Pedro da União;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;1;2;0;0;3;3;2;0;15
316410 São Pedro do Suaçuí;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;2;0;5;0;11
316400 São Pedro dos Ferros;1;0;0;0;1;0;0;0;0;0;0;0;1;2;0;4;2;3;4;4;2;6;0;29
316420 São Romão;1;0;1;0;2;0;0;0;0;0;1;0;1;0;0;0;1;2;0;1;0;3;0;11
316430 São Roque de Minas;0;0;0;0;0;0;0;1;0;0;0;1;1;0;2;3;1;1;2;1;2;3;0;18
316440 São Sebastião da Bela Vista;1;0;0;0;1;0;1;0;0;2;0;1;1;0;2;0;0;0;3;0;0;1;0;12
316443 São Sebastião da Vargem Alegre;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;1;0;7
316450 São Sebastião do Maranhão;0;0;2;0;2;0;0;1;0;0;0;0;0;0;1;3;2;2;3;3;3;3;0;23
316460 São Sebastião do Oeste;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;3;4;1;15
316470 São Sebastião do Paraíso;9;6;6;0;21;1;4;2;2;6;14;13;8;10;21;14;20;18;23;30;31;36;2;276
316480 São Sebastião do Rio Preto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;0;5
316490 São Sebastião do Rio Verde;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;3
316520 São Thomé das Letras;0;0;0;0;0;0;0;0;1;0;0;1;0;2;1;2;0;0;0;0;2;1;0;10
316500 São Tiago;1;1;2;0;4;0;0;0;1;0;0;1;0;2;1;0;4;0;8;5;2;6;0;34
316510 São Tomás de Aquino;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;3;4;1;2;2;1;3;0;21
316530 São Vicente de Minas;2;0;0;0;2;0;0;0;2;0;1;1;1;2;1;2;3;1;2;5;2;5;0;30
316540 Sapucaí-Mirim;2;0;1;0;3;0;0;0;0;0;1;1;1;1;0;3;0;2;1;1;3;2;0;19
316550 Sardoá;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;1;0;1;0;0;0;1;0;7
316553 Sarzedo;3;0;0;0;3;0;0;0;2;0;2;3;2;1;2;2;4;3;3;4;5;5;0;41
316556 Sem-Peixe;0;0;0;0;0;0;0;0;1;1;0;2;1;0;0;0;0;2;1;0;0;1;0;9
316557 Senador Amaral;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;3;1;0;1;1;3;1;1;13
316560 Senador Cortes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;2;0;0;5
316570 Senador Firmino;1;0;0;0;1;0;0;0;0;1;0;0;4;2;1;3;2;1;1;5;2;8;0;31
316580 Senador José Bento;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;0;6
316590 Senador Modestino Gonçalves;1;0;0;0;1;0;0;0;0;0;0;0;1;1;2;0;1;2;0;0;1;0;0;9
316600 Senhora de Oliveira;0;0;1;0;1;1;0;0;0;1;1;1;2;1;1;2;1;0;1;1;6;2;0;22
316610 Senhora do Porto;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;2;0;8
316620 Senhora dos Remédios;1;0;0;0;1;0;0;0;1;0;1;2;3;0;0;0;0;3;3;9;5;9;0;37
316630 Sericita;2;0;0;0;2;0;0;0;0;0;0;0;2;1;0;1;1;3;2;1;1;6;0;20
316640 Seritinga;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;3
316650 Serra Azul de Minas;2;0;1;0;3;1;0;0;0;0;0;0;1;1;1;1;1;2;0;0;2;3;0;16
316660 Serra da Saudade;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2
316680 Serra do Salitre;4;0;1;0;5;0;1;0;1;0;0;0;1;1;0;2;1;1;6;4;2;4;0;29
316670 Serra dos Aimorés;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;2;0;1;0;2;0;10
316690 Serrania;0;0;1;1;2;1;0;0;0;0;1;0;0;2;1;2;1;1;2;1;1;5;0;20
316695 Serranópolis de Minas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;5;1;12
316700 Serranos;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;4
316710 Serro;1;0;3;0;4;1;2;0;2;1;4;2;5;4;2;4;3;2;3;9;7;10;0;65
316720 Sete Lagoas;19;4;10;0;33;3;0;0;10;20;21;33;20;36;38;35;52;59;46;53;37;68;0;564
316555 Setubinha;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;1;0;5
316730 Silveirânia;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3
316740 Silvianópolis;0;1;0;0;1;1;0;0;0;0;2;0;0;1;2;4;2;2;3;3;1;8;0;30
316750 Simão Pereira;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;4
316760 Simonésia;5;0;1;0;6;0;0;2;1;0;3;2;1;2;1;0;2;6;5;2;3;13;0;49
316770 Sobrália;0;0;0;0;0;0;0;0;0;2;0;1;2;1;0;1;0;1;0;3;1;10;0;22
316780 Soledade de Minas;0;1;0;0;1;0;0;0;0;0;2;3;0;0;2;0;0;2;1;0;2;5;1;19
316790 Tabuleiro;0;0;0;0;0;0;1;0;0;0;0;1;1;2;1;1;0;0;1;3;3;3;0;17
316800 Taiobeiras;7;2;0;0;9;3;1;2;7;4;5;2;5;5;5;4;6;4;6;10;4;13;1;96
316805 Taparuba;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;2;0;7
316810 Tapira;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;7
316820 Tapiraí;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;5
316830 Taquaraçu de Minas;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;5
316840 Tarumirim;0;0;0;0;0;0;0;0;1;2;0;2;1;2;0;5;2;3;2;5;4;8;0;37
316850 Teixeiras;1;0;0;0;1;0;3;1;0;2;0;0;0;4;4;3;2;6;9;6;9;13;1;64
316860 Teófilo Otoni;29;5;9;1;44;7;1;4;5;4;10;14;13;17;23;31;26;30;30;32;55;92;13;451
316870 Timóteo;4;1;3;0;8;0;0;2;1;5;4;6;8;19;11;11;13;13;18;22;14;16;0;171
316880 Tiradentes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4;2;3;1;0;1;0;16
316890 Tiros;1;0;0;0;1;0;0;0;0;0;1;0;1;2;5;2;3;1;0;4;2;7;0;29
316900 Tocantins;3;0;0;0;3;1;0;0;1;0;1;2;1;0;2;1;3;5;4;6;7;8;1;46
316905 Tocos do Moji;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;2;0;5
316910 Toledo;0;0;0;0;0;0;0;0;0;2;2;1;0;1;0;0;1;6;0;1;1;3;0;18
316920 Tombos;0;0;0;0;0;0;1;0;1;1;1;0;1;2;1;5;4;1;5;7;3;8;0;41
316930 Três Corações;10;2;6;0;18;2;4;3;3;6;11;8;19;16;16;16;18;24;13;24;11;37;1;250
316935 Três Marias;2;0;0;0;2;0;0;1;1;0;4;5;4;2;5;4;8;9;5;6;5;10;0;71
316940 Três Pontas;7;1;8;0;16;1;3;1;6;3;7;7;8;14;11;13;11;7;23;18;15;40;0;204
316950 Tumiritinga;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;1;1;0;2;0;9
316960 Tupaciguara;2;0;1;0;3;0;0;0;3;1;5;3;2;6;5;4;9;13;9;8;11;20;1;103
316970 Turmalina;2;0;0;0;2;0;0;0;0;1;0;0;0;0;0;1;4;3;0;3;0;3;0;17
316980 Turvolândia;0;1;2;0;3;0;0;0;1;0;0;0;0;0;0;1;1;2;4;1;1;3;0;17
316990 Ubá;13;1;3;0;17;0;1;1;3;4;16;7;12;11;13;24;19;28;35;24;33;34;2;284
317000 Ubaí;1;0;0;0;1;0;0;0;0;0;2;1;0;1;3;0;0;1;2;0;1;1;0;13
317005 Ubaporanga;2;0;0;0;2;1;1;0;0;3;2;1;1;1;0;2;2;1;4;3;4;11;1;40
317010 Uberaba;18;8;11;0;37;10;0;4;13;23;29;36;36;44;70;70;79;93;106;114;90;155;23;1032
317020 Uberlândia;32;12;15;0;59;19;21;6;37;53;79;81;80;101;121;125;159;164;151;181;169;286;16;1908
317030 Umburatiba;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;1;1;1;0;0;1;1;9
317040 Unaí;7;1;2;0;10;1;0;0;4;2;9;6;7;8;8;9;16;13;14;7;7;15;1;137
317043 União de Minas;1;1;0;0;2;0;0;0;1;1;1;1;1;1;1;1;0;0;0;1;2;4;0;17
317047 Uruana de Minas;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2
317050 Urucânia;2;0;3;0;5;1;1;0;1;2;1;0;0;1;2;3;1;1;2;2;4;6;0;33
317052 Urucuia;0;0;0;0;0;0;0;0;1;0;0;1;1;3;1;0;1;1;1;3;4;3;0;20
317057 Vargem Alegre;2;0;2;0;4;1;0;0;0;0;0;0;0;0;1;0;2;0;3;1;1;3;0;16
317060 Vargem Bonita;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;1;1;1;0;6
317065 Vargem Grande do Rio Pardo;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;2;2;0;8
