Municipio;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);Menor que 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
312840 Guarani;5;0;1;0;6;1;0;0;0;0;0;0;1;2;1;0;1;5;5;3;5;10;0;40
312850 Guarará;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;3;1;2;1;1;2;3;0;16
312860 Guarda-Mor;0;0;0;0;0;0;0;0;0;1;0;0;3;0;2;1;0;2;0;4;1;1;0;15
312870 Guaxupé;4;0;4;0;8;1;0;3;3;1;5;2;8;9;10;11;13;9;13;18;22;32;0;168
312880 Guidoval;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;3;2;2;1;3;4;5;0;23
312890 Guimarânia;2;1;0;0;3;1;0;0;0;1;0;1;1;1;0;1;7;2;2;3;0;6;0;29
312900 Guiricema;3;0;0;0;3;0;0;1;1;0;0;0;1;1;0;1;1;3;5;7;1;9;0;34
312910 Gurinhatã;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;2;0;11
312920 Heliodora;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;2;1;1;2;3;3;5;0;20
312930 Iapu;1;0;1;0;2;0;0;0;0;2;0;0;0;5;1;1;0;4;3;3;3;6;0;30
312940 Ibertioga;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;3;1;2;1;1;7;0;19
312950 Ibiá;3;2;1;0;6;2;0;1;2;4;1;2;3;7;5;3;5;3;8;4;5;7;0;68
312960 Ibiaí;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;6
312965 Ibiracatu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
312970 Ibiraci;1;0;1;0;2;1;0;0;1;0;0;1;0;5;4;1;1;4;4;3;5;3;1;36
312980 Ibirité;10;4;12;0;26;5;0;10;24;27;25;23;23;26;29;17;17;27;23;19;18;19;0;358
312990 Ibitiúra de Minas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;0;0;9
313000 Ibituruna;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;1;3;0;9
313005 Icaraí de Minas;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;2;0;0;0;0;5
313010 Igarapé;3;1;1;0;5;3;0;0;5;3;2;3;3;7;3;5;4;4;2;5;3;3;0;60
313020 Igaratinga;1;0;0;0;1;0;0;0;0;0;1;1;2;1;0;1;0;1;1;2;0;3;0;14
313030 Iguatama;0;0;0;0;0;0;1;0;0;0;2;0;0;0;1;2;2;4;1;1;3;4;0;21
313040 Ijaci;1;0;0;0;1;0;0;0;1;0;0;1;1;0;1;1;1;2;1;0;2;3;0;15
313050 Ilicínea;2;0;1;0;3;0;0;0;0;1;2;2;2;3;1;2;4;5;3;4;7;8;0;47
313055 Imbé de Minas;1;0;1;0;2;1;0;0;0;0;0;0;0;0;1;0;2;0;0;3;1;4;0;14
313060 Inconfidentes;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;2;1;1;0;6;0;2;0;16
313065 Indaiabira;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;4;0;8
313070 Indianópolis;1;0;0;0;1;0;1;0;0;0;0;0;1;1;1;1;2;1;1;1;3;2;0;16
313080 Ingaí;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;2;0;3;0;1;0;10
313090 Inhapim;2;1;2;0;5;0;0;1;4;5;0;1;4;3;2;5;5;5;10;7;6;18;0;81
313100 Inhaúma;0;0;0;0;0;0;0;0;2;0;0;0;0;1;2;1;1;1;0;0;1;1;0;10
313110 Inimutaba;1;1;0;0;2;0;1;0;0;0;1;0;1;1;2;2;1;2;3;1;0;3;0;20
313115 Ipaba;3;0;1;0;4;0;0;0;0;0;0;0;2;3;2;2;4;6;3;2;5;4;0;37
313120 Ipanema;2;0;1;0;3;0;0;0;2;2;2;1;2;3;3;1;5;4;3;5;6;14;0;56
313130 Ipatinga;8;3;7;0;18;4;3;1;8;25;13;15;13;24;30;35;33;36;42;45;25;70;0;440
313140 Ipiaçu;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;2;1;2;4;0;13
313150 Ipuiúna;3;0;1;0;4;0;1;1;2;1;0;1;1;3;3;2;2;4;3;4;6;7;0;45
313160 Iraí de Minas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;4
313170 Itabira;14;3;2;0;19;0;0;2;4;9;10;5;9;15;21;25;21;30;30;21;28;31;0;280
313180 Itabirinha;0;0;0;0;0;1;0;0;0;0;4;0;2;2;1;2;2;0;0;5;1;2;0;22
313190 Itabirito;4;1;1;0;6;1;1;1;2;1;1;6;0;9;14;16;15;13;13;18;11;22;0;150
313200 Itacambira;1;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;1;2;0;0;0;1;0;8
313210 Itacarambi;4;0;2;0;6;1;0;2;1;2;1;3;2;1;2;1;3;3;5;4;3;7;0;47
313220 Itaguara;4;2;2;0;8;1;0;0;0;2;3;0;2;4;1;3;7;3;7;8;4;11;0;64
313230 Itaipé;0;0;3;0;3;0;0;1;0;0;0;0;2;0;2;1;0;1;1;6;2;4;1;24
313240 Itajubá;9;3;3;0;15;1;0;1;0;6;9;3;10;10;26;19;20;23;26;31;33;56;0;289
313250 Itamarandiba;0;1;1;0;2;0;1;0;0;0;0;1;0;0;0;2;0;1;1;0;1;1;0;10
313260 Itamarati de Minas;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;1;0;4;0;9
313270 Itambacuri;6;1;2;0;9;2;0;0;0;1;2;4;2;1;4;6;6;4;7;7;6;8;1;70
313280 Itambé do Mato Dentro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1;1;6;0;12
313290 Itamogi;1;0;0;0;1;0;0;1;0;0;0;0;3;3;2;2;3;2;4;5;3;6;0;35
313300 Itamonte;1;1;0;0;2;0;0;0;1;0;1;0;1;4;0;1;5;6;4;9;7;11;0;52
313310 Itanhandu;0;0;0;0;0;0;0;0;0;1;1;1;2;3;1;2;7;2;6;5;2;10;0;43
313320 Itanhomi;1;0;1;0;2;0;0;0;0;0;2;0;4;2;0;3;2;3;3;5;3;10;0;39
313330 Itaobim;2;0;1;0;3;0;1;1;2;1;2;1;4;5;5;4;6;9;3;9;5;17;0;78
313340 Itapagipe;0;0;1;0;1;0;0;0;0;0;2;0;0;2;3;2;0;1;2;4;7;7;0;31
313350 Itapecerica;2;0;1;0;3;0;0;0;0;2;5;3;1;6;3;6;2;9;13;11;11;10;0;85
313360 Itapeva;1;0;0;0;1;1;0;0;0;0;1;1;0;2;2;1;3;0;1;3;3;3;0;22
313370 Itatiaiuçu;0;0;1;0;1;0;0;0;1;1;1;3;4;2;3;1;1;2;5;4;2;6;0;37
313375 Itaú de Minas;1;1;0;0;2;0;0;1;2;1;2;2;2;3;4;2;4;5;3;4;3;6;0;46
313380 Itaúna;7;3;1;0;11;1;2;2;5;7;5;5;5;15;16;22;19;27;21;20;26;47;0;256
313390 Itaverava;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;1;2;2;2;4;0;3;0;20
313400 Itinga;1;0;0;0;1;0;0;0;3;0;1;0;1;3;3;5;0;1;3;5;2;13;0;41
313410 Itueta;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3
313420 Ituiutaba;15;1;5;0;21;2;1;2;2;5;15;9;10;8;17;21;18;34;40;38;44;111;0;398
313430 Itumirim;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;2;2;0;0;2;5;0;14
313440 Iturama;2;0;3;0;5;1;1;0;5;1;0;7;8;11;2;5;6;7;7;13;8;24;0;111
313450 Itutinga;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;2;2;0;3;0;12
313460 Jaboticatubas;0;0;0;0;0;0;1;0;0;2;0;1;4;1;2;2;5;4;7;4;4;7;0;44
313470 Jacinto;0;0;2;0;2;0;0;0;1;1;0;0;1;1;1;0;2;3;1;2;3;13;0;31
313480 Jacuí;1;0;0;0;1;1;0;0;0;0;0;2;4;2;5;1;3;1;4;5;3;5;0;37
313490 Jacutinga;1;2;1;0;4;0;1;0;0;0;1;1;3;4;7;0;6;3;13;7;6;14;0;70
313500 Jaguaraçu;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;0;1;0;1;0;6
313505 Jaíba;2;0;0;0;2;2;0;2;0;6;3;3;6;2;2;11;2;5;6;3;3;2;0;60
313507 Jampruca;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;5
313510 Janaúba;6;3;5;0;14;2;1;0;3;5;8;9;14;5;12;7;14;14;10;10;11;17;0;156
313520 Januária;1;1;4;0;6;2;1;1;2;2;3;8;6;7;17;7;8;8;10;19;15;28;0;150
313530 Japaraíba;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;4
313535 Japonvar;0;0;1;0;1;1;0;0;0;1;0;0;0;1;1;2;0;1;1;1;1;4;0;15
313540 Jeceaba;1;0;0;0;1;0;0;0;0;0;0;2;1;0;1;0;2;2;2;1;1;2;0;15
313545 Jenipapo de Minas;0;0;0;0;0;0;0;0;0;0;1;1;3;2;3;2;4;3;3;1;1;4;0;28
313550 Jequeri;0;0;0;0;0;0;0;0;0;1;2;0;3;2;0;0;4;2;6;3;2;7;0;32
313560 Jequitaí;1;0;0;0;1;0;0;0;0;1;2;1;2;1;3;1;2;2;1;1;0;2;0;20
313570 Jequitibá;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;1;2;3;0;1;0;13
313580 Jequitinhonha;4;3;4;0;11;1;1;0;1;1;3;2;2;7;4;6;9;3;7;5;6;15;0;84
313590 Jesuânia;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;3;2;0;2;2;3;0;17
313600 Joaíma;2;0;1;0;3;4;1;2;0;1;0;0;4;2;2;3;2;4;1;3;1;10;0;43
313610 Joanésia;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;2;1;4;2;1;6;0;21
313620 João Monlevade;6;0;4;0;10;0;1;0;6;6;4;4;12;9;14;10;15;18;21;16;20;34;0;200
313630 João Pinheiro;1;0;1;0;2;1;0;0;1;9;5;4;4;1;10;10;10;12;7;13;12;13;0;114
313640 Joaquim Felício;0;0;1;0;1;0;0;0;0;1;0;0;0;0;3;0;0;1;0;2;0;3;0;11
313650 Jordânia;2;1;0;0;3;0;0;0;0;0;1;0;0;1;1;0;1;1;2;0;1;4;0;15
313652 José Gonçalves de Minas;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;2;1;0;8
313655 José Raydan;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;2;0;1;2;4;0;13
313657 Josenópolis;0;0;0;0;0;0;0;0;0;1;0;1;3;1;0;0;1;2;2;0;0;2;0;13
313665 Juatuba;0;0;0;0;0;0;0;1;1;2;3;4;0;3;0;8;2;2;2;4;4;5;0;41
313670 Juiz de Fora;64;23;20;0;107;10;9;8;21;33;35;47;70;103;111;122;147;158;163;159;174;278;5;1760
313680 Juramento;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;5
313690 Juruaia;1;0;0;0;1;0;0;0;1;0;1;1;2;1;0;0;1;1;2;1;2;4;0;18
313695 Juvenília;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;1;0;5
313700 Ladainha;1;0;0;0;1;0;0;0;0;0;0;1;4;1;2;1;3;3;5;6;1;3;0;31
313710 Lagamar;1;0;0;0;1;0;0;0;0;0;1;0;0;2;0;3;2;4;1;5;1;2;0;22
313720 Lagoa da Prata;3;0;1;0;4;0;0;0;2;4;5;6;7;8;9;8;11;11;12;16;15;20;0;138
313730 Lagoa dos Patos;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;1;3;1;0;1;2;0;11
313740 Lagoa Dourada;1;0;1;0;2;2;0;0;0;0;1;0;1;1;2;1;2;3;4;2;6;3;0;30
313750 Lagoa Formosa;0;0;2;0;2;0;0;0;0;2;1;1;2;1;3;0;2;5;2;3;1;8;0;33
313753 Lagoa Grande;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;5
313760 Lagoa Santa;8;1;5;0;14;2;0;3;6;1;8;1;10;9;5;9;12;11;13;11;8;22;0;145
313770 Lajinha;4;0;1;0;5;0;0;0;1;2;2;3;4;4;7;0;4;2;3;6;8;19;0;70
313780 Lambari;2;0;0;0;2;0;1;1;1;0;3;4;4;1;7;5;7;1;5;12;12;22;0;88
313790 Lamim;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;1;0;0;2;1;6;0;14
313800 Laranjal;0;0;0;0;0;0;0;1;1;0;3;1;1;0;1;0;1;1;4;5;4;3;0;26
313810 Lassance;1;0;1;0;2;0;0;0;0;1;0;3;0;1;1;2;3;2;1;3;1;2;0;22
313820 Lavras;9;2;3;0;14;2;0;1;4;4;7;6;17;18;13;17;20;24;24;29;24;51;0;275
313830 Leandro Ferreira;0;0;0;0;0;0;0;0;0;0;0;2;0;3;1;1;1;0;0;3;1;1;0;13
313835 Leme do Prado;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;1;2;0;0;0;0;7
313840 Leopoldina;5;1;4;0;10;1;0;1;4;3;5;0;4;3;12;19;21;27;26;30;17;36;0;219
313850 Liberdade;0;0;0;0;0;0;0;0;0;0;1;3;1;0;2;3;1;1;3;2;4;4;0;25
313860 Lima Duarte;1;1;0;0;2;1;0;0;0;1;0;3;5;2;3;4;4;3;7;12;6;17;0;70
313862 Limeira do Oeste;0;0;0;0;0;0;1;0;0;1;0;2;0;0;4;1;2;0;2;4;1;0;0;18
313865 Lontra;0;1;2;0;3;0;0;0;0;0;0;0;2;1;0;0;0;2;2;0;1;2;0;13
313867 Luisburgo;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;0;1;0;0;5;4;2;0;17
313868 Luislândia;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2;0;0;0;6
313870 Luminárias;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;0;2;0;2;3;2;0;16
313880 Luz;2;0;1;0;3;2;0;0;0;2;2;4;2;0;8;6;1;3;5;4;6;5;1;54
313890 Machacalis;2;0;1;0;3;1;0;0;1;0;0;0;0;0;1;0;0;1;0;2;1;1;0;11
313900 Machado;6;1;3;0;10;1;1;1;4;3;4;1;5;8;7;7;8;10;12;18;13;16;0;129
313910 Madre de Deus de Minas;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;2;1;0;1;3;2;2;0;14
313920 Malacacheta;3;0;0;0;3;1;1;0;0;0;2;0;5;1;6;4;4;7;3;3;3;13;0;56
313925 Mamonas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;0;0;3;2;0;10
313930 Manga;1;1;2;0;4;1;0;1;2;0;1;2;3;2;4;0;4;3;3;5;0;9;0;44
313940 Manhuaçu;21;1;8;0;30;5;1;1;6;6;3;11;6;12;16;10;6;16;20;21;17;39;0;226
313950 Manhumirim;3;1;4;0;8;2;0;0;4;2;0;1;4;4;3;1;1;7;5;8;7;8;0;65
313960 Mantena;3;0;0;0;3;0;1;0;2;2;5;1;3;4;3;5;10;8;10;10;16;15;0;98
313980 Mar de Espanha;2;1;0;0;3;0;0;0;1;0;1;2;2;1;3;5;7;3;8;5;11;3;0;55
313970 Maravilhas;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;1;2;3;0;1;3;2;0;15
313990 Maria da Fé;3;0;1;0;4;0;0;1;0;2;1;1;1;3;3;4;3;7;9;7;7;10;0;63
314000 Mariana;6;0;3;0;9;2;0;0;0;1;4;4;3;8;7;11;5;9;11;14;7;15;0;110
314010 Marilac;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;2;0;1;1;2;0;10
314015 Mário Campos;3;0;0;0;3;0;1;1;0;0;0;0;3;4;1;1;2;4;1;6;7;5;0;39
314020 Maripá de Minas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;3;2;3;0;11
314030 Marliéria;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;2;3;1;0;0;11
314040 Marmelópolis;0;1;0;0;1;1;0;0;0;0;0;1;1;1;0;2;1;0;0;1;3;1;0;13
314050 Martinho Campos;2;0;1;0;3;0;0;1;1;0;0;1;2;1;0;1;7;4;6;5;2;10;0;44
314053 Martins Soares;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;0;2;1;2;3;2;1;0;16
314055 Mata Verde;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;4;1;4;0;13
314060 Materlândia;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;3;3;3;1;2;0;17
314070 Mateus Leme;1;1;1;0;3;0;0;1;5;3;5;2;5;3;5;2;9;7;8;2;2;7;0;69
317150 Mathias Lobato;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;3
314080 Matias Barbosa;0;0;0;0;0;1;0;0;1;1;1;3;2;2;2;5;6;2;4;4;3;8;0;45
314085 Matias Cardoso;0;0;0;0;0;1;0;0;0;1;3;0;1;1;0;0;1;1;1;2;1;4;0;17
314090 Matipó;3;3;4;0;10;2;0;0;1;2;1;1;4;2;0;5;1;3;3;10;4;7;0;56
314100 Mato Verde;0;1;0;0;1;0;0;1;0;1;1;1;1;2;3;2;2;0;5;3;2;2;0;27
314110 Matozinhos;1;1;1;0;3;1;0;1;2;2;1;2;4;4;4;5;6;8;9;8;4;12;0;76
314120 Matutina;0;0;0;0;0;0;0;0;0;3;1;0;0;1;1;1;0;4;3;1;5;2;0;22
314130 Medeiros;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;2;1;1;0;1;9
314140 Medina;1;1;1;0;3;0;0;1;0;1;2;4;0;3;6;5;6;4;5;5;4;5;0;54
314150 Mendes Pimentel;0;0;0;0;0;0;0;1;0;1;1;2;0;2;2;1;0;2;2;4;1;4;0;23
314160 Mercês;2;0;0;0;2;0;0;0;0;0;1;2;0;3;1;2;1;5;3;8;5;16;0;49
314170 Mesquita;0;0;1;0;1;0;0;0;1;1;2;2;3;1;1;0;4;0;1;4;4;6;0;31
314180 Minas Novas;5;2;1;0;8;1;2;0;4;2;2;4;9;8;3;10;9;4;6;3;8;8;0;91
314190 Minduri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;2;3;0;1;0;11
314200 Mirabela;0;0;0;0;0;0;1;0;1;0;1;3;0;0;4;4;2;3;2;2;0;7;0;30
314210 Miradouro;0;0;1;0;1;0;0;0;0;1;1;1;1;3;1;1;0;2;3;2;4;11;0;32
314220 Miraí;0;0;0;0;0;0;0;0;0;0;1;0;4;2;6;2;2;2;0;3;1;6;0;29
314225 Miravânia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;3;0;8
314230 Moeda;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;3;1;3;1;2;0;12
314240 Moema;0;0;0;0;0;0;0;0;0;0;1;1;2;0;2;2;0;1;2;0;0;1;0;12
314250 Monjolos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
314260 Monsenhor Paulo;1;0;0;0;1;0;0;0;0;1;1;1;2;1;0;3;1;2;2;3;1;2;0;21
314270 Montalvânia;1;2;0;1;4;1;0;0;0;2;2;1;2;2;0;2;2;4;4;3;3;6;0;38
314280 Monte Alegre de Minas;0;0;0;0;0;0;1;0;0;0;3;2;5;1;3;0;3;7;2;5;4;13;0;49
314290 Monte Azul;1;0;1;0;2;1;0;0;0;2;1;3;6;4;2;1;3;4;2;5;9;15;0;60
314300 Monte Belo;2;1;1;0;4;0;0;0;0;1;4;2;0;1;0;3;2;7;4;6;6;8;0;48
314310 Monte Carmelo;9;2;2;0;13;2;1;1;2;4;4;9;7;12;10;12;12;13;9;10;6;17;0;144
314315 Monte Formoso;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;5
314320 Monte Santo de Minas;2;0;1;0;3;0;1;0;0;2;1;1;2;3;4;3;7;9;12;13;8;14;1;84
314340 Monte Sião;2;1;1;0;4;2;0;1;3;1;3;3;2;3;3;4;5;3;6;4;8;9;0;64
314330 Montes Claros;45;6;22;0;73;8;3;9;19;15;21;39;41;56;49;59;71;80;71;73;59;118;0;864
314345 Montezuma;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;2;1;2;2;1;2;0;14
314350 Morada Nova de Minas;0;0;0;0;0;0;0;0;0;0;1;0;2;3;2;2;1;2;1;1;1;0;0;16
314360 Morro da Garça;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;4
314370 Morro do Pilar;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;0;6
314380 Munhoz;2;0;1;0;3;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;3;0;11
314390 Muriaé;11;2;6;0;19;2;3;1;8;6;7;11;18;15;21;18;20;30;36;35;38;59;0;347
314400 Mutum;1;1;4;0;6;0;0;1;0;3;1;1;3;2;2;7;6;4;9;16;11;20;0;92
314410 Muzambinho;6;0;1;1;8;0;1;0;2;0;5;2;2;4;2;6;5;4;8;5;9;9;0;72
314420 Nacip Raydan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
314430 Nanuque;7;1;3;0;11;1;1;0;2;5;3;7;3;5;7;6;12;10;7;9;9;29;0;127
314435 Naque;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;2;2;0;1;1;2;0;11
314437 Natalândia;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2
314440 Natércia;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;1;1;4;1;3;0;14
314450 Nazareno;0;0;0;0;0;0;0;0;0;1;0;0;2;4;2;0;2;2;1;2;3;7;0;26
314460 Nepomuceno;0;0;1;0;1;2;0;0;0;4;0;3;2;7;13;5;12;9;8;6;8;20;0;100
314465 Ninheira;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;5;0;0;3;3;0;13
314467 Nova Belém;1;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;1;2;1;1;1;0;10
314470 Nova Era;2;1;1;0;4;0;0;0;0;1;4;0;4;5;4;4;5;1;7;9;4;14;0;66
314480 Nova Lima;7;2;3;0;12;0;2;0;2;3;9;3;8;13;10;17;26;15;28;16;20;29;0;213
314490 Nova Módica;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;6
314500 Nova Ponte;0;1;0;0;1;0;1;0;0;0;0;1;2;1;2;1;1;1;6;1;0;0;0;18
314505 Nova Porteirinha;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;2;0;0;1;0;0;0;7
314510 Nova Resende;0;1;0;0;1;0;0;1;0;0;2;2;2;1;1;2;4;3;6;7;3;4;0;39
314520 Nova Serrana;8;0;1;0;9;3;1;1;5;7;2;5;4;3;6;10;6;5;10;8;6;11;0;102
313660 Nova União;1;0;1;0;2;0;1;0;0;0;0;0;0;0;0;2;0;0;2;0;2;1;0;10
314530 Novo Cruzeiro;4;2;3;0;9;2;0;0;4;1;1;2;9;7;10;5;8;5;10;8;3;11;0;95
314535 Novo Oriente de Minas;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;2;1;1;2;1;1;0;11
314537 Novorizonte;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;4
314540 Olaria;1;0;1;0;2;0;0;0;0;0;0;0;1;0;3;0;1;0;2;0;0;3;0;12
314545 Olhos-d'Água;1;0;1;0;2;1;0;1;0;0;1;0;2;2;2;0;0;2;0;3;1;0;0;17
314550 Olímpio Noronha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;1;0;0;5
314560 Oliveira;5;1;3;0;9;2;1;1;1;3;4;4;8;11;3;10;9;10;16;16;13;26;0;147
314580 Onça de Pitangui;0;0;0;0;0;0;0;0;1;0;1;0;1;0;2;0;0;1;1;0;0;0;0;7
314585 Oratórios;0;0;1;0;1;0;0;0;0;0;0;2;1;1;1;1;1;1;3;2;3;2;0;19
314587 Orizânia;2;0;0;0;2;0;0;0;0;0;2;0;1;1;2;1;1;0;0;6;0;5;0;21
314590 Ouro Branco;3;1;0;0;4;1;0;0;2;0;3;1;2;1;8;3;0;1;5;4;7;7;0;49
314600 Ouro Fino;2;2;1;0;5;0;0;1;2;2;0;2;2;6;10;10;9;10;10;16;31;36;0;152
314610 Ouro Preto;17;3;2;0;22;3;2;1;4;3;5;2;4;11;16;8;10;19;22;23;16;28;0;199
314620 Ouro Verde de Minas;0;0;1;0;1;0;0;0;0;1;1;1;0;1;1;3;1;0;1;0;2;4;0;17
314625 Padre Carvalho;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2;1;0;5
314630 Padre Paraíso;2;1;2;0;5;0;1;1;1;0;1;2;0;3;4;4;8;4;8;0;5;5;0;52
314655 Pai Pedro;2;0;0;0;2;0;0;0;0;0;2;0;0;2;0;0;2;2;1;1;2;2;0;16
314640 Paineiras;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;6
314650 Pains;0;1;1;0;2;0;1;0;0;1;0;1;1;1;3;2;1;2;3;2;2;4;0;26
314660 Paiva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;2;0;5
314670 Palma;2;0;1;0;3;0;0;0;1;1;0;1;0;4;3;0;1;7;0;1;4;3;0;29
314675 Palmópolis;3;0;1;0;4;0;0;0;0;0;0;1;1;0;1;1;1;1;3;4;0;1;0;18
314690 Papagaios;2;2;0;0;4;0;1;0;1;0;1;1;1;0;2;0;1;1;1;1;4;1;0;20
314710 Pará de Minas;8;0;5;0;13;1;1;0;2;3;3;11;16;13;14;18;16;19;14;17;20;50;0;231
314700 Paracatu;3;2;7;0;12;1;1;2;3;10;4;10;9;9;15;14;16;12;19;19;15;21;0;192
314720 Paraguaçu;2;1;0;0;3;2;1;0;2;3;0;4;5;2;4;3;3;6;7;5;9;15;0;74
314730 Paraisópolis;0;0;1;0;1;0;0;1;0;2;0;4;1;2;3;4;2;4;6;10;8;14;0;62
314740 Paraopeba;1;3;0;0;4;2;0;0;1;1;3;5;3;5;1;1;6;6;7;10;4;5;1;65
314760 Passa Quatro;1;0;1;0;2;0;0;0;1;1;0;2;2;3;3;4;4;2;6;4;11;10;0;55
314770 Passa Tempo;2;0;0;0;2;0;0;0;0;1;0;3;2;3;0;3;1;4;2;3;6;8;0;38
314780 Passa-Vinte;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;0;4
314750 Passabém;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;3;0;9
314790 Passos;12;0;5;0;17;0;2;3;5;11;11;17;17;17;22;22;40;38;41;39;42;57;0;401
