Municipio;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);Menor que 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
314910 Pedralva;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;4;5;3;3;2;15;0;34
314915 Pedras de Maria da Cruz;0;0;0;0;0;0;0;0;0;1;1;1;0;3;0;0;0;1;2;4;2;10;0;25
314920 Pedrinópolis;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;4;0;1;0;9
314930 Pedro Leopoldo;0;0;1;0;1;0;0;1;0;0;1;4;5;5;7;7;5;8;7;13;20;50;0;134
314940 Pedro Teixeira;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2
314950 Pequeri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;3;6;0;12
314960 Pequi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;3;4;0;11
314970 Perdigão;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;2;2;3;5;6;0;22
314980 Perdizes;0;0;1;0;1;0;0;0;0;0;0;1;1;1;3;3;2;3;4;0;2;10;0;31
314990 Perdões;1;0;1;0;2;0;0;0;0;1;0;0;1;2;3;0;4;1;4;3;10;27;0;58
314995 Periquito;0;1;0;0;1;1;0;0;0;0;3;1;0;1;1;0;4;3;2;1;1;6;0;25
315000 Pescador;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;1;0;4;0;9
315010 Piau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;6
315015 Piedade de Caratinga;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;1;3;0;2;6;4;0;20
315020 Piedade de Ponte Nova;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;2;2;6;0;13
315030 Piedade do Rio Grande;0;0;0;0;0;0;0;0;0;0;1;1;0;1;3;0;1;1;1;1;2;8;0;20
315040 Piedade dos Gerais;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;2;0;2;0;6;0;13
315050 Pimenta;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;1;2;2;0;4;8;0;21
315053 Pingo-d'Água;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;2;3;2;1;1;5;0;17
315057 Pintópolis;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;1;1;4;0;10
315060 Piracema;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;2;2;3;8;0;21
315070 Pirajuba;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;3;4;2;0;12
315080 Piranga;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;2;1;7;5;5;26;0;49
315090 Piranguçu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;4;1;4;0;13
315100 Piranguinho;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;5;2;13;0;25
315110 Pirapetinga;0;1;1;0;2;0;0;0;2;0;0;0;1;1;3;3;3;0;1;4;2;16;0;38
315120 Pirapora;0;0;0;0;0;0;0;0;1;1;3;0;3;3;3;11;7;12;7;17;12;48;0;128
315130 Piraúba;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;3;1;2;12;0;22
315140 Pitangui;1;1;1;0;3;0;0;0;2;0;1;4;1;4;5;3;4;3;7;7;8;30;0;82
315150 Piumhi;3;1;1;0;5;0;0;1;0;1;0;1;0;3;5;7;5;6;9;10;10;31;0;94
315160 Planura;0;1;1;0;2;0;0;0;2;0;1;1;1;1;2;0;4;2;2;3;1;4;0;26
315170 Poço Fundo;0;0;0;0;0;0;0;0;1;0;1;0;2;2;3;0;2;5;2;4;1;13;0;36
315180 Poços de Caldas;4;4;3;0;11;2;1;0;5;3;8;5;6;12;13;19;38;45;32;54;67;182;0;503
315190 Pocrane;1;1;1;0;3;0;0;0;0;0;0;0;0;1;1;0;3;0;5;0;3;18;0;34
315200 Pompéu;0;1;2;0;3;1;0;0;0;2;0;1;2;2;1;8;2;7;4;4;10;16;0;63
315210 Ponte Nova;0;0;0;0;0;0;0;0;4;0;0;0;3;2;4;7;10;14;14;13;20;104;0;195
315213 Ponto Chique;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;2;0;6
315217 Ponto dos Volantes;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;3;1;9;0;19
315220 Porteirinha;1;0;2;0;3;1;1;0;0;2;1;1;4;3;3;7;0;4;4;8;7;42;0;91
315230 Porto Firme;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;0;1;3;6;24;0;39
315240 Poté;0;1;0;0;1;0;0;0;2;0;1;0;1;0;1;2;4;7;6;10;6;17;0;58
315250 Pouso Alegre;4;5;3;0;12;1;0;0;4;2;4;9;6;11;12;17;20;22;27;35;44;118;0;344
315260 Pouso Alto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;4;3;5;6;0;22
315270 Prados;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;2;2;3;11;0;24
315280 Prata;0;0;0;0;0;2;1;1;0;0;1;1;1;5;6;5;4;1;11;6;3;20;0;68
315290 Pratápolis;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;2;5;8;10;0;30
315300 Pratinha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;3;0;8
315310 Presidente Bernardes;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;3;4;7;11;0;30
315320 Presidente Juscelino;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;2;1;0;2;4;0;14
315330 Presidente Kubitschek;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;3;0;8
315340 Presidente Olegário;1;0;1;0;2;1;0;0;0;0;1;0;3;0;2;2;5;7;7;6;3;12;0;51
315360 Prudente de Morais;0;1;0;0;1;1;0;0;1;1;0;1;0;0;2;1;3;4;2;2;1;1;0;21
315370 Quartel Geral;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;3;0;6
315380 Queluzito;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;2;0;6
315390 Raposos;0;0;0;0;0;0;0;0;0;1;2;1;0;2;4;1;3;8;1;4;4;14;0;45
315400 Raul Soares;1;0;0;0;1;0;0;1;0;1;1;0;2;2;2;6;4;7;7;6;7;23;0;70
315410 Recreio;1;0;0;0;1;0;0;0;0;3;2;0;0;1;1;2;3;1;3;6;11;13;0;47
315415 Reduto;1;0;1;0;2;0;0;0;0;0;1;0;0;0;2;0;0;1;2;1;4;3;0;16
315420 Resende Costa;0;1;1;0;2;1;0;0;0;1;0;0;0;0;2;1;2;2;2;3;3;9;0;28
315430 Resplendor;1;0;5;0;6;1;0;0;0;1;0;0;1;2;4;3;6;6;6;6;9;24;0;75
315440 Ressaquinha;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;1;0;2;0;6;0;15
315445 Riachinho;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;2;2;3;0;15
315450 Riacho dos Machados;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;2;8;0;18
315460 Ribeirão das Neves;11;2;8;0;21;5;4;6;6;4;8;12;17;27;31;34;48;38;35;44;50;120;0;510
315470 Ribeirão Vermelho;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;4;4;4;0;16
315480 Rio Acima;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;3;0;1;2;3;3;11;0;27
315490 Rio Casca;0;0;1;0;1;1;1;0;0;1;2;1;0;0;2;2;6;2;4;4;9;20;0;56
315510 Rio do Prado;2;0;0;0;2;0;0;0;0;0;0;0;0;0;1;2;1;1;1;0;1;5;0;14
315500 Rio Doce;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;4;0;9
315520 Rio Espera;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;4;3;2;2;0;15
315530 Rio Manso;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;4;2;3;7;0;20
315540 Rio Novo;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;2;3;3;4;8;17;0;40
315550 Rio Paranaíba;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;2;3;3;5;7;4;0;27
315560 Rio Pardo de Minas;4;1;3;0;8;0;1;0;2;0;2;1;1;1;4;2;4;1;2;5;4;24;0;62
315570 Rio Piracicaba;1;0;2;0;3;0;0;1;1;2;0;1;0;1;1;1;4;5;4;6;4;19;0;53
315580 Rio Pomba;0;0;0;0;0;1;0;1;0;0;0;0;3;0;1;2;1;5;3;13;8;32;0;70
315590 Rio Preto;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;2;1;2;9;0;18
315600 Rio Vermelho;1;0;0;0;1;0;0;0;0;0;0;1;0;0;5;2;1;2;1;3;3;11;0;30
315610 Ritápolis;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;2;3;3;0;12
315620 Rochedo de Minas;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;4;0;9
315630 Rodeiro;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;4;7;6;0;23
315640 Romaria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;2;0;7
315645 Rosário da Limeira;1;0;0;0;1;0;0;0;0;1;0;2;1;0;0;0;0;3;0;4;1;3;0;16
315650 Rubelita;0;0;0;0;0;0;0;1;0;0;0;3;2;1;0;0;2;1;1;2;1;7;0;21
315660 Rubim;0;0;0;0;0;0;0;0;1;1;0;0;1;0;2;0;2;1;3;4;4;6;0;25
315670 Sabará;6;1;1;0;8;3;0;1;7;5;3;3;9;11;14;23;24;11;35;27;36;89;0;309
315680 Sabinópolis;1;0;1;0;2;0;0;0;0;1;0;0;3;1;4;1;4;0;2;8;10;26;0;62
315690 Sacramento;1;0;0;0;1;1;0;0;1;0;2;2;1;1;3;2;2;4;5;8;8;30;1;72
315700 Salinas;2;0;2;0;4;0;1;0;3;0;2;1;1;1;3;5;9;9;11;10;12;45;0;117
315710 Salto da Divisa;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;1;3;3;0;3;1;9;0;23
315720 Santa Bárbara;0;1;2;0;3;2;0;0;0;1;2;3;3;3;2;8;6;5;6;9;3;20;0;76
315725 Santa Bárbara do Leste;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;1;0;0;1;4;0;11
315727 Santa Bárbara do Monte Verde;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;0;7
315730 Santa Bárbara do Tugúrio;0;1;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;2;1;1;0;5;0;12
315733 Santa Cruz de Minas;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;0;2;3;2;3;7;0;21
315737 Santa Cruz de Salinas;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;3;0;7
315740 Santa Cruz do Escalvado;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3;0;2;10;0;17
315750 Santa Efigênia de Minas;0;0;1;0;1;0;0;0;0;0;1;0;1;0;1;2;0;1;1;1;2;2;0;13
315760 Santa Fé de Minas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;0;3;0;8
315765 Santa Helena de Minas;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;2;3;10;0;19
315770 Santa Juliana;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;1;3;1;1;3;10;0;24
315780 Santa Luzia;7;3;4;0;14;1;3;1;5;3;12;10;10;24;25;21;27;29;41;39;48;112;0;425
315790 Santa Margarida;2;0;2;0;4;0;0;0;0;0;2;0;2;2;2;1;2;0;5;4;2;16;0;42
315800 Santa Maria de Itabira;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;3;3;4;15;0;29
315810 Santa Maria do Salto;2;1;0;0;3;0;0;0;1;0;0;0;0;1;0;0;0;1;2;0;0;7;0;15
315820 Santa Maria do Suaçuí;1;0;0;0;1;0;0;0;2;0;1;0;1;2;2;1;2;1;4;4;8;21;0;50
315920 Santa Rita de Caldas;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;3;3;3;7;1;11;0;31
315940 Santa Rita de Ibitipoca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2
315930 Santa Rita de Jacutinga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;2;2;6;0;18
315935 Santa Rita de Minas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;2;1;4;6;0;18
315950 Santa Rita do Itueto;1;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;5;0;12
315960 Santa Rita do Sapucaí;0;0;0;0;0;2;0;0;0;0;1;0;0;3;4;4;3;5;6;8;13;32;0;81
315970 Santa Rosa da Serra;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;5
315980 Santa Vitória;1;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;4;2;3;5;3;9;0;31
315830 Santana da Vargem;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;4;1;2;2;8;0;21
315840 Santana de Cataguases;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;2;0;6
315850 Santana de Pirapama;1;0;1;0;2;0;1;0;0;0;1;0;0;1;0;4;3;1;0;0;1;7;0;21
315860 Santana do Deserto;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;3;0;1;6;0;14
315870 Santana do Garambéu;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;5
315880 Santana do Jacaré;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;4;2;0;2;0;2;8;0;21
315890 Santana do Manhuaçu;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;1;4;8;0;19
315895 Santana do Paraíso;2;1;1;0;4;0;1;0;0;0;0;1;3;4;8;8;9;5;8;3;6;16;0;76
315900 Santana do Riacho;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;4
315910 Santana dos Montes;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;3;4;0;11
315990 Santo Antônio do Amparo;1;0;1;0;2;0;0;0;1;0;0;0;3;1;5;1;2;3;2;3;3;18;0;44
316000 Santo Antônio do Aventureiro;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;1;2;1;2;2;0;12
316010 Santo Antônio do Grama;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;2;5;0;10
316020 Santo Antônio do Itambé;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;3;2;0;10
316030 Santo Antônio do Jacinto;1;1;0;0;2;0;0;0;0;0;0;0;0;2;0;2;2;2;1;0;0;2;0;13
316040 Santo Antônio do Monte;2;0;1;0;3;2;0;0;0;0;1;0;1;0;2;2;4;7;5;3;6;24;0;60
316045 Santo Antônio do Retiro;1;0;1;0;2;0;0;0;0;0;1;1;0;1;0;0;1;2;1;1;1;9;0;20
316050 Santo Antônio do Rio Abaixo;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;1;2;0;7
316060 Santo Hipólito;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;1;0;5;0;9
316070 Santos Dumont;1;1;2;0;4;0;0;0;0;1;3;4;2;5;7;12;7;11;12;16;26;58;0;168
316080 São Bento Abade;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;1;0;5
316090 São Brás do Suaçuí;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;3;2;0;3;0;12
316095 São Domingos das Dores;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;2;0;6;0;11
316100 São Domingos do Prata;1;0;0;0;1;0;0;0;0;0;0;2;2;1;2;0;3;4;9;3;5;33;0;65
316105 São Félix de Minas;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;5
316110 São Francisco;6;2;0;0;8;2;2;3;1;0;1;2;4;6;6;6;4;11;12;11;19;45;0;143
316120 São Francisco de Paula;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;2;2;6;0;16
316130 São Francisco de Sales;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;2;1;2;0;8
316140 São Francisco do Glória;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;3;2;1;2;4;0;16
316150 São Geraldo;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;2;2;1;3;1;1;12;0;27
316160 São Geraldo da Piedade;0;0;0;0;0;0;0;0;1;1;0;0;0;2;2;2;0;0;0;2;3;5;0;18
316165 São Geraldo do Baixio;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;2;3;0;9
316170 São Gonçalo do Abaeté;2;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;2;2;1;2;1;12
316180 São Gonçalo do Pará;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;6;2;4;9;0;24
316190 São Gonçalo do Rio Abaixo;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;0;4;3;2;8;0;22
312550 São Gonçalo do Rio Preto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;3
316200 São Gonçalo do Sapucaí;0;0;0;0;0;2;0;1;0;0;0;1;0;2;2;2;0;4;2;4;10;27;0;57
316210 São Gotardo;0;3;1;0;4;0;1;0;0;1;2;0;1;3;3;2;4;7;5;8;6;17;0;64
316220 São João Batista do Glória;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2;7;0;12
316225 São João da Lagoa;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;2;1;0;8
316230 São João da Mata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;5;0;8
316240 São João da Ponte;2;1;0;0;3;0;0;1;2;0;0;0;4;1;3;1;6;3;4;3;9;20;0;60
316245 São João das Missões;2;0;0;0;2;0;0;0;1;1;1;0;1;1;1;1;1;0;4;2;1;4;0;21
316250 São João del Rei;0;2;1;0;3;1;1;1;2;1;1;3;7;8;7;16;13;27;23;26;41;127;0;308
316255 São João do Manhuaçu;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;2;1;4;0;3;1;7;0;20
316257 São João do Manteninha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;3;1;6;0;17
316260 São João do Oriente;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0;2;1;3;14;0;27
316265 São João do Pacuí;2;0;1;0;3;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;3;0;10
316270 São João do Paraíso;2;0;0;0;2;0;0;0;1;0;1;0;1;3;0;2;5;0;8;6;6;12;0;47
316280 São João Evangelista;1;1;0;0;2;0;0;0;0;0;0;2;0;3;3;0;6;3;2;5;6;21;0;53
316290 São João Nepomuceno;1;0;1;0;2;0;0;1;0;0;0;1;0;1;4;14;7;5;7;11;12;45;0;110
316292 São Joaquim de Bicas;0;0;2;0;2;0;0;0;1;1;1;1;2;1;2;6;0;2;6;3;4;10;0;42
316294 São José da Barra;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;0;1;3;1;0;3;3;0;16
316295 São José da Lapa;1;0;0;0;1;0;0;0;0;0;1;2;2;1;0;1;4;3;3;4;5;18;0;45
316300 São José da Safira;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;1;2;3;0;10
316310 São José da Varginha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;5
316320 São José do Alegre;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;6;0;10
316330 São José do Divino;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;0;0;2;2;0;8
316340 São José do Goiabal;1;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;2;1;3;5;7;0;25
316350 São José do Jacuri;0;0;2;0;2;0;0;0;0;1;0;2;1;0;1;1;0;3;1;1;1;8;0;22
316360 São José do Mantimento;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;2;1;3;0;10
316370 São Lourenço;2;0;1;0;3;0;0;1;0;1;3;1;2;4;3;8;17;8;16;14;20;67;0;168
316380 São Miguel do Anta;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;0;1;0;7;11;0;25
316390 São Pedro da União;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;3;0;2;8;0;16
316410 São Pedro do Suaçuí;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;6;0;9
316400 São Pedro dos Ferros;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;3;1;2;1;2;8;0;22
316420 São Romão;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;2;2;6;0;14
316430 São Roque de Minas;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;9;0;15
316440 São Sebastião da Bela Vista;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;1;4;0;12
316443 São Sebastião da Vargem Alegre;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;3;0;8
316447 São Sebastião do Anta;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;3;0;9
316450 São Sebastião do Maranhão;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;2;8;0;13
316460 São Sebastião do Oeste;1;0;0;0;1;0;0;0;0;0;1;0;0;2;0;1;0;0;2;1;1;3;0;12
316470 São Sebastião do Paraíso;3;1;3;0;7;0;0;0;0;3;3;1;1;7;1;8;14;15;16;30;41;86;2;235
316480 São Sebastião do Rio Preto;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2
316490 São Sebastião do Rio Verde;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;4
316520 São Thomé das Letras;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;3;0;2;1;1;0;3;0;14
316500 São Tiago;1;0;0;0;1;0;0;0;1;0;0;0;0;3;1;1;1;2;4;3;4;5;0;26
316510 São Tomás de Aquino;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;1;0;1;2;2;7;0;17
316530 São Vicente de Minas;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;1;3;8;0;16
316540 Sapucaí-Mirim;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;2;2;0;1;1;3;0;14
316550 Sardoá;0;1;0;0;1;1;0;0;0;0;0;1;1;1;1;1;0;0;2;0;0;9;0;18
316553 Sarzedo;1;0;2;0;3;0;0;0;0;0;2;2;0;2;1;2;2;2;2;1;2;14;0;35
316556 Sem-Peixe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;0;3;0;8
316557 Senador Amaral;1;0;1;0;2;0;0;0;0;0;0;0;1;1;0;0;2;2;2;2;0;1;0;13
316560 Senador Cortes;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;3;0;6
316570 Senador Firmino;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;3;4;0;13
316580 Senador José Bento;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;2;0;6
316590 Senador Modestino Gonçalves;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;1;2;3;1;5;0;16
316600 Senhora de Oliveira;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;2;0;6;0;12
316610 Senhora do Porto;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;1;0;1;5;0;11
316620 Senhora dos Remédios;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;1;1;6;4;4;12;0;33
316630 Sericita;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;2;5;2;6;0;20
316640 Seritinga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;3
316650 Serra Azul de Minas;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;0;6
316660 Serra da Saudade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
316680 Serra do Salitre;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;4;0;3;2;4;6;0;22
316670 Serra dos Aimorés;0;0;0;0;0;0;1;1;0;1;0;3;0;1;3;1;3;0;4;1;2;11;0;32
316690 Serrania;0;0;0;0;0;0;0;1;0;0;1;0;2;1;3;1;0;0;0;1;2;11;0;23
316695 Serranópolis de Minas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;4;0;3;0;11
316700 Serranos;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;6
316710 Serro;1;0;1;0;2;0;2;1;2;0;1;1;1;0;3;3;3;4;7;5;6;24;0;65
316720 Sete Lagoas;8;2;4;0;14;3;1;0;1;3;10;9;11;12;27;39;38;34;52;58;70;201;0;583
316555 Setubinha;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;2;1;2;2;1;8;0;19
316730 Silveirânia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;4
316740 Silvianópolis;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;1;1;2;1;2;2;10;0;24
316750 Simão Pereira;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;1;3;0;8
316760 Simonésia;1;0;0;0;1;1;0;0;0;0;0;1;1;0;3;3;4;4;3;7;4;14;0;46
316770 Sobrália;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2;5;3;1;4;0;17
316780 Soledade de Minas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2;2;2;2;4;0;19
316790 Tabuleiro;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;3;1;5;0;13
316800 Taiobeiras;1;1;0;0;2;0;0;0;2;2;2;0;1;2;9;4;4;3;2;11;9;21;0;74
316805 Taparuba;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;2;1;0;7
316810 Tapira;0;0;1;0;1;0;0;0;1;0;0;0;0;1;2;0;1;0;0;0;1;2;0;9
316820 Tapiraí;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;0;1;0;5
